"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.29410163997687
2,3.28172885033443
4,3.26764283529789
6,3.25226580302025
8,3.2360021924923
10,3.21921993347302
12,3.20223113625485
14,3.18527324662502
16,3.16849175079076
18,3.15192547014989
20,3.1354953419157
22,3.11899734792985
24,3.10209995357951
26,3.08434608545699
28,3.06515934934619
30,3.043853906667
32,3.01964721682294
34,2.99167473143067
36,2.9590055963204
38,2.9206584677797
40,2.87561666090668
42,2.82284199590007
44,2.76128686865672
46,2.68990422499672
48,2.60765524887349
50,2.51351467611523
52,2.40647371439012
54,2.28554058935431
56,2.14973875121145
58,1.99810277118734
60,1.82967193950749
62,1.64348154998679
64,1.43855182412984
66,1.2138743904046
68,0.968396190585284
70,0.701000631118728
72,0.410485727736698
74,0.0955388986745539
76,-0.245292062926077
78,-0.613632473383233
80,-1.01131955398875
82,-1.4404476712586
84,-1.90342149949308
86,-2.40301898270148
88,-2.94246638630202
90,-3.52552803929933
92,-4.15661328582191
94,-4.8409020103635
96,-5.58448629750933
98,-6.39451568420544
100,-7.27930853177626
102,-8.24833209245917
104,-9.3118105113978
106,-10.4793775927266
108,-11.7563833841181
110,-13.1346673155467
112,-14.5714006034383
114,-15.9484609662116
116,-17.0282286574422
118,-17.5063382807024
120,-17.2538492029043
122,-16.4625096522589
124,-15.4381256546859
126,-14.3919567127669
128,-13.4223412873831
130,-12.5628422782545
132,-11.8184159010669
134,-11.183250003613
136,-10.6483736686168
138,-10.2046544461241
140,-9.84386154207307
142,-9.55894883107903
144,-9.34403977460747
146,-9.19431307640167
148,-9.10586951824374
150,-9.0756110692723
152,-9.10114309280705
154,-9.18070258030729
156,-9.31311276517577
158,-9.49776421264904
160,-9.73462329978433
162,-10.0242704324144
164,-10.3679723240388
166,-10.7677953560954
168,-11.2267708358619
170,-11.7491285148757
172,-12.3406230340727
174,-13.0089904935262
176,-13.7645909647577
178,-14.621318667942
180,-15.5978900565573
