"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.6540475059123
2,3.62409233285518
4,3.59347722305845
6,3.56217132318261
8,3.53015102780194
10,3.49740181116175
12,3.46391983237674
14,3.42971326545599
16,3.39480329655238
18,3.35922472228017
20,3.3230260758345
22,3.28626920315026
24,3.24902821073079
26,3.21138771135753
28,3.17344030485737
30,3.13528324941098
32,3.09701430506286
34,3.05872676507785
36,3.02050373174013
38,2.98241173938964
40,2.94449387628759
42,2.90676260480536
44,2.86919252232211
46,2.83171333871694
48,2.79420336630511
50,2.75648382112978
52,2.71831421864544
54,2.679389111733
56,2.63933636635516
58,2.59771710359408
60,2.55402736146408
62,2.50770145186163
64,2.45811691357826
66,2.40460089711354
68,2.34643776543079
70,2.2828776593787
72,2.2131457579031
74,2.13645196024174
76,2.05200072745043
78,1.95900084037812
80,1.85667485680975
82,1.74426807837028
84,1.62105686501524
86,1.48635615950617
88,1.33952610516242
90,1.17997765731891
92,1.00717710302159
94,0.820649415846044
96,0.619980384943184
98,0.404817471193776
100,0.174869360248201
102,-0.0700957965194412
104,-0.33025343571813
106,-0.605726881116904
108,-0.89659280235367
110,-1.20288770653254
112,-1.52461529304346
114,-1.86175445877649
116,-2.21426770020259
118,-2.58210962338706
120,-2.96523524573253
122,-3.36360775668535
124,-3.7772054007958
126,-4.20602715657139
128,-4.65009690859017
130,-5.10946584716736
132,-5.58421287690968
134,-6.07444286863276
136,-6.5802826425047
138,-7.10187461582101
140,-7.63936807514915
142,-8.19290802303793
144,-8.76262147848739
146,-9.34860093735912
148,-9.95088435864057
150,-10.569430430196
152,-11.2040868172783
154,-11.8545473511621
156,-12.5202912871982
158,-13.2004932982593
160,-13.8938860419822
162,-14.5985471410659
164,-15.3115687634282
166,-16.0285517012771
168,-16.7428523434559
170,-17.4445162402134
172,-18.1188934363258
174,-18.7451177045258
176,-19.295029222067
178,-19.7337143596474
180,-20.0232344873325
