"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.85424222312483
2,3.83620289664
4,3.81656306627644
6,3.79522603662871
8,3.77210357386282
10,3.74711875488992
12,3.72020867756507
14,3.69132694523473
16,3.66044582493883
18,3.62755796695367
20,3.5926775653413
22,3.5558408360971
24,3.51710569278595
26,3.47655051062173
28,3.4342718899678
30,3.3903813600102
32,3.34500100303715
34,3.29825802864466
36,3.25027838351955
38,3.20117954331629
40,3.15106269450889
42,3.100004571023
44,3.04804925749097
46,2.99520030276698
48,2.94141349931607
50,2.88659067318844
52,2.83057479455623
54,2.77314666174589
56,2.71402333634855
58,2.65285841943909
60,2.58924416666389
62,2.52271535085823
64,2.45275470220333
66,2.37879969348387
68,2.30025039535927
70,2.21647810489883
72,2.12683444883244
74,2.03066067803863
76,1.92729689749421
78,1.81609101146285
80,1.69640720243587
82,1.56763380021173
84,1.42919043143298
86,1.28053436792948
88,1.12116601350167
90,0.950633483476785
92,0.768536240461598
94,0.574527754780855
96,0.368317161108259
98,0.149669885940731
100,-0.0815927739674918
102,-0.325595132248368
104,-0.582409646682934
106,-0.852060476645632
108,-1.13452800307885
110,-1.42975420987137
112,-1.73764877809011
114,-2.05809569135246
116,-2.39096009431682
118,-2.73609509014051
120,-3.09334811059123
122,-3.46256644812256
124,-3.84360150596451
126,-4.23631130238835
128,-4.64056075942479
130,-5.05621931308495
132,-5.48315539805202
134,-5.92122737940668
136,-6.370270520311
138,-6.83007958021463
140,-7.30038662616308
142,-7.78083360530335
144,-8.27093916861912
146,-8.77005915930114
148,-9.27734009830815
150,-9.79166494310961
152,-10.3115904134021
154,-10.8352753523874
156,-11.3604000543365
158,-11.884077434769
160,-12.4027586255684
162,-12.9121383976007
164,-13.4070701229545
166,-13.8815060204723
168,-14.3284859293606
170,-14.7402055274371
172,-15.1081997407595
174,-15.4236740394021
176,-15.6779992616248
178,-15.8633505777044
180,-15.9734216565263
