"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.21067873394046
2,4.18221492289542
4,4.15127248925616
6,4.11779071002649
8,4.08172304352349
10,4.0430397594297
12,4.00173045481118
14,3.95780638202841
16,3.91130249584723
18,3.86227910923734
20,3.81082303158445
22,3.75704805087191
24,3.70109461460639
26,3.6431285648495
28,3.58333879270954
30,3.52193369892639
32,3.45913638120487
34,3.39517851641662
36,3.33029296628211
38,3.26470520680782
40,3.19862376106412
42,3.13222989660878
44,3.06566692625261
46,2.99902951621584
48,2.9323534511804
50,2.86560632436102
52,2.79867960760766
54,2.73138250987584
56,2.66343795402249
58,2.59448089746116
60,2.52405910065546
62,2.45163631979751
64,2.37659777798221
66,2.29825766341778
68,2.21586832195361
70,2.12863075932299
72,2.03570604712987
74,1.93622723344218
76,1.82931138887784
78,1.71407146562006
80,1.58962770266306
82,1.45511836896555
84,1.30970969139911
86,1.15260486225437
88,0.983052059066227
90,0.800351436595166
92,0.60386106715333
94,0.393001812208375
96,0.16726110706424
98,-0.0738043665156166
100,-0.33056715537053
102,-0.603328705087501
104,-0.892320283406942
106,-1.19770522265264
108,-1.51958254922352
110,-1.85799206319602
112,-2.21292091717164
114,-2.58431171948245
116,-2.97207215229554
118,-3.37608605061989
120,-3.79622583560635
122,-4.23236613822069
124,-4.68439839223506
126,-5.15224612463854
128,-5.63588063377433
130,-6.13533672725071
132,-6.65072819787293
134,-7.18226274837388
136,-7.73025613169484
138,-8.29514534344286
140,-8.87750076840441
142,-9.47803721271131
144,-10.0976236983234
146,-10.7372916789487
148,-11.398240829737
150,-12.0818405552532
152,-12.7896234879462
154,-13.5232638782317
156,-14.2845277906501
158,-15.0751714540634
160,-15.8967455578295
162,-16.7502310265351
164,-17.6353770338282
166,-18.549523891826
168,-19.4855687097494
170,-20.4286130830507
172,-21.3509223233832
174,-22.2057213428099
176,-22.923135560634
178,-23.4163064832109
180,-23.6063663945186
