"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.64650352010711
2,3.62053310557507
4,3.59218481641427
6,3.56195648497965
8,3.53035302410884
10,3.49786693881369
12,3.46495705081331
14,3.43202629877321
16,3.39939964381609
18,3.36730322089784
20,3.33584590682478
22,3.30500440653461
24,3.274612784084
26,3.24435709212058
28,3.21377540774189
30,3.18226320057001
32,3.14908358425934
34,3.11338167803117
36,3.07420206402107
38,3.03050818891431
40,2.98120252789663
42,2.92514639375337
44,2.86117841147451
46,2.78813086096541
48,2.70484328934637
50,2.61017298593042
52,2.50300208002659
54,2.38224115429381
56,2.24682936113953
58,2.09573108822767
60,1.92792924604186
62,1.74241525104935
64,1.53817575693543
66,1.31417614617108
68,1.06934073448373
70,0.802529557891211
72,0.512511498474891
74,0.197933349833152
76,-0.142715789134464
78,-0.511145692884112
80,-0.909313053647351
82,-1.33947821429705
84,-1.80427312210034
86,-2.30678398113213
88,-2.85065332702921
90,-3.44020785552742
92,-4.08062031615375
94,-4.77811595456656
96,-5.54023559333503
98,-6.37616608052225
100,-7.29713751394494
102,-8.31684542453111
104,-9.45172777336994
106,-10.7205442300259
108,-12.1415755466876
110,-13.7224683065991
112,-15.4289543402882
114,-17.1036392266601
116,-18.3396621606821
118,-18.5900096508749
120,-17.7902816596481
122,-16.4550521984947
124,-15.0398871249259
126,-13.7380848759887
128,-12.5985423541376
130,-11.6185925650042
132,-10.7815716445068
134,-10.0693004004254
136,-9.4656627777672
138,-8.95727136482418
140,-8.53325845891535
142,-8.18486622326282
144,-7.90504709010399
146,-7.6881300023392
148,-7.52955755991953
150,-7.42568472747199
152,-7.37362749906452
154,-7.37115139318769
156,-7.41659195855997
158,-7.50880167239632
160,-7.64711946987374
162,-7.83136065509283
164,-8.06182617411164
166,-8.3393312444341
168,-8.66525416289526
170,-9.04160670742966
172,-9.47112769275872
174,-9.95740035068172
176,-10.5049908591267
178,-11.1195961808168
180,-11.8081664773576
