"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.33355121228363
1.005,-1.23436738029618
1.01,-1.14711139115413
1.015,-1.07034567570503
1.02,-1.00286861042552
1.025,-0.943673815438342
1.03,-0.891916361912668
1.035,-0.84688455318722
1.04,-0.807976202805582
1.045,-0.774678553673271
1.05,-0.746551170414857
1.055,-0.723211296204823
1.06,-0.704321299412843
1.065,-0.689577946660104
1.07,-0.678703328436905
1.075,-0.671437331459383
1.08,-0.667531598162805
1.085,-0.666744938017462
1.09,-0.668840158398993
1.095,-0.673582266615363
1.1,-0.680737963169198
1.105,-0.690076304898047
1.11,-0.701370372047246
1.115,-0.714399732838984
1.12,-0.728953469424468
1.125,-0.744833515396243
1.13,-0.761858060078344
1.135,-0.779864798628788
1.14,-0.798713846977351
1.145,-0.818290192137947
1.15,-0.83850560571528
1.155,-0.859300005600484
1.16,-0.880642302853866
1.165,-0.902530813975104
1.17,-0.924993351258334
1.175,-0.948087125505055
1.18,-0.97189860720451
1.185,-0.996543496543915
1.19,-1.02216695195271
1.195,-1.04894422409722
1.2,-1.07708183990231
1.205,-1.1068194814384
1.21,-1.13843270895275
1.215,-1.17223668679778
1.22,-1.20859108541652
1.225,-1.24790635038267
1.23,-1.29065154696937
1.235,-1.33736399809796
1.24,-1.38866092005993
1.245,-1.44525319691433
1.25,-1.50796127157119
1.255,-1.5777327806865
1.26,-1.65566086415561
1.265,-1.74300076125045
1.27,-1.84117988399175
1.275,-1.95179221915049
1.28,-2.07656032062342
1.285,-2.21723527890059
1.29,-2.37538420789571
1.295,-2.55198369703519
1.3,-2.74669865139865
1.305,-2.95669784628899
1.31,-3.17490253480644
1.315,-3.38782747430639
1.32,-3.57387329973536
1.325,-3.70408448422056
1.33,-3.74803761022336
1.335,-3.68529966862678
1.34,-3.51694158511279
1.345,-3.26786980597481
1.35,-2.97693201673246
1.355,-2.68233592533644
1.36,-2.41184122465236
1.365,-2.18053370020371
1.37,-1.993403746246
1.375,-1.84920019681323
1.38,-1.74362688126389
1.385,-1.67139944420453
1.39,-1.62735052366826
1.395,-1.60691745935311
1.4,-1.60628644014481
1.405,-1.62236957976638
1.41,-1.65271428161791
1.415,-1.69539528787538
1.42,-1.74891220205287
1.425,-1.81210098070797
1.43,-1.88406107356467
1.435,-1.96409698633284
1.44,-2.0516720566872
1.445,-2.14637212516687
1.45,-2.247877026222
1.455,-2.35593817271329
1.46,-2.47036085150177
1.465,-2.59099014749424
1.47,-2.71769965879332
1.475,-2.85038235964412
1.48,-2.98894311839687
1.485,-3.1332924931612
1.49,-3.28334151585526
1.495,-3.4389972423251
1.5,-3.60015889722516
1.505,-3.76671448139985
1.51,-3.93853773967746
1.515,-4.11548541066854
1.52,-4.2973946991942
1.525,-4.48408092779775
1.53,-4.67533533753996
1.535,-4.87092302083625
1.54,-5.07058098116331
1.545,-5.27401632658161
1.55,-5.48090461657936
1.555,-5.6908883949839
1.56,-5.90357595567699
1.565,-6.1185404024716
1.57,-6.33531907940615
1.575,-6.55341346226516
1.58,-6.77228961541677
1.585,-6.99137932880404
1.59,-7.21008205654832
1.595,-7.42776777923699
1.6,-7.64378090450174
1.605,-7.85744530286372
1.61,-8.06807054619112
1.615,-8.27495937323468
1.62,-8.47741635032872
1.625,-8.67475762662619
1.63,-8.86632160509813
1.635,-9.05148026784429
1.64,-9.22965081378577
1.645,-9.40030719673626
1.65,-9.56299110101108
1.655,-9.71732186844033
1.66,-9.86300490133788
1.665,-9.99983811391142
1.67,-10.1277160888905
1.675,-10.2466317113903
1.68,-10.3566751886609
1.685,-10.4580305098333
1.69,-10.5509695402432
1.695,-10.6358440672645
1.7,-10.7130762082617
1.705,-10.7831476496009
1.71,-10.8465882064657
1.715,-10.9039641786674
1.72,-10.9558669333693
1.725,-11.0029020795808
1.73,-11.0456795202203
1.735,-11.0848045839885
1.74,-11.120870358457
1.745,-11.1544512730933
1.75,-11.1860979198972
1.755,-11.2163330515384
1.76,-11.2456486624934
1.765,-11.2745040366653
1.77,-11.3033246336483
1.775,-11.3325016831148
1.78,-11.3623923606644
1.785,-11.3933204269292
1.79,-11.4255772230701
1.795,-11.4594229286487
1.8,-11.495088001156
1.805,-11.532774729438
1.81,-11.5726588453801
1.815,-11.6148911491744
1.82,-11.6595991131476
1.825,-11.7068884374393
1.83,-11.7568445378306
1.835,-11.8095339518314
1.84,-11.8650056538565
1.845,-11.9232922741048
1.85,-11.9844112187267
1.855,-12.0483656911606
1.86,-12.1151456162606
1.865,-12.1847284701302
1.87,-12.2570800195129
1.875,-12.3321549752598
1.88,-12.4098975648512
1.885,-12.4902420292695
1.89,-12.5731130497303
1.895,-12.6584261099368
1.9,-12.7460877996479
1.905,-12.835996065468
1.91,-12.9280404149056
1.915,-13.0221020799105
1.92,-13.1180541463044
1.925,-13.2157616557686
1.93,-13.3150816873544
1.935,-13.4158634258232
1.94,-13.5179482245137
1.945,-13.6211696708551
1.95,-13.725353663084
1.955,-13.830318507168
1.96,-13.9358750433606
1.965,-14.0418268121877
1.97,-14.1479702699585
1.975,-14.2540950640718
1.98,-14.3599843784023
1.985,-14.4654153588638
1.99,-14.570159628802
1.995,-14.6739839031274
2,-14.7766507090104
2.005,-14.7648990358817
2.01,-14.7485408312666
2.015,-14.7271273066988
2.02,-14.7001892065444
2.025,-14.6672393541194
2.03,-14.627775946902
2.035,-14.5812866460009
2.04,-14.5272534816851
2.045,-14.4651585665455
2.05,-14.3944905711705
2.055,-14.3147518752766
2.06,-14.2254662620668
2.065,-14.1261869780934
2.07,-14.0165049387117
2.075,-13.8960568244236
2.08,-13.7645327902076
2.085,-13.6216835020201
2.09,-13.4673262247458
2.095,-13.3013497151408
2.1,-13.1237177210411
2.105,-12.9344709515816
2.11,-12.7337274578302
2.115,-12.5216814431689
2.12,-12.2986006013688
2.125,-12.0648221511558
2.13,-11.820747793642
2.135,-11.5668378593371
2.14,-11.3036049325122
2.145,-11.0316072424032
2.15,-10.7514420948154
2.155,-10.4637395871768
2.16,-10.1691568088192
2.165,-9.86837268034582
2.17,-9.56208353521885
2.175,-9.25099949645748
2.18,-8.93584165406885
2.185,-8.61734000620514
2.19,-8.29623208994802
2.195,-7.9732621963437
2.2,-7.64918103870265
2.205,-7.32474572287579
2.21,-7.00071985284872
2.215,-6.6778735943289
2.22,-6.35698351309408
2.225,-6.03883200412894
2.23,-5.72420613278473
2.235,-5.41389572145546
2.24,-5.10869053587798
2.245,-4.80937645543183
2.25,-4.51673055275795
2.255,-4.23151506003586
2.26,-3.95447026177736
2.265,-3.68630642511623
2.27,-3.42769495484893
2.275,-3.17925903686116
2.28,-2.94156410361676
2.285,-2.71510851178393
2.29,-2.50031485747589
2.295,-2.2975223626593
2.3,-2.10698074282153
2.305,-1.92884590988258
2.31,-1.76317777816898
2.315,-1.60994033134046
2.32,-1.46900398389885
2.325,-1.34015014367745
2.33,-1.22307776326425
2.335,-1.11741156917365
2.34,-1.02271158564597
2.345,-0.938483529595049
2.35,-0.864189645025721
2.355,-0.799259566336106
2.36,-0.743100844801425
2.365,-0.695108834147783
2.37,-0.654675701958564
2.375,-0.621198406716497
2.38,-0.594085549763213
2.385,-0.572763073105876
2.39,-0.556678825204403
2.395,-0.545306056513661
2.4,-0.538145934727629
2.405,-0.534729187344511
2.41,-0.534616987849844
2.415,-0.537401203252842
2.42,-0.542704116687283
2.425,-0.550177730948122
2.43,-0.559502748602007
2.435,-0.570387312844092
2.44,-0.582565581468641
2.445,-0.595796194825293
2.45,-0.609860687883509
2.455,-0.624561886789616
2.46,-0.63972232170578
2.465,-0.655182680301938
2.47,-0.67080031999629
2.475,-0.686447851829124
2.48,-0.702011804605444
2.485,-0.717391374539215
2.49,-0.732497262959467
2.495,-0.747250602583486
2.5,-0.761581971321235
2.505,-0.775430491454013
2.51,-0.788743011247219
2.515,-0.801473365539921
2.52,-0.813581711542428
2.525,-0.825033935915155
2.53,-0.835801129155415
2.535,-0.845859123347549
2.54,-0.855188089407083
2.545,-0.863772190048588
2.55,-0.871599284810559
2.555,-0.878660683565718
2.56,-0.884950945021254
2.565,-0.890467716764212
2.57,-0.895211613430049
2.575,-0.899186129566452
2.58,-0.902397583734481
2.585,-0.904855090339614
2.59,-0.906570555626692
2.595,-0.907558694215318
2.6,-0.907837062510507
2.605,-0.907426105311607
2.61,-0.906349211977794
2.615,-0.904632778606491
2.62,-0.902306272858536
2.625,-0.899402298334173
2.63,-0.89595665578014
2.635,-0.892008398897317
2.64,-0.887599883126304
2.645,-0.882776806514342
2.65,-0.877588242606352
2.655,-0.872086666247635
2.66,-0.866327974222507
2.665,-0.860371503768226
2.67,-0.854280053181467
2.675,-0.848119909962011
2.68,-0.841960893205746
2.685,-0.835876418263467
2.69,-0.829943593029731
2.695,-0.824243356635226
2.7,-0.818860672819038
2.705,-0.81388479190406
2.71,-0.80940959715696
2.715,-0.805534053475205
2.72,-0.802362778921142
2.725,-0.800006762758064
2.73,-0.798584257507443
2.735,-0.798221877342031
2.74,-0.799055941098133
2.745,-0.801234105607509
2.75,-0.804917344230549
2.755,-0.810282336759077
2.76,-0.817524350599523
2.765,-0.826860709654089
2.77,-0.838534966764318
2.775,-0.852821917833293
2.78,-0.870033620029345
2.785,-0.890526600813968
2.79,-0.914710464712499
2.795,-0.943058112521673
2.8,-0.976117767678385
2.805,-1.01452692903838
2.81,-1.05902818913725
2.815,-1.11048648637891
2.82,-1.16990665139264
2.825,-1.23844881415968
2.83,-1.31743695211266
2.835,-1.40835193585536
2.84,-1.51279391270724
2.845,-1.63238850900795
2.85,-1.76859595204419
2.855,-1.92236205804216
2.86,-2.09353043685124
2.865,-2.27993463939723
2.87,-2.47615180036288
2.875,-2.67210448642457
2.88,-2.85212096063157
2.885,-2.9956142145107
2.89,-3.08066671024764
2.895,-3.09055632530392
2.9,-3.02055295769715
2.905,-2.88058812881218
2.91,-2.69162632061538
2.915,-2.47822996825091
2.92,-2.26189180342852
2.925,-2.05774977160143
2.93,-1.87442701415769
2.935,-1.71548249594849
2.94,-1.58118523290873
2.945,-1.46997861587252
2.95,-1.37948097523584
2.955,-1.30708708645282
2.96,-1.25029016009951
2.965,-1.20683001048764
2.97,-1.17474232323537
2.975,-1.15235636141171
2.98,-1.13826882195206
2.985,-1.13130906433529
2.99,-1.13050351613122
2.995,-1.13504287652801
3,-1.14425348989554
