"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.94190388110179
2,3.92433147471972
4,3.90434867760038
6,3.8823678591329
8,3.85877103008136
10,3.83389354578467
12,3.80800763685465
14,3.78130650909676
16,3.75388981197685
18,3.72575127276098
20,3.69676922119518
22,3.66670058564346
24,3.63517873462069
26,3.60171528628216
28,3.56570573886577
30,3.52643851695089
32,3.48310680976358
34,3.43482242045709
36,3.38063076162784
38,3.31952612377519
40,3.25046640147447
42,3.17238657073086
44,3.0842103503018
46,2.98485962917891
48,2.87326138376456
50,2.74835192773245
52,2.60907842641749
54,2.45439766208039
56,2.28327205683585
58,2.09466294946338
60,1.88752108504647
62,1.66077421655491
64,1.41331163780494
66,1.14396536790922
68,0.851487585187964
70,0.534523756238532
72,0.191580711232173
74,-0.179011338503225
76,-0.57914418497609
78,-1.01098621389207
80,-1.4770486270766
82,-1.98026656404192
84,-2.52409951421113
86,-3.112656881373
88,-3.75085639440321
90,-4.44462510122866
92,-5.20115427505719
94,-6.029218603166
96,-6.93956042648815
98,-7.94530429809132
100,-9.06225663907941
102,-10.3086177470609
104,-11.7026722301957
106,-13.2542324438224
108,-14.9380568447195
110,-16.6231151650063
112,-17.949050923736
114,-18.3685009988911
116,-17.7106020664876
118,-16.4314466199676
120,-15.0181165130105
122,-13.6979706652564
124,-12.5355401203313
126,-11.5337799655449
128,-10.677802352351
130,-9.94988059995715
132,-9.33393563967427
134,-8.816513852532
136,-8.38667871681934
138,-8.03562714812512
140,-7.75629094065322
142,-7.54299670392932
144,-7.39119571737103
146,-7.29725647838359
148,-7.25830889228316
150,-7.27212998306025
152,-7.33706317391589
154,-7.45196543350593
156,-7.61617859491046
158,-7.82952291600471
160,-8.0923125503722
162,-8.40539416119079
164,-8.77021158011715
166,-9.18890135236096
168,-9.66442639934547
170,-10.2007580426089
172,-10.8031203101125
174,-11.4783143246475
176,-12.2351425349102
178,-13.0849453926354
180,-14.0422241240982
