"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.23819677136154
2,4.26069369898461
4,4.27955456203486
6,4.29486162280198
8,4.30662113275483
10,4.31475731749382
12,4.31910842363083
14,4.31942503335489
16,4.31537071364499
18,4.30652492017209
20,4.29238793562491
22,4.27238750216568
24,4.2458867186004
26,4.21219272085884
28,4.17056565082433
30,4.12022744015591
32,4.06036998567348
34,3.99016236216431
36,3.90875679749922
38,3.8152932147221
40,3.70890221881916
42,3.58870646668674
44,3.45382040396306
46,3.30334838030023
48,3.1363811652674
50,2.95199088144996
52,2.7492243512474
54,2.52709482164753
56,2.28457198942645
58,2.0205702005899
60,1.73393464558743
62,1.42342531981328
64,1.08769847272368
66,0.725285237515368
68,0.334567132424648
70,-0.0862518170909055
72,-0.539176415845989
74,-1.02645479617973
76,-1.55061500099973
78,-2.11450106802714
80,-2.72130313787968
82,-3.3745706102921
84,-4.07818693585251
86,-4.83626479410504
88,-5.65288269459912
90,-6.53151273887489
92,-7.4738572896381
94,-8.47758144963443
96,-9.53208157503245
98,-10.6111356563475
100,-11.6619381186277
102,-12.5942617055263
104,-13.2843278621043
106,-13.615561015164
108,-13.5475593116056
110,-13.1463057468232
112,-12.5375033255707
114,-11.8400797097972
116,-11.1358238865907
118,-10.4711947614855
120,-9.86901516777365
122,-9.33864269849788
124,-8.882459309589
126,-8.49953103545803
128,-8.18755294693043
130,-7.94384707309348
132,-7.76585944480594
134,-7.651399483864
136,-7.59875127400281
138,-7.60672548790224
140,-7.67468896808541
142,-7.80259266555048
144,-7.99101065705341
146,-8.24119960397229
148,-8.55518746587624
150,-8.93590174420775
152,-9.38735079730849
154,-9.91487697178331
156,-10.525507654833
158,-11.228439518119
160,-12.035699149975
162,-12.96301704086
164,-14.0308840773545
166,-15.2654610877631
168,-16.6978702089441
170,-18.3561574563787
172,-20.2289942391304
174,-22.1366812128963
176,-23.4515292304866
178,-23.2829656905636
180,-21.7897861207191
