"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-2.99502567207966
1.005,-2.66159802075107
1.01,-2.37665815090045
1.015,-2.1314123958553
1.02,-1.919069662795
1.025,-1.73430468633917
1.03,-1.57288514090416
1.035,-1.43140665310538
1.04,-1.30710078332455
1.045,-1.19769350316936
1.05,-1.10129932969151
1.055,-1.01634109402882
1.06,-0.941488439319851
1.065,-0.87561020513519
1.07,-0.817737246907021
1.075,-0.767033193488229
1.08,-0.722771311027463
1.085,-0.684316110993002
1.09,-0.6511086759988
1.095,-0.622654920094284
1.1,-0.598516178143505
1.105,-0.578301650910294
1.11,-0.561662331735618
1.115,-0.548286116525752
1.12,-0.537893857701274
1.125,-0.530236169391393
1.13,-0.525090828729554
1.135,-0.522260648873739
1.14,-0.521571724906538
1.145,-0.52287197515238
1.15,-0.526029918440611
1.155,-0.530933642985558
1.16,-0.537489935257648
1.165,-0.545623547812761
1.17,-0.55527659382065
1.175,-0.566408063257327
1.18,-0.578993461663621
1.185,-0.593024577280297
1.19,-0.608509386502131
1.195,-0.625472111192099
1.2,-0.643953444692071
1.205,-0.664010966567299
1.21,-0.68571976941131
1.215,-0.709173324562631
1.22,-0.734484617442066
1.225,-0.761787587434045
1.23,-0.791238911723757
1.235,-0.82302017700876
1.24,-0.857340487003933
1.245,-0.894439556193812
1.25,-0.934591339701215
1.255,-0.97810824266679
1.26,-1.02534593561514
1.265,-1.0767087675187
1.27,-1.13265570373627
1.275,-1.19370660262767
1.28,-1.26044845214267
1.285,-1.33354086836892
1.29,-1.4137196376779
1.295,-1.50179624914182
1.3,-1.59865004496202
1.305,-1.7052075719591
1.31,-1.82240062719465
1.315,-1.9510899966206
1.32,-2.09193574869662
1.325,-2.24518749504968
1.33,-2.41036121651109
1.335,-2.58576875732693
1.34,-2.76788477301638
1.345,-2.95059723145597
1.35,-3.12452222829017
1.355,-3.27678263423235
1.36,-3.391871433291
1.365,-3.45418165575475
1.37,-3.45211575147566
1.375,-3.38239847067079
1.38,-3.25227345820573
1.385,-3.07799991889516
1.39,-2.88032250485333
1.395,-2.67933769918284
1.4,-2.49094867887048
1.405,-2.32559843379104
1.41,-2.18872335863068
1.415,-2.08200233672467
1.42,-2.00469948334631
1.425,-1.95475671737663
1.43,-1.92955170651694
1.435,-1.92636353672685
1.44,-1.9426259344659
1.445,-1.97604278591403
1.45,-2.02462212982226
1.455,-2.08666613719629
1.46,-2.16074018667787
1.465,-2.24563434347138
1.47,-2.34032438179
1.475,-2.4439358282639
1.48,-2.55571243940513
1.485,-2.67498942828217
1.49,-2.80117121727112
1.495,-2.93371326620725
1.5,-3.07210746179003
1.505,-3.21587057106986
1.51,-3.36453531318658
1.515,-3.51764366491504
1.52,-3.67474207496064
1.525,-3.83537831402983
1.53,-3.99909973073175
1.535,-4.16545271738225
1.54,-4.33398321563049
1.545,-4.50423811066912
1.55,-4.67576737585186
1.555,-4.84812683801659
1.56,-5.02088143882709
1.565,-5.19360887006861
1.57,-5.36590346207599
1.575,-5.53738020530466
1.58,-5.70767878638752
1.585,-5.87646752268373
1.59,-6.04344708403328
1.595,-6.20835389773438
1.6,-6.37096314299629
1.605,-6.53109125437995
1.61,-6.68859786984014
1.615,-6.84338717746937
1.62,-6.99540863522031
1.625,-7.14465705885997
1.63,-7.29117209418351
1.635,-7.43503710906271
1.64,-7.5763775582685
1.645,-7.71535888838279
1.65,-7.85218406092453
1.655,-7.9870907787322
1.66,-8.12034850362594
1.665,-8.25225535262292
1.67,-8.383134955929
1.675,-8.51333335316358
1.68,-8.64321599548265
1.685,-8.77316491116806
1.69,-8.90357608154743
1.695,-9.03485706343298
1.7,-9.16742488414791
1.705,-9.3017042260677
1.71,-9.4381259097295
1.715,-9.57712567814575
1.72,-9.71914328007255
1.725,-9.8646218466385
1.73,-10.0140075538663
1.735,-10.1677495631285
1.74,-10.3263002323416
1.745,-10.4901155925967
1.75,-10.6596560878415
1.755,-10.8353875790579
1.76,-11.0177826190762
1.765,-11.2073220096877
1.77,-11.4044966590864
1.775,-11.6098097649555
1.78,-11.8237793568338
1.785,-12.0469412409494
1.79,-12.2798524017582
1.795,-12.5230949273321
1.8,-12.7772805409858
1.805,-13.0430558397127
1.81,-13.3211083618986
1.815,-13.6121736333733
1.82,-13.9170433733662
1.825,-14.2365750818753
1.83,-14.5717032791889
1.835,-14.9234527290324
1.84,-15.2929540515816
1.845,-15.6814622240799
1.85,-16.090378577395
1.855,-16.521277027579
1.86,-16.9759354297241
1.865,-17.4563730961439
1.87,-17.9648956529932
1.875,-18.5041484514716
1.88,-19.0771795547141
1.885,-19.6875125764831
1.89,-20.3392276923127
1.895,-21.0370445806071
1.9,-21.7863909010624
1.905,-22.5934177590764
1.91,-23.4648754580351
1.915,-24.4076581772103
1.92,-25.4275994002939
1.925,-26.5266187748089
1.93,-27.6963728887377
1.935,-28.9050976404714
1.94,-30.0740554800629
1.945,-31.0496687108796
1.95,-31.6134066188715
1.955,-31.5959905572672
1.96,-31.0257737813144
1.965,-30.1007239584565
1.97,-29.0287351032383
1.975,-27.9424581245494
1.98,-26.9057700108101
1.985,-25.9425601124392
1.99,-25.0575125540219
1.995,-24.2471473668014
2,-23.5050337935082
2.005,-23.0173091853593
2.01,-22.5407412710884
2.015,-22.073583441471
2.02,-21.61424096158
2.025,-21.161255378141
2.03,-20.713292491078
2.035,-20.2691334599938
2.04,-19.8276686351972
2.045,-19.3878937222103
2.05,-18.9489079036198
2.055,-18.509913551749
2.06,-18.0702171711487
2.065,-17.6292312136537
2.07,-17.1864764134751
2.075,-16.741584298132
2.08,-16.2942995451283
2.085,-15.8444818755178
2.09,-15.392107204272
2.095,-14.9372678030591
2.1,-14.480171272137
2.105,-14.0211381624091
2.11,-13.5605981338766
2.115,-13.0990845805299
2.12,-12.6372276925532
2.125,-12.1757459639343
2.13,-11.7154361876512
2.135,-11.2571620130854
2.14,-10.8018411734933
2.145,-10.3504315278124
2.15,-9.90391610293197
2.155,-9.46328737086958
2.16,-9.0295310493151
2.165,-8.60360977085346
2.17,-8.18644702067762
2.175,-7.77891178773061
2.18,-7.38180440189355
2.185,-6.99584403221044
2.19,-6.62165829203752
2.195,-6.25977533334699
2.2,-5.91061871528387
2.205,-5.57450520709787
2.21,-5.25164554252088
2.215,-4.94214799423424
2.22,-4.64602449707751
2.225,-4.36319892998544
2.23,-4.09351707940754
2.235,-3.83675775719052
2.24,-3.59264453499289
2.245,-3.36085758231699
2.25,-3.14104514983208
2.255,-2.93283431535289
2.26,-2.73584069746957
2.265,-2.54967693274171
2.27,-2.37395979934617
2.275,-2.20831594777955
2.28,-2.05238626435881
2.285,-1.90582894438992
2.29,-1.76832138902667
2.295,-1.6395610641362
2.3,-1.51926547268146
2.305,-1.40717139627047
2.31,-1.30303355866261
2.315,-1.20662285605149
2.32,-1.11772428747497
2.325,-1.03613470504579
2.33,-0.961660488858223
2.335,-0.894115236155998
2.34,-0.833317539177842
2.345,-0.77908891140318
2.35,-0.731251907959551
2.355,-0.689628472907588
2.36,-0.6540385341208
2.365,-0.624298855628786
2.37,-0.600222147673146
2.375,-0.581616426397516
2.38,-0.568284608098578
2.385,-0.560024317322504
2.39,-0.55662788379342
2.395,-0.557882500170522
2.4,-0.563570510882355
2.405,-0.573469801686946
2.41,-0.587354260037559
2.415,-0.604994277661713
2.42,-0.626157268839764
2.425,-0.650608180551838
2.43,-0.67810997380378
2.435,-0.708424058912295
2.44,-0.741310671210185
2.445,-0.776529177428052
2.45,-0.813838306845038
2.455,-0.85299630512488
2.46,-0.893761012532158
2.465,-0.935889871942119
2.47,-0.979139875711556
2.475,-1.02326746407232
2.48,-1.06802839124452
2.485,-1.11317757894035
2.49,-1.15846898031656
2.495,-1.20365548069016
2.5,-1.24848886437314
2.505,-1.29271987968387
2.51,-1.33609843638153
2.515,-1.37837397121464
2.52,-1.41929601769283
