"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.48786546678293
1.005,-1.37014296044564
1.01,-1.26628133565525
1.015,-1.17474700982623
1.02,-1.0941694808392
1.025,-1.02333245026783
1.03,-0.961162691090594
1.035,-0.906717716982329
1.04,-0.859173006227697
1.045,-0.817809298675436
1.05,-0.782000309450235
1.055,-0.751201078019922
1.06,-0.72493708554077
1.065,-0.702794217830003
1.07,-0.684409617551269
1.075,-0.669463450097283
1.08,-0.657671597217435
1.085,-0.648779285826845
1.09,-0.642555652986275
1.095,-0.638789239310331
1.1,-0.637284390818595
1.105,-0.63785853343885
1.11,-0.640340265978455
1.115,-0.644568198153974
1.12,-0.650390442389669
1.125,-0.657664653780894
1.13,-0.666258503733649
1.135,-0.676050470551821
1.14,-0.686930835036131
1.145,-0.698802780528064
1.15,-0.71158351360562
1.155,-0.725205342161003
1.16,-0.739616670012557
1.165,-0.754782889755924
1.17,-0.770687176781956
1.175,-0.787331206271884
1.18,-0.804735831022695
1.185,-0.822941771145428
1.19,-0.842010377418767
1.195,-0.862024539088847
1.2,-0.883089815109409
1.205,-0.905335876253967
1.21,-0.928918355274651
1.215,-0.954021214366926
1.22,-0.980859754553612
1.225,-1.0096844109376
1.23,-1.04078550138956
1.235,-1.07449912363808
1.24,-1.11121442489075
1.245,-1.15138249411204
1.25,-1.1955271395487
1.255,-1.24425779256612
1.26,-1.29828468434728
1.265,-1.35843620178361
1.27,-1.42567780938111
1.275,-1.50113088315702
1.28,-1.58608780823702
1.285,-1.68201598910087
1.29,-1.79053673507952
1.295,-1.91335328902336
1.3,-2.05208272863105
1.305,-2.20791627151786
1.31,-2.38099264743563
1.315,-2.56933601770698
1.32,-2.76724216718516
1.325,-2.9632372989182
1.33,-3.13840567652154
1.335,-3.26701610354388
1.34,-3.32201528623893
1.345,-3.28573254636122
1.35,-3.16032211849117
1.355,-2.9691818301449
1.36,-2.7470983033785
1.365,-2.52688432485909
1.37,-2.33120495599143
1.375,-2.17145886994598
1.38,-2.05063065257222
1.385,-1.96684861051864
1.39,-1.91609776622083
1.395,-1.89384556013501
1.4,-1.89584871656318
1.405,-1.91846724584844
1.41,-1.95872319862315
1.415,-2.01424574309422
1.42,-2.08317700680891
1.425,-2.16407377485401
1.43,-2.2558193660743
1.435,-2.357549932592
1.44,-2.46859498859803
1.445,-2.58843031319043
1.45,-2.71664098766557
1.455,-2.85289247351629
1.46,-2.99690796127503
1.465,-3.14845056724706
1.47,-3.30730926470997
1.475,-3.47328769109948
1.48,-3.64619517409924
1.485,-3.82583947501858
1.49,-4.01202086640981
1.495,-4.20452725091673
1.5,-4.40313009688508
1.505,-4.60758101894972
1.51,-4.81760887303116
1.515,-5.03291726831107
1.52,-5.25318242637682
1.525,-5.47805134174865
1.53,-5.70714021984017
1.535,-5.94003318902772
1.54,-6.17628130352657
1.545,-6.41540187345122
1.55,-6.65687817769917
1.555,-6.90015963371809
1.56,-7.14466251500954
1.565,-7.38977132123334
1.57,-7.63484091549398
1.575,-7.87919954697174
1.58,-8.12215287247619
1.585,-8.36298907564772
1.59,-8.60098515554869
1.595,-8.83541441594015
1.6,-9.06555513226978
1.605,-9.29070030629967
1.61,-9.51016834112845
1.615,-9.7233143868036
1.62,-9.92954202539047
1.625,-10.1283148923955
1.63,-10.3191677777106
1.635,-10.5017167222514
1.64,-10.6756676329622
1.645,-10.8408229825678
1.65,-10.9970862409741
1.655,-11.1444637976329
1.66,-11.2830642692892
1.665,-11.4130952329838
1.67,-11.5348575661138
1.675,-11.6487377004387
1.68,-11.7551981941672
1.685,-11.8547670885335
1.69,-11.9480265398884
1.695,-12.0356012070318
1.7,-12.1181468316623
1.705,-12.1963393852065
1.71,-12.2708650767071
1.715,-12.3424114325443
1.72,-12.4116595769094
1.725,-12.4792777678443
1.73,-12.5459161809601
1.735,-12.6122028834954
1.74,-12.6787409053906
1.745,-12.7461062906492
1.75,-12.8148469997489
1.755,-12.8854825302179
1.76,-12.9585041255946
1.765,-13.0343754508235
1.77,-13.1135336229853
1.775,-13.1963904986575
1.78,-13.2833341320467
1.785,-13.3747303305078
1.79,-13.4709242455918
1.795,-13.5722419480044
1.8,-13.6789919436011
1.805,-13.7914665947209
1.81,-13.9099434167612
1.815,-14.0346862239633
