"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.73180308089524
2,3.70612077613894
4,3.68011505195852
6,3.65375489539753
8,3.62701626601906
10,3.59988436618785
12,3.57235550317469
14,3.54443845267734
16,3.51615523105461
18,3.48754118476714
20,3.4586443114884
22,3.42952373933198
24,3.4002473096816
26,3.37088823586173
28,3.34152084441321
30,3.31221544731686
32,3.28303244049715
34,3.25401577372649
36,3.22518598614115
38,3.19653304582779
40,3.16800926694298
42,3.13952259944484
44,3.11093059143934
46,3.08203531044284
48,3.05257947738366
50,3.02224401770589
52,2.99064717112319
54,2.95734523044576
56,2.9218349062959
58,2.88355724428073
60,2.84190295942063
62,2.79621900313454
64,2.74581614297695
66,2.68997731498849
68,2.62796650180207
70,2.55903789423712
72,2.48244510706449
74,2.39745023783814
76,2.30333257834562
78,2.19939680908193
80,2.08498052668135
82,1.95946097168694
84,1.82226083930737
86,1.67285306935834
88,1.51076452422986
90,1.33557847648537
92,1.14693584166242
94,0.944535108017443
96,0.728130934185054
98,0.497531408615491
100,0.2525939915279
102,-0.0067798090467887
104,-0.280650941152423
106,-0.56905036954299
108,-0.871987531068482
110,-1.18945948391991
112,-1.52146051273276
114,-1.86799191829715
116,-2.2290716933829
118,-2.60474376700863
120,-2.99508649011194
122,-3.40022003724474
124,-3.82031241217415
126,-4.25558376987463
128,-4.70630880233654
130,-5.17281697926859
132,-5.6554904852667
134,-6.15475975081164
136,-6.67109653510279
138,-7.20500458588363
140,-7.7570079799334
142,-8.32763734702469
144,-8.91741431444002
146,-9.52683469875538
148,-10.1563512409697
150,-10.8063570543085
152,-11.4771714441473
154,-12.1690303463237
156,-12.8820842192658
158,-13.6164065760845
160,-14.3720159465833
162,-15.1489119413604
164,-15.9471204869481
166,-16.7667311221857
168,-17.6078851488828
170,-18.4706281962194
172,-19.3544586688882
174,-20.2572595571086
176,-21.1730648195112
178,-22.0877897774541
180,-22.9718783207459
