"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.05408679463335
2,3.02952236725732
4,3.00454108950507
6,2.97906517142694
8,2.95303479588179
10,2.92641066016635
12,2.89917613160428
14,2.87133895431928
16,2.84293242875456
18,2.81401597059621
20,2.78467494346894
22,2.75501965222541
24,2.72518338314434
26,2.6953193862026
28,2.66559671488001
30,2.63619487224375
32,2.6072972589844
34,2.57908347899479
36,2.55172062873518
38,2.52535377394322
40,2.50009589537207
42,2.47601765687283
44,2.45313740619514
46,2.43141185347074
48,2.41072787794484
50,2.39089588614385
52,2.37164508381531
54,2.35262093310679
56,2.33338495282829
58,2.31341689350997
60,2.29211919216818
62,2.26882349599291
64,2.24279894960383
66,2.21326187408738
68,2.17938643095544
70,2.14031585985921
72,2.0951739014625
74,2.04307606011815
76,1.98314041751709
78,1.91449777085713
80,1.83630093071146
82,1.74773306950442
84,1.64801505786469
86,1.53641176135942
88,1.41223729393956
90,1.27485923774225
92,1.12370184341313
94,0.958248223031572
96,0.778041541456214
98,0.582685203867204
100,0.371842029728635
102,0.145232398347586
104,-0.0973686496206589
106,-0.356135365612631
108,-0.631196301110082
110,-0.922640351242388
112,-1.23052378957481
114,-1.55487821734979
116,-1.89571931260974
118,-2.2530562229698
120,-2.62690140271206
122,-3.01728065328317
124,-3.42424308954155
126,-3.84787072570773
128,-4.28828735820222
130,-4.74566642006592
132,-5.22023749501319
134,-5.71229120837036
136,-6.22218225516644
138,-6.75033037783937
140,-7.29721915938484
142,-7.86339253946781
144,-8.44944897061584
146,-9.05603307578121
148,-9.68382449111893
150,-10.333523181803
152,-11.0058297346784
154,-11.7014176630958
156,-12.4208920908416
158,-13.1647244275825
160,-13.9331443137419
162,-14.7259557585708
164,-15.5422202672771
166,-16.3797107779392
168,-17.2339818113442
170,-18.0968272234964
172,-18.9538448856823
174,-19.7809320275865
176,-20.5401351372785
178,-21.1769179837342
180,-21.6235757016359
