"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.24872041912599
2,3.20792168855513
4,3.16619962022122
6,3.12423762145619
8,3.08273061846841
10,3.04235665986486
12,3.00374554282621
14,2.96744601414459
16,2.93389343267398
18,2.90337997351393
20,2.87602945062053
22,2.85177860067428
24,2.83036621062369
26,2.81133082973172
28,2.79401706602059
30,2.77758972974303
32,2.76105445555152
34,2.74328299115687
36,2.72304112707472
38,2.69901726084133
40,2.66984980402495
42,2.6341519911931
44,2.59053306743763
46,2.53761525067904
48,2.47404623662542
50,2.3985073062524
52,2.30971729435284
54,2.20643278413746
56,2.08744491815271
58,1.95157317643422
60,1.79765638689215
62,1.62454111725111
64,1.43106746626255
66,1.21605213426274
68,0.978268515058392
70,0.716423413883343
72,0.429129856991068
74,0.114875310835829
76,-0.228015536766786
78,-0.601424475802653
80,-1.00749122960709
82,-1.44867421798932
84,-1.9278224763215
86,-2.44826082676884
88,-3.01389040543925
90,-3.62930595763552
92,-4.29992886007656
94,-5.03214817950748
96,-5.83344563051867
98,-6.71244101839296
100,-7.67870193822317
102,-8.74194241618093
104,-9.90972073902734
106,-11.1815773735073
108,-12.5351992994255
110,-13.897336716067
112,-15.0986335377265
114,-15.860915513043
116,-15.9400704233959
118,-15.3649684577944
120,-14.4055449979898
122,-13.3265283781942
124,-12.2784978186995
126,-11.3239396856486
128,-10.4808189292377
130,-9.74846411040416
132,-9.11954512641721
134,-8.58507708335886
136,-8.13635544328882
138,-7.76560730116179
140,-7.46612524781334
142,-7.23220639834766
144,-7.05903048223321
146,-6.94253095040633
148,-6.87927925871071
150,-6.86638841354208
152,-6.90143627652264
154,-6.98240717456774
156,-7.10764993053741
158,-7.275850577518
160,-7.48601831895068
162,-7.73748353698805
164,-8.02990670123654
166,-8.36329676064455
168,-8.73803682464206
170,-9.15491332743976
172,-9.61514181465097
174,-10.1203768501694
176,-10.6726831438062
178,-11.2744257366534
180,-11.9280012599511
