"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.35087836716469
2,3.3230683894407
4,3.29539517832814
6,3.26786419500904
8,3.24049320063966
10,3.21331350762888
12,3.18637076530866
14,3.15972522129318
16,3.13345139313005
18,3.10763708118905
20,3.08238165477405
22,3.05779355079654
24,3.03398693940769
26,3.01107753472294
28,2.98917756150329
30,2.96838992982053
32,2.94880171770096
34,2.93047711373278
36,2.91345002374892
38,2.89771659320081
40,2.88322793452053
42,2.86988337159525
44,2.85752451729302
46,2.84593048221108
48,2.83481447304298
50,2.8238219791955
52,2.81253067090985
54,2.80045204743048
56,2.78703478709346
58,2.77166967005877
60,2.75369587537529
62,2.73240840201163
64,2.70706633104783
66,2.67690163368637
68,2.64112823528403
70,2.59895106582909
72,2.54957485789205
74,2.49221248955468
76,2.42609270804656
78,2.35046710645802
80,2.26461625863664
82,2.16785494493798
84,2.05953642355304
86,1.93905571908268
88,1.80585191278597
90,1.6594094286904
92,1.49925831779731
94,1.32497355015325
96,1.13617333262025
98,0.932516479552312
100,0.713698874776236
102,0.479449076493002
104,0.229523131874134
106,-0.0363013151404013
108,-0.318231521656776
110,-0.616466630284281
112,-0.931205004380687
114,-1.26265176333516
116,-1.61102635529646
118,-1.97656999689879
120,-2.35955280633431
122,-2.76028045784373
124,-3.17910019213309
126,-3.61640602761727
128,-4.07264303045239
130,-4.54831051533098
132,-5.04396406202584
134,-5.56021624281562
136,-6.09773596187116
138,-6.65724630920132
140,-7.23952083048014
142,-7.84537811438367
144,-8.4756746090979
146,-9.13129561222581
148,-9.8131444511266
150,-10.5221300044856
152,-11.2591529272733
154,-12.0250912238031
156,-12.8207860938803
158,-13.6470290196757
160,-14.5045502738407
162,-15.3940060771975
164,-16.3159536904467
166,-17.2707850512634
168,-18.2585488887534
170,-19.2785071345594
172,-20.3281055172993
174,-21.4007314262587
176,-22.4811374658347
178,-23.5369007820332
180,-24.5049527542807
