"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.51166890989918
2,3.51196402896319
4,3.51070554613142
6,3.50798999703286
8,3.50385619817054
10,3.49827817930284
12,3.49115916878359
14,3.48232702469165
16,3.47153143127679
18,3.45844307289851
20,3.44265486609147
22,3.42368518802537
24,3.40098290139751
26,3.37393385600578
28,3.34186845743451
30,3.30406984065303
32,3.25978217301365
34,3.20821863435311
36,3.14856867483509
38,3.08000422437635
40,3.00168461046611
42,2.91276002379535
44,2.8123734447633
46,2.69966100226932
48,2.57375077540394
50,2.43376006733856
52,2.27879117954724
54,2.10792569560974
56,1.92021725015046
58,1.71468271291582
60,1.49029166290326
62,1.24595396392829
64,0.980505180494332
66,0.69268948882622
68,0.38113963795103
70,0.0443533934047398
72,-0.319334256269934
74,-0.711784040867952
76,-1.13509164438426
78,-1.59163466475791
80,-2.08412904347462
82,-2.61569701589323
84,-3.18994880670521
86,-3.81108005328116
88,-4.48398563412537
90,-5.2143867444883
92,-6.00895837643615
94,-6.87542123192848
96,-7.82250792745874
98,-8.85958694439331
100,-9.99543298264909
102,-11.2349536221168
104,-12.5712065105924
106,-13.9674277233861
108,-15.3225318197925
110,-16.4300819520673
112,-17.0070492081147
114,-16.8901632850333
116,-16.2083755311466
118,-15.2445654810008
120,-14.2216703730078
122,-13.254258620974
124,-12.3866212194619
126,-11.6296065990882
128,-10.9805230633008
130,-10.4321119315699
132,-9.97626707474956
134,-9.60545876073382
136,-9.31319526176613
138,-9.09409718118894
140,-8.9438287624328
142,-8.85898867731792
144,-8.83700218770508
146,-8.87603086703249
148,-8.97490552229666
150,-9.13308409326634
152,-9.35063545402601
154,-9.62825062303414
156,-9.9672842505511
158,-10.3698311602816
160,-10.8388450998171
162,-11.3783095906995
164,-11.9934733946766
166,-12.6911640052385
168,-13.4801867707175
170,-14.3717902363368
172,-15.3800877495804
174,-16.5220462334565
176,-17.8158090514745
178,-19.2735861122257
180,-20.878101261913
