"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.44624952069843
2,3.42651098582191
4,3.40409633847114
6,3.37893201337829
8,3.35096331101684
10,3.32015642173786
12,3.28650046475297
14,3.25000947910381
16,3.21072427561943
18,3.16871403144094
20,3.12407748357939
22,3.07694355710164
24,3.02747124918476
26,2.97584858499772
28,2.92229046785305
30,2.86703526691486
32,2.81034002309262
34,2.75247420883372
36,2.69371205017808
38,2.6343235075658
40,2.5745641110978
42,2.51466394939415
44,2.45481620981413
46,2.39516575102214
48,2.33579824580975
50,2.27673045306549
52,2.21790215612741
54,2.15917023824004
56,2.10030525767057
58,2.04099074393352
60,1.98082527582839
62,1.91932723769245
64,1.85594199888441
66,1.79005113745863
68,1.72098324258355
70,1.64802578651113
72,1.57043755530061
74,1.48746116270511
76,1.398335234883
78,1.30230593440482
80,1.19863757982403
82,1.0866222025606
84,0.965587958841684
86,0.834906376308273
88,0.693998460484099
90,0.542339715642116
92,0.379464149419421
94,0.204967333709171
96,0.0185085894455585
98,-0.180187646324002
100,-0.391331222536932
102,-0.615066403997527
104,-0.85147268933026
106,-1.10056627137296
108,-1.36230207954323
110,-1.63657631951194
112,-1.923229392455
114,-2.22204903572439
116,-2.53277348147372
118,-2.85509438301785
120,-3.18865921471577
122,-3.53307281470702
124,-3.88789771590747
126,-4.2526529041462
128,-4.62681065756343
130,-5.00979116193724
132,-5.40095466501103
134,-5.79959103065998
136,-6.20490668143232
138,-6.61600907540298
140,-7.03188904940089
142,-7.45140157349319
144,-7.87324569722093
146,-8.29594471911847
148,-8.71782786441336
150,-9.13701498996924
152,-9.55140601830091
154,-9.9586768905427
156,-10.3562837704766
158,-10.7414769782426
160,-11.1113256502969
162,-11.4627534168024
164,-11.7925845231361
166,-12.0975989322284
168,-12.3745942193533
170,-12.620451712402
172,-12.8322044754989
174,-13.007105368587
176,-13.1426943206549
178,-13.2368647219581
180,-13.2879289933472
