"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.21137717771521
1.005,-1.13203727941799
1.01,-1.0621461720372
1.015,-1.00056076334617
1.02,-0.946332029659465
1.025,-0.898668044861218
1.03,-0.856904014909686
1.035,-0.82047785915811
1.04,-0.788910207730872
1.045,-0.761787946635893
1.05,-0.738750650406456
1.055,-0.719479405384277
1.06,-0.703687652907703
1.065,-0.69111377656583
1.07,-0.681515225943558
1.075,-0.674664014753969
1.08,-0.670343457471405
1.085,-0.668346019162052
1.09,-0.668472152081724
1.095,-0.670529984024072
1.1,-0.674335711760412
1.105,-0.679714542432815
1.11,-0.686502020059748
1.115,-0.694545575990163
1.12,-0.703706152502637
1.125,-0.713859767699611
1.13,-0.724898916032602
1.135,-0.736733729901091
1.14,-0.749292860982509
1.145,-0.76252407243651
1.15,-0.776394562449542
1.155,-0.790891064008859
1.16,-0.806019784424464
1.165,-0.82180626089283
1.17,-0.838295215968977
1.175,-0.855550500359819
1.18,-0.87365521146482
1.185,-0.892712076202374
1.19,-0.912844187506426
1.195,-0.934196187024545
1.2,-0.956935993471993
1.205,-0.981257188209514
1.21,-1.00738218831207
1.215,-1.03556636410346
1.22,-1.06610329429128
1.225,-1.09933139878666
1.23,-1.13564224789062
1.235,-1.17549091627299
1.24,-1.2194088273449
1.245,-1.26801960755445
1.25,-1.32205851578451
1.255,-1.38239597664935
1.26,-1.45006551797984
1.265,-1.52629577326677
1.27,-1.61254473353988
1.275,-1.7105313090947
1.28,-1.82225298464107
1.285,-1.94996623994381
1.29,-2.09608401997435
1.295,-2.26290558119921
1.3,-2.45203306705974
1.305,-2.66325385734705
1.31,-2.89263595032206
1.315,-3.12978184811797
1.32,-3.3549973335631
1.325,-3.5388502345805
1.33,-3.64812193918557
1.335,-3.65960979154402
1.34,-3.57437828794548
1.345,-3.41949749021382
1.35,-3.23455578472947
1.355,-3.05497685768547
1.36,-2.90346149837286
1.365,-2.79020355117009
1.37,-2.71695258818254
1.375,-2.68107323383568
1.38,-2.67827261559429
1.385,-2.7040674710396
1.39,-2.7544294059577
1.395,-2.82598631350655
1.4,-2.91601678769419
1.405,-3.02236433324114
1.41,-3.14333200204451
1.415,-3.27758310514832
1.42,-3.42405673367855
1.425,-3.58189933038153
1.43,-3.75041063992423
1.435,-3.92900153472355
1.44,-4.11716124897387
1.445,-4.31443189505223
1.45,-4.52038853989943
1.455,-4.73462348941021
1.46,-4.95673373786034
1.465,-5.18631078610088
1.47,-5.42293222571845
1.475,-5.66615463792858
1.48,-5.91550747622052
1.485,-6.17048769958927
1.49,-6.43055500561593
1.495,-6.69512758506193
1.5,-6.96357838592526
1.505,-7.23523193764
1.51,-7.50936184657864
1.515,-7.78518913222926
1.52,-8.06188162792924
1.525,-8.33855471785848
1.53,-8.61427371850425
1.535,-8.8880582317785
1.54,-9.15888879087865
1.545,-9.42571608067582
1.55,-9.6874729342629
1.555,-9.94308918084235
1.56,-10.1915092461714
1.565,-10.431712190528
1.57,-10.662733624046
1.575,-10.8836886876477
1.58,-11.0937950599295
1.585,-11.2923947810437
1.59,-11.4789736078046
1.595,-11.653176656041
1.6,-11.8148192581211
1.605,-11.9638922576893
1.61,-12.1005613516337
1.615,-12.225160526
1.62,-12.3381800637321
1.625,-12.4402499745738
1.63,-12.5321199688435
1.635,-12.6146372426652
1.64,-12.6887233587315
1.645,-12.7553514086086
1.65,-12.8155244581852
1.655,-12.8702560416507
1.66,-12.9205532156259
1.665,-12.9674024425155
1.67,-13.011758361346
1.675,-13.0545353368804
1.68,-13.0966015572935
1.685,-13.1387753747911
1.69,-13.1818235459982
1.695,-13.2264610216525
1.7,-13.2733519497027
1.705,-13.3231115846359
1.71,-13.3763088323165
1.715,-13.4334691988536
1.72,-13.4950779504545
1.725,-13.5615833265498
1.73,-13.6333996793044
1.735,-13.7109104383136
1.74,-13.7944708196726
1.745,-13.884410213832
1.75,-13.9810341970422
1.755,-14.0846261171152
1.76,-14.1954482060628
1.765,-14.3137421702516
1.77,-14.4397292032937
1.775,-14.5736093581954
1.78,-14.7155602034586
1.785,-14.8657346730399
1.79,-15.0242580025261
1.795,-15.191223623928
1.8,-15.3666878697679
1.805,-15.5506633147352
1.81,-15.7431105619466
1.815,-15.9439282637494
1.82,-16.1529411586214
1.825,-16.3698859129181
1.83,-16.5943945889278
1.835,-16.8259756327568
1.84,-17.0639924055308
