"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,2.97172866802323
2,2.95283125010592
4,2.93305319076048
6,2.91231669861745
8,2.89056397576068
10,2.8677593571796
12,2.84389106068568
14,2.81897249319502
16,2.79304304885937
18,2.76616832497599
20,2.7384396743318
22,2.70997300920091
24,2.68090677424027
26,2.6513990145852
28,2.62162348288491
30,2.59176475577904
32,2.56201236670359
34,2.53255400737842
36,2.50356790327323
38,2.47521452602025
40,2.44762786424476
42,2.420906528761
44,2.39510501309107
46,2.37022546034383
48,2.34621029784577
50,2.32293608816319
52,2.30020890796751
54,2.27776150573907
56,2.25525240932581
58,2.23226706090938
60,2.20832095763067
62,2.18286467930331
64,2.15529059821562
66,2.12494099652071
68,2.09111726855543
70,2.05308986052172
72,2.01010859773686
74,1.96141306742456
76,1.90624275857878
78,1.84384670480943
80,1.77349242620704
82,1.69447401757932
84,1.6061192792454
86,1.50779583036196
88,1.39891618206394
90,1.27894177812174
92,1.14738603475907
94,1.00381642974237
96,0.847855705186829
98,0.679182260196738
100,0.497529819886811
102,0.30268647774697
104,0.0944932196790407
106,-0.127157949005223
108,-0.362326137451746
110,-0.611023810987364
112,-0.873218969113852
114,-1.14883706827646
116,-1.43776247717461
118,-1.73983923138463
120,-2.05487083336554
122,-2.38261882406702
124,-2.72279983393113
126,-3.07508080479857
128,-3.43907206119415
130,-3.81431790149924
132,-4.20028437970289
134,-4.59634396180113
136,-5.0017567754105
138,-5.4156482386716
140,-5.83698297207146
142,-6.26453508757817
144,-6.69685524309863
146,-7.13223528165465
148,-7.56867187986155
150,-8.00383143736894
152,-8.43501945166732
154,-8.85915879516545
156,-9.27278251437448
158,-9.67204775613743
160,-10.0527778051666
162,-10.4105384857994
164,-10.7407528193367
166,-11.0388535085445
168,-11.3004666930969
170,-11.5216133732933
172,-11.6989086092135
174,-11.8297351752704
176,-11.9123695512168
178,-11.9460444733466
180,-11.9309424859714
