"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.22302098990534
2,3.21191826621638
4,3.19828502546921
6,3.18199037869179
8,3.16292726487345
10,3.14101459587984
12,3.11619933646859
14,3.08845849576866
16,3.05780098194127
18,3.02426924489301
20,2.98794060375453
22,2.94892812770487
24,2.90738091248141
26,2.86348357303426
28,2.81745475831677
30,2.76954449069971
32,2.72003014377029
34,2.66921090202652
36,2.61740059722899
38,2.56491889058149
40,2.51208086697053
42,2.45918522378915
44,2.40650136555022
46,2.35425584617993
48,2.3026187202003
50,2.25169045688809
52,2.201490123164
54,2.1519455394254
56,2.10288605105358
58,2.05403843737579
60,2.00502630793213
62,1.95537312885143
64,1.90450880106984
66,1.85177950010107
68,1.79646030547257
70,1.73777001319631
72,1.67488744602557
74,1.60696855518844
76,1.53316363812982
78,1.45263406868047
80,1.36456803539051
82,1.26819489657643
84,1.1627978746429
86,1.04772491806545
88,0.922397651087511
90,0.786318406023002
92,0.639075391132882
94,0.480346090397804
96,0.309899023320289
98,0.127594016746576
100,-0.0666188400078527
102,-0.272701367950085
104,-0.490530392791776
106,-0.719901536203534
108,-0.960533460305974
110,-1.21207230369742
112,-1.4740960324321
114,-1.74611842074575
116,-2.02759237759183
118,-2.31791235005085
120,-2.6164155671698
122,-2.92238194110438
124,-3.23503251910884
126,-3.55352648132843
128,-3.87695680533369
130,-4.20434486674035
132,-4.53463441138767
134,-4.86668551045832
136,-5.19926928359739
138,-5.53106432957125
140,-5.86065591681873
142,-6.18653902954653
144,-6.50712630723896
146,-6.82076172516434
148,-7.12574051605188
150,-7.42033532014214
152,-7.70282789071722
154,-7.97154492947631
156,-8.22489587461834
158,-8.46140984056317
160,-8.67976855078226
162,-8.87883213439761
164,-9.05765513894754
166,-9.21549102933622
168,-9.35178468806198
170,-9.46615382079395
172,-9.55836148502188
174,-9.6282829930943
176,-9.6758710482172
178,-9.70112308927823
180,-9.70405446613731
