"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.38023196392157
2,3.36441371495623
4,3.34641848199745
6,3.32615103750775
8,3.30354048342505
10,3.2785424277485
12,3.25114092539526
14,3.22135012432704
16,3.18921554010106
18,3.15481486499298
20,3.11825820289172
22,3.07968760974268
24,3.03927581310354
26,2.99722398522253
28,2.95375845384612
30,2.90912625546611
32,2.86358946830107
34,2.81741830766653
36,2.77088302420333
38,2.72424471406121
40,2.67774522636824
42,2.63159643231398
44,2.58596919560418
46,2.54098244852805
48,2.49669282372336
50,2.45308531189646
52,2.41006540497357
54,2.36745313991699
56,2.32497938172537
58,2.28228457969622
60,2.23892010701272
62,2.19435216075958
64,2.1479680693126
66,2.09908473795475
68,2.04695887087715
70,1.990798544702
72,1.92977567797863
74,1.863038941829
76,1.78972668510327
78,1.70897949696787
80,1.61995209363607
82,1.52182428673764
84,1.4138108621284
86,1.29517026456572
88,1.16521204198724
90,1.02330305107846
92,0.86887246280269
94,0.701415633190803
96,0.520496922457634
98,0.325751556548687
100,0.116886632006466
102,-0.106318629808887
104,-0.344013267047634
106,-0.596275478824431
108,-0.863113907791411
110,-1.14446914646679
112,-1.44021528092771
114,-1.75016124863023
116,-2.07405174320585
118,-2.4115673499045
120,-2.76232354392468
122,-3.12586813461166
124,-3.50167669746868
126,-3.88914551110403
128,-4.28758151798494
130,-4.69618886945517
132,-5.11405171375757
134,-5.54011306185423
136,-5.97314984514763
138,-6.41174469075243
140,-6.85425551288389
142,-7.29878477502108
144,-7.74315121743489
146,-8.18486792606561
148,-8.62113172649938
150,-9.04882980097132
152,-9.46456980152968
154,-9.8647391140714
156,-10.2455968376755
158,-10.6033981595838
160,-10.9345452226177
162,-11.2357520619731
164,-11.5042052434551
166,-11.7376984506551
168,-11.9347202260247
170,-12.0944800816178
172,-12.2168683038924
174,-12.3023564767507
176,-12.3518558786089
178,-12.3665569059249
180,-12.3477734796848
