"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.55914224049359
2,3.53237175678767
4,3.50481808297639
6,3.47643885610125
8,3.44721110497638
10,3.4171328574686
12,3.38622428197556
14,3.35452830773586
16,3.32211065597699
18,3.28905920371086
20,3.25548259605866
22,3.2215080232334
24,3.18727808655274
26,3.15294669564339
28,3.11867396735036
30,3.08462013600545
32,3.05093853380454
34,3.01776775700539
36,2.9852231950578
38,2.953388160946
40,2.92230491635065
42,2.89196592870867
44,2.8623057231526
46,2.83319369604569
48,2.80442823568155
50,2.7757324494415
52,2.74675172779294
54,2.71705328904888
56,2.68612775190883
58,2.65339268370681
60,2.61819797931123
62,2.5798328460499
64,2.53753410931487
66,2.49049551469537
68,2.43787768615796
70,2.37881840425024
72,2.31244289013085
74,2.23787381594465
76,2.15424080481231
78,2.06068922985135
80,1.95638816721044
82,1.84053740002121
84,1.7123734064125
86,1.57117429423468
88,1.41626366771631
90,1.24701342742386
92,1.06284551562721
94,0.863232625830996
96,0.64769789932749
98,0.415813634718373
100,0.167199039937107
102,-0.0984829382626944
104,-0.381529663945459
106,-0.682203684980632
108,-1.00073835664997
110,-1.33734412124195
112,-1.69221532205144
114,-2.0655373983857
116,-2.45749427190293
118,-2.86827569446447
120,-3.29808428435339
122,-3.74714193188307
124,-4.21569520766772
126,-4.70401935754899
128,-5.21242041759861
130,-5.74123493101564
132,-6.2908266969461
134,-6.8615799317483
136,-7.45388818199677
138,-8.06813830807818
140,-8.70468888118928
142,-9.3638424459897
144,-10.0458113628859
146,-10.7506774594457
148,-11.4783466326052
150,-12.2285010328341
152,-13.0005537181523
154,-13.7936138084242
156,-14.6064740749076
158,-15.4376368939001
160,-16.2853968872192
162,-17.1479960671664
164,-18.0238544002393
166,-18.9118472412238
168,-19.8115396353675
170,-20.7231791424479
172,-21.647064615963
174,-22.5815960270975
176,-23.5188030377273
178,-24.4355236604228
180,-25.2786256964254
