"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.04128628470308
2,4.01741370000283
4,3.99079153138582
6,3.96138061653689
8,3.92915811677366
10,3.89411967139431
12,3.85628158346196
14,3.81568296888888
16,3.77238777474479
18,3.72648654665971
20,3.67809780022652
22,3.62736882904342
24,3.57447576453415
26,3.51962269245169
28,3.46303963087275
30,3.40497918757127
32,3.34571174383733
34,3.28551905945422
36,3.22468626094084
38,3.16349226189819
40,3.10219876768698
42,3.04103813132854
44,2.98020044526691
46,2.91982036377071
48,2.85996424100776
50,2.80061822775814
52,2.74167798460605
54,2.68294063420851
56,2.62409948817673
58,2.5647419498519
60,2.50435082368771
62,2.44230907096226
64,2.3779078588154
66,2.31035757382611
68,2.23880132841281
70,2.16233038919506
72,2.08000090588932
74,1.99085131592616
76,1.89391983718105
78,1.78826152888862
80,1.67296448726179
82,1.54716483608134
84,1.41006026368793
86,1.26092193899024
88,1.09910470566742
90,0.924055503725633
92,0.735320001268542
94,0.532547438800339
96,0.315493696831761
98,0.0840225989467941
100,-0.161894538927757
102,-0.422181102239304
104,-0.696659098063152
106,-0.98505477053268
108,-1.28700585278935
110,-1.60207035480951
112,-1.92973672858405
114,-2.26943517856395
116,-2.62054979799888
118,-2.98243111473867
120,-3.35440852926641
122,-3.73580203110056
124,-4.12593249650916
126,-4.52412981045938
128,-4.92973802794576
130,-5.34211680149357
132,-5.76063835708892
134,-6.18467940121753
136,-6.61360748558416
138,-7.04676154074057
140,-7.48342651381974
142,-7.92280231155793
144,-8.36396756733483
146,-8.80583913792067
148,-9.24712871701279
150,-9.68629855538875
152,-10.1215190192353
154,-10.5506315887656
156,-10.9711218347555
158,-11.3801077636592
160,-11.7743494372238
162,-12.1502855869607
164,-12.5041016373406
166,-12.8318307735333
168,-13.1294853628813
170,-13.3932105917116
172,-13.6194466806039
174,-13.8050820897689
176,-13.9475793817234
178,-14.0450588666008
180,-14.0963324888617
