"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.73462753197529
2,3.74773599053689
4,3.75812958692275
6,3.76602165819292
8,3.7715710442161
10,3.7748696771499
12,3.77593156485977
14,3.77468378362366
16,3.77095999736706
18,3.76449687504368
20,3.75493359672857
22,3.74181443983523
24,3.72459423965731
26,3.70264634288025
28,3.67527253515144
30,3.64171433488175
32,3.60116500894135
34,3.55278167881679
36,3.49569693962378
38,3.42902949710945
40,3.35189342611597
42,3.26340575529583
44,3.1626921767223
46,3.0488907579809
48,2.92115359411122
50,2.77864637605269
52,2.62054587198109
54,2.446035320569
56,2.25429772395617
58,2.04450700625706
60,1.81581697333178
62,1.56734797276417
64,1.29817110953961
66,1.00728982114126
68,0.693618552294887
70,0.355958189346194
72,-0.00703218912921539
74,-0.396867822432668
76,-0.815275785540132
78,-1.26423847088541
80,-1.7460442327416
82,-2.2633466409912
84,-2.8192339724621
86,-3.41731051187037
88,-4.06179055856331
90,-4.75760389814011
92,-5.51050604794556
94,-6.3271737163762
96,-7.21523641454884
98,-8.18312810872113
100,-9.23949048881105
102,-10.3915147366765
104,-11.6408481961126
106,-12.9741620922775
108,-14.3432756197009
110,-15.631094472488
112,-16.6231159696348
114,-17.0658566663947
116,-16.8606567824707
118,-16.1670760623133
120,-15.2443193552279
122,-14.2832912282991
124,-13.3809380549811
126,-12.5750982488325
128,-11.8751765302931
130,-11.278766012712
132,-10.7793149090787
134,-10.3694021840225
136,-10.0420424330108
138,-9.79114062341116
140,-9.61159370486326
142,-9.49925637917583
144,-9.45086505902501
146,-9.46395989327116
148,-9.53682107628782
150,-9.66842555617251
152,-9.85842621794426
154,-10.1071542517677
156,-10.4156450948178
158,-10.7856881049082
160,-11.2198990792524
162,-11.721811416899
164,-12.2959731400683
166,-12.9480164809794
168,-13.6846191292602
170,-14.5131664731954
172,-15.4406714659742
174,-16.4709335843303
176,-17.5976741850337
178,-18.7891329162068
180,-19.9579980225617
