"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.88873972775209
1.005,-1.71143545076183
1.01,-1.5585380153596
1.015,-1.4262146898375
1.02,-1.31129489750719
1.025,-1.21116850558826
1.03,-1.12369359848679
1.035,-1.04711596206024
1.04,-0.980000390118901
1.045,-0.921172887269307
1.05,-0.869672422981301
1.055,-0.824710810106598
1.06,-0.785639371032938
1.065,-0.751921220982601
1.07,-0.723108187941387
1.075,-0.698821574462699
1.08,-0.678736134312327
1.085,-0.662566780452629
1.09,-0.650057658100553
1.095,-0.640973307535078
1.1,-0.635091707169019
1.105,-0.632199030169557
1.11,-0.632085970401338
1.115,-0.634545499216837
1.12,-0.639371907861142
1.125,-0.646360975726211
1.13,-0.655311087295948
1.135,-0.666025105032793
1.14,-0.678312795625985
1.145,-0.691993605794704
1.15,-0.706899592677402
1.155,-0.722878332741731
1.16,-0.73979566077966
1.165,-0.757538124528281
1.17,-0.776015077754631
1.175,-0.795160372013814
1.18,-0.814933641608613
1.185,-0.835321204741447
1.19,-0.856336623948134
1.195,-0.878020978105111
1.2,-0.900442893324745
1.205,-0.923698355538092
1.21,-0.947910273853269
1.215,-0.973227663539712
1.22,-0.999824142088035
1.225,-1.02789514463579
1.23,-1.05765286735982
1.235,-1.08931771603703
1.24,-1.1231065188348
1.245,-1.15922725330544
1.25,-1.19792652827724
1.255,-1.2397200439377
1.26,-1.28590044066898
1.265,-1.33863476316822
1.27,-1.39952707188868
1.275,-1.46862874789845
1.28,-1.54570961098181
1.285,-1.63125306718073
1.29,-1.72632408822625
1.295,-1.83223931845812
1.3,-1.95035600449808
1.305,-2.08189740485282
1.31,-2.22770807623408
1.315,-2.38785261661385
1.32,-2.56097654354034
1.325,-2.74336729493833
1.33,-2.92774457035642
1.335,-3.10205693089594
1.34,-3.24902419397386
1.345,-3.34767536041079
1.35,-3.37800464869931
1.355,-3.32814622400442
1.36,-3.20055348961311
1.365,-3.01266769615814
1.37,-2.79102602511489
1.375,-2.56267239757915
1.38,-2.3487732429893
1.385,-2.16239462280738
1.39,-2.009422195503
1.395,-1.89074362979178
1.4,-1.80438310737766
1.405,-1.74706876301003
1.41,-1.71519975583281
1.415,-1.70536054537518
1.42,-1.71454712064394
1.425,-1.74023070924213
1.43,-1.780339790708
1.435,-1.83320723030742
1.44,-1.89750739891446
1.445,-1.97219527468892
1.45,-2.05645249438578
1.455,-2.14964173578784
1.46,-2.25126913393743
1.465,-2.36095375842208
1.47,-2.47840300176154
1.475,-2.60339277944414
1.48,-2.73575158149482
1.485,-2.87534757600393
1.49,-3.02207811650772
1.495,-3.17586113603437
1.5,-3.33662801860402
1.505,-3.50431762556168
1.51,-3.67887122235204
1.515,-3.860228104504
1.52,-4.04832176272136
1.525,-4.24307645869532
1.53,-4.4444041077438
1.535,-4.65220138342757
1.54,-4.86634697435745
1.545,-5.08669893569644
1.55,-5.3130920883962
1.555,-5.54533542886681
1.56,-5.7832095213469
1.565,-6.02646385543391
1.57,-6.27481416272334
1.575,-6.52793969991281
1.58,-6.78548052163169
1.585,-7.04703478514647
1.59,-7.31215615133016
1.595,-7.5803513720215
1.6,-7.85107818296909
1.605,-8.12374365333872
1.61,-8.397703176022
1.615,-8.6722603156918
1.62,-8.94666776072671
1.625,-9.22012964673832
1.63,-9.49180552840662
1.635,-9.76081626674818
1.64,-10.0262520645393
1.645,-10.2871828175658
1.65,-10.5426708494605
1.655,-10.7917859619614
1.66,-11.0336225638858
1.665,-11.2673184502762
1.67,-11.4920746037705
1.675,-11.7071752049731
1.68,-11.9120068929576
1.685,-12.1060762368125
1.69,-12.2890243856388
1.695,-12.4606379695583
1.7,-12.620855526719
1.705,-12.7697690147237
1.71,-12.9076202996569
1.715,-13.0347928632992
1.72,-13.1517992883101
1.725,-13.2592653362182
1.73,-13.3579115990391
1.735,-13.448533771701
1.74,-13.5319825632567
1.745,-13.6091441561602
1.75,-13.6809219582964
1.755,-13.7482201981565
1.76,-13.8119297139419
1.765,-13.8729161019927
1.77,-13.9320102320585
1.775,-13.9900010134533
1.78,-14.0476302085655
1.785,-14.1055890359952
1.79,-14.1645162797939
1.795,-14.2249976177492
1.8,-14.2875658942116
1.805,-14.3527020859465
1.81,-14.4208367382522
1.815,-14.4923516794908
1.82,-14.5675818526399
1.825,-14.6468171308033
1.83,-14.7303040088471
1.835,-14.8182470850375
1.84,-14.91081026474
1.845,-15.0081176331568
1.85,-15.1102539561716
1.855,-15.2172647782094
1.86,-15.3291560942227
1.865,-15.4458935801937
1.87,-15.5674013736161
1.875,-15.6935604030884
1.88,-15.8242062752492
1.885,-15.9591267387262
1.89,-16.0980587595045
1.895,-16.2406852611639
1.9,-16.3866316077638
1.905,-16.5354619376868
1.91,-16.6866754941499
1.915,-16.8397031426104
1.92,-16.9939043164666
1.925,-17.1485646887565
1.93,-17.3028949259855
1.935,-17.4560309358381
1.94,-17.6070360661234
1.945,-17.7549057382132
1.95,-17.8985749925381
1.955,-18.0369293731916
1.96,-18.1688194703983
1.965,-18.2930792636042
1.97,-18.4085481606788
1.975,-18.5140963168614
1.98,-18.6086524607163
1.985,-18.6912330884523
1.99,-18.760971560525
1.995,-18.8171454008464
2,-18.859200012039
2.005,-18.8729991416534
2.01,-18.8694310017471
2.015,-18.8484552642724
2.02,-18.8102626389236
2.025,-18.7552457893643
2.03,-18.6839583993957
2.035,-18.597065883376
2.04,-18.4952918899939
2.045,-18.3793648870906
2.05,-18.2499687943438
2.055,-18.107700973253
2.06,-17.9530400364047
2.065,-17.786325032161
2.07,-17.6077466902667
2.075,-17.4173506277122
2.08,-17.2150517257896
2.085,-17.0006582921012
2.09,-16.7739041067284
2.095,-16.5344860232553
2.1,-16.2821044747785
2.105,-16.0165040606702
2.11,-15.7375114057251
2.115,-15.4450677234317
2.12,-15.1392539871536
2.125,-14.8203072871167
2.13,-14.488627758397
2.135,-14.1447763076481
2.14,-13.7894641362175
2.145,-13.4235356594494
2.15,-13.0479467932552
2.155,-12.6637406987148
2.16,-12.2720229644564
2.165,-11.8739379172403
2.17,-11.4706473521024
2.175,-11.0633125338521
2.18,-10.6530798997059
2.185,-10.2410705287576
2.19,-9.828373159304
2.195,-9.41604033496138
2.2,-9.00508713852889
2.205,-8.59649191545629
2.21,-8.19119838091965
2.215,-7.79011853087941
2.22,-7.3941358255826
2.225,-7.0041081745309
2.23,-6.62087031905123
2.235,-6.24523527922521
2.24,-5.87799460518624
2.245,-5.51991724915886
2.25,-5.17174695510016
2.255,-4.83419814814141
2.26,-4.50795039598426
2.265,-4.1936416072304
2.27,-3.89186022373797
2.275,-3.60313675009042
2.28,-3.32793503624332
2.285,-3.06664378176974
2.29,-2.81956875459335
2.295,-2.58692620804872
2.3,-2.3688379347663
2.305,-2.16532831527318
2.31,-1.97632360854127
2.315,-1.80165360007803
2.32,-1.64105558244956
2.325,-1.49418050649591
2.33,-1.36060102148783
2.335,-1.23982102928761
2.34,-1.13128631780671
2.345,-1.03439581506015
2.35,-0.948513015156125
2.355,-0.872977166506761
2.36,-0.807113873048555
2.365,-0.750244833007653
2.37,-0.701696518635818
2.375,-0.660807677386483
2.38,-0.626935604852932
2.385,-0.599461198951391
2.39,-0.577792851551238
2.395,-0.561369267757423
2.4,-0.54966132515904
2.405,-0.542173097107979
2.41,-0.53844216738023
2.415,-0.538039360384431
2.42,-0.540568003293351
2.425,-0.545662825728167
2.43,-0.552988590279489
2.435,-0.562238534257588
2.44,-0.573132690400711
2.445,-0.585416142361969
2.45,-0.598857259967944
2.455,-0.613245949664646
2.46,-0.628391947291025
2.465,-0.644123173318433
2.47,-0.6602841648846
2.475,-0.676734594220554
2.48,-0.693347879292088
2.485,-0.710009889523147
2.49,-0.726617747212295
2.495,-0.743078723577994
2.5,-0.759309227169175
2.505,-0.775233881561674
2.51,-0.790784688748364
2.515,-0.805900274352025
2.52,-0.820525210687021
2.525,-0.834609413719165
2.53,-0.848107610081465
2.535,-0.860978870461897
2.54,-0.873186205858897
2.545,-0.884696223377131
2.55,-0.895478838389139
2.555,-0.905507040002869
2.56,-0.914756706836364
2.565,-0.923206470100791
2.57,-0.930837620924585
2.575,-0.937634058713056
2.58,-0.943582277130476
2.585,-0.948671384021888
2.59,-0.952893151269841
2.595,-0.956242090222276
2.6,-0.958715547952429
2.605,-0.960313819243337
2.61,-0.961040268857416
2.615,-0.960901458385989
2.62,-0.959907271806184
2.625,-0.958071033835735
2.63,-0.955409615297144
2.635,-0.95194352000576
2.64,-0.947696948197246
2.645,-0.942697832215124
2.65,-0.936977841084136
2.655,-0.930572351683052
2.66,-0.923520385473201
2.665,-0.915864511095144
2.67,-0.907650714568441
2.675,-0.898928240260442
2.68,-0.889749407174233
2.685,-0.880169406384535
2.69,-0.870246086574823
2.695,-0.860039735557505
2.7,-0.849612866364546
2.705,-0.839030016967133
2.71,-0.828357572924041
2.715,-0.817663622292418
2.72,-0.807017851998888
2.725,-0.796491494615832
2.73,-0.786157334180084
2.735,-0.776089779401003
2.74,-0.76636501240932
2.745,-0.757061221177015
2.75,-0.748258923974794
2.755,-0.740041394810389
2.76,-0.732495199792724
2.765,-0.725710855883777
2.77,-0.71978362562718
2.775,-0.714814464287969
2.78,-0.710911139527435
2.785,-0.708189548420292
2.79,-0.706775262482195
2.795,-0.706805338640115
2.8,-0.708430443025597
2.805,-0.711817345444318
2.81,-0.717151855790934
2.815,-0.724642290031949
2.82,-0.734523573244468
2.825,-0.7470621112092
2.83,-0.762561590857277
2.835,-0.781369904013113
2.84,-0.803887428611693
2.845,-0.830576946461787
2.85,-0.861975524856084
2.855,-0.898708736447031
2.86,-0.941507628567975
2.865,-0.991228861777967
2.87,-1.04887838502384
2.875,-1.11563884262599
2.88,-1.19290051300836
2.885,-1.28229478232528
2.89,-1.38572765483829
2.895,-1.50540809103172
2.9,-1.6438612241769
2.905,-1.80390845813416
2.91,-1.98858323467096
2.915,-2.20093052795519
2.92,-2.44360789168664
2.925,-2.71816752538097
2.93,-3.02386515028207
2.935,-3.35585456782588
2.94,-3.70278715240958
2.945,-4.04431766107324
2.95,-4.34995994829813
2.955,-4.58178598225093
2.96,-4.70309124031566
2.965,-4.69136679373773
2.97,-4.54829882058618
2.975,-4.29917566902058
2.98,-3.98213847126704
2.985,-3.63526735807783
2.99,-3.28842103865035
2.995,-2.96102421434249
3,-2.6635019842286
