"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.78183912678978
2,3.76971701449773
4,3.75646682793331
6,3.74246890436382
8,3.72804198971013
10,3.71342602586711
12,3.69876570687681
14,3.68409573286496
16,3.66932865121447
18,3.6542460488349
20,3.63849365446936
22,3.62158064446233
24,3.60288314759455
26,3.58165164799042
28,3.55702172281057
30,3.52802735055346
32,3.49361590319046
34,3.45266389576203
36,3.40399260353491
38,3.34638275337625
40,3.27858763141369
42,3.19934410085964
44,3.10738117178964
46,3.001425892796
48,2.88020643229902
50,2.74245227963476
52,2.58689152185661
54,2.41224514331809
56,2.21721825459787
58,2.00048808790938
60,1.76068849880583
62,1.49639058679298
64,1.20607888435134
66,0.888122353539113
68,0.54073915381301
70,0.161953777402234
72,-0.250455348365347
74,-0.699020371990305
76,-1.18666415786229
78,-1.71680086290612
80,-2.29346353525357
82,-2.92146773941212
84,-3.60662340632846
86,-4.35601102555803
88,-5.1783421933014
90,-6.08442541223474
92,-7.08774601054196
94,-8.20511300676898
96,-9.45712814083377
98,-10.8675816477586
100,-12.4587673270343
102,-14.2329995861937
104,-16.1120646145578
106,-17.7860278963637
108,-18.5969074597666
110,-18.1004801671733
112,-16.7504476805114
114,-15.2033223204153
116,-13.7664881368363
118,-12.5178140577689
120,-11.4557437616034
122,-10.5590975338544
124,-9.80529263764147
126,-9.17495001667412
128,-8.6524798388534
130,-8.22561333948957
132,-7.88476430432611
134,-7.622461566142
136,-7.43289901956916
138,-7.31159452466846
140,-7.25513739099187
142,-7.2610052219899
144,-7.32743500604938
146,-7.45333753799771
148,-7.63824783679088
150,-7.88230717512354
152,-8.18627481842022
154,-8.55156975459484
156,-8.98034468357241
158,-9.4755962716198
160,-10.0413167482499
162,-10.6826910578934
164,-11.4063375386572
166,-12.2205695152493
168,-13.1355967959865
170,-14.1634276036055
172,-15.3168056424321
174,-16.6053777501965
176,-18.0243403899538
178,-19.5242794658439
180,-20.9447939113242
