"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.38023196392158
2,3.35080698008091
4,3.32005535161454
6,3.28848487961376
8,3.25659332322482
10,3.22484745205671
12,3.1936608421549
14,3.16337151452883
16,3.13422064713037
18,3.1063336265206
20,3.07970462453323
22,3.05418568331635
24,3.02948098281729
26,3.00514657963195
28,2.9805954901515
30,2.9551075946217
32,2.92784350883114
34,2.89786134127888
36,2.86413514298535
38,2.8255738630232
40,2.7810397277246
42,2.72936513707668
44,2.66936738552894
46,2.59986073541334
48,2.51966557437414
50,2.42761455656121
52,2.32255575203956
54,2.20335290818588
56,2.06888296423481
58,1.91803096210099
60,1.74968247070446
62,1.56271359432121
64,1.35597857339285
66,1.12829491189374
68,0.878425879343603
70,0.605060135930173
72,0.306788111832427
74,-0.0179253690494713
76,-0.370772901592252
78,-0.753641635097573
80,-1.16865686215749
82,-1.61823346178133
84,-2.10513686380405
86,-2.63255537741583
88,-3.20418561341179
90,-3.82433188111635
92,-4.49801786831696
94,-5.23110242479028
96,-6.03037596913891
98,-6.90357884254199
100,-7.85920248333734
102,-8.90575040208561
104,-10.049717967462
106,-11.2906305925144
108,-12.6096790701083
110,-13.9462598645561
112,-15.1605676198099
114,-16.0138789702349
116,-16.2624982806504
118,-15.8676036185357
120,-15.0373351214286
122,-14.0294534697581
124,-13.0128145757415
126,-12.0667874560586
128,-11.2196088136131
130,-10.4761237316991
132,-9.83187957744033
134,-9.27941704773918
136,-8.81088309908263
138,-8.41902487828334
140,-8.0974953952641
142,-7.84087856501608
144,-7.64460997524902
146,-7.50486856790549
148,-7.41847020417607
150,-7.3827748533095
152,-7.39561096423751
154,-7.45521730144344
156,-7.56020140676572
158,-7.70951364177349
160,-7.90243589514971
162,-8.13858422668833
164,-8.41792480547777
166,-8.74080235262366
168,-9.1079797414594
170,-9.52068612905512
172,-9.98066839102593
174,-10.4902355163471
176,-11.0522756071869
178,-11.6702054315294
180,-12.3477734796848
