"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.14808602374212
1.005,-1.0692638177244
1.01,-1.00008656863459
1.015,-0.939490592435941
1.02,-0.88655307401027
1.025,-0.840477110935485
1.03,-0.800576822809394
1.035,-0.766262976648341
1.04,-0.737029392923821
1.045,-0.712440278055322
1.05,-0.692118559507276
1.055,-0.675735264169191
1.06,-0.662999967308341
1.065,-0.653652338206491
1.07,-0.647454811667355
1.075,-0.644186415704512
1.08,-0.643637780453426
1.085,-0.645607339131381
1.09,-0.649898708101267
1.095,-0.656319201124456
1.1,-0.664679395762566
1.105,-0.674793631875477
1.11,-0.686481288058504
1.115,-0.699568656191388
1.12,-0.713891220533551
1.125,-0.729296147901863
1.13,-0.745644809462956
1.135,-0.762815180849366
1.14,-0.780704002579077
1.145,-0.799228623250134
1.15,-0.818328489699999
1.155,-0.837966287729137
1.16,-0.858128771440827
1.165,-0.878827347191391
1.17,-0.900098499132387
1.175,-0.922004157876232
1.18,-0.944632123172171
1.185,-0.968096657343689
1.19,-0.992539370529217
1.195,-1.01813052342405
1.2,-1.04507088006174
1.205,-1.07359425380301
1.21,-1.10397090541994
1.215,-1.13651197383451
1.22,-1.17157514783942
1.225,-1.20957181985468
1.23,-1.25097599689777
1.235,-1.29633527132721
1.24,-1.34628415775875
1.245,-1.40156004985297
1.25,-1.46302187837595
1.255,-1.53167114167352
1.26,-1.60867411227019
1.265,-1.69538229804727
1.27,-1.79334493301759
1.275,-1.90430112815645
1.28,-2.03012820702874
1.285,-2.17270340985136
1.29,-2.33360439372939
1.295,-2.51352726590412
1.3,-2.71124808004
1.305,-2.92194177896104
1.31,-3.13484071490563
1.315,-3.33084182293424
1.32,-3.48199819396215
1.325,-3.55618890596611
1.33,-3.52887511336944
1.335,-3.39711317268551
1.34,-3.18447602701452
1.345,-2.93104117107475
1.35,-2.67658829421897
1.355,-2.44919439381335
1.36,-2.26303863863268
1.365,-2.12177049940842
1.37,-2.02300557688607
1.375,-1.96176922578599
1.38,-1.93253043828461
1.385,-1.93018199993336
1.39,-1.95039939637997
1.395,-1.98968785122571
1.4,-2.04529714296831
1.405,-2.11509565123365
1.41,-2.19744488454223
1.415,-2.29109011240742
1.42,-2.39507079096198
1.425,-2.50864951757723
1.43,-2.63125660475852
1.435,-2.76244716312439
1.44,-2.90186793450256
1.445,-3.04923161673385
1.45,-3.20429690592875
1.455,-3.36685289280581
1.46,-3.53670677748487
1.465,-3.71367411996433
1.47,-3.89757103500045
1.475,-4.08820788372736
1.48,-4.28538412172029
1.485,-4.48888404365333
1.49,-4.6984732254981
1.495,-4.9138955118921
1.5,-5.13487043306097
1.505,-5.3610909656554
1.51,-5.59222157740958
1.515,-5.82789651838555
1.52,-6.06771834298729
1.525,-6.31125666776495
1.53,-6.55804719077657
1.535,-6.80759101909279
1.54,-7.05935437172909
1.545,-7.31276874531724
1.55,-7.56723164823373
1.555,-7.82210802432539
1.56,-8.07673249803546
1.565,-8.33041257649866
1.57,-8.58243293864952
1.575,-8.83206092412991
1.58,-9.07855330360383
1.585,-9.32116436544996
1.59,-9.55915529131978
1.595,-9.79180471596765
1.6,-10.0184202784112
1.605,-10.2383508775191
1.61,-10.4509992534435
1.615,-10.6558344365493
1.62,-10.8524035480197
1.625,-11.04034241088
