"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-2.97515069306514
1.005,-2.6444988553442
1.01,-2.36065349444987
1.015,-2.11577528230836
1.02,-1.90362835122849
1.025,-1.71919777217805
1.03,-1.55841153466084
1.035,-1.41793461720389
1.04,-1.29501398870139
1.045,-1.187360324822
1.05,-1.09305665312286
1.055,-1.01048704865335
1.06,-0.938280459705338
1.065,-0.875266090480798
1.07,-0.820437711872096
1.075,-0.772924944331192
1.08,-0.731970042527254
1.085,-0.696909065977895
1.09,-0.667156580686298
1.095,-0.642193229853039
1.1,-0.621555655053645
1.105,-0.604828355828657
1.11,-0.591637154897123
1.115,-0.581643995269312
1.12,-0.574542839825649
1.125,-0.570056477657188
1.13,-0.567934067914191
1.135,-0.567949273618082
1.14,-0.569898856751885
1.145,-0.573601623285808
1.15,-0.578897623451053
1.155,-0.585647528956263
1.16,-0.593732125016599
1.165,-0.603051870859521
1.17,-0.613526497461476
1.175,-0.62509462528217
1.18,-0.637713397355164
1.185,-0.651358134014086
1.19,-0.66602202466243
1.195,-0.681715879354616
1.2,-0.698467968705092
1.205,-0.716323985052031
1.21,-0.735347161221148
1.215,-0.755618586051404
1.22,-0.777237758444426
1.225,-0.800323424426257
1.23,-0.825014744818935
1.235,-0.85147284472106
1.24,-0.879882799978026
1.245,-0.910456119724491
1.25,-0.943433786893781
1.255,-0.979089918419219
1.26,-1.01773610037265
1.265,-1.05972643482594
1.27,-1.10546329528395
1.275,-1.15540371038121
1.28,-1.21006615528001
1.285,-1.27003728462766
1.29,-1.33597772173677
1.295,-1.40862531677065
1.3,-1.48879313114515
1.305,-1.57735753594984
1.31,-1.67522885296826
1.315,-1.78329242463936
1.32,-1.90230135767438
1.325,-2.03269326629581
1.33,-2.17429330788975
1.335,-2.32585947162605
1.34,-2.48443633996513
1.345,-2.64453743951604
1.35,-2.79731634265042
1.355,-2.93014569199925
1.36,-3.02733490825386
1.365,-3.07276997299779
1.37,-3.05452071338748
1.375,-2.96981358411423
1.38,-2.8274498361936
1.385,-2.64569376068219
1.39,-2.44668296471508
1.395,-2.25058448321393
1.4,-2.07208581327828
1.405,-1.91968050204447
1.41,-1.79674654129304
1.415,-1.70321674233401
1.42,-1.63709319658999
1.425,-1.59553624491872
1.43,-1.57553483649003
1.435,-1.57426447931773
1.44,-1.58924482753548
1.445,-1.61838238012761
1.45,-1.65995421171849
1.455,-1.71256585024101
1.46,-1.77510135425212
1.465,-1.84667457531334
1.47,-1.92658549509871
1.475,-2.01428284193259
1.48,-2.10933288435528
1.485,-2.2113937409105
1.49,-2.320194372656
1.495,-2.43551743712252
1.5,-2.55718527283035
1.505,-2.68504839785492
1.51,-2.81897601864086
1.515,-2.95884814556396
1.52,-3.10454899639889
1.525,-3.25596143816403
1.53,-3.41296227355077
1.535,-3.57541822251059
1.54,-3.74318248474506
1.545,-3.91609179675928
1.55,-4.0939639194449
1.555,-4.27659551020864
1.56,-4.4637603485427
1.565,-4.65520789649697
1.57,-4.85066218640641
1.575,-5.04982103790237
1.58,-5.25235561498445
1.585,-5.45791034186349
1.59,-5.66610320336993
1.595,-5.87652646175997
1.6,-6.08874782640391
1.605,-6.30231211563492
1.61,-6.51674345039502
1.615,-6.7315480165928
1.62,-6.94621742663346
1.625,-7.1602326998139
1.63,-7.37306886577393
1.635,-7.58420017481758
1.64,-7.79310587390337
1.645,-7.99927647817701
1.65,-8.20222043636105
1.655,-8.40147105597315
1.66,-8.5965935235753
1.665,-8.7871918287838
1.67,-8.97291538144822
1.675,-9.15346510190738
1.68,-9.32859876669156
1.685,-9.49813540772765
1.69,-9.66195859212738
1.695,-9.82001845081724
1.7,-9.97233237513048
1.705,-10.1189843574872
1.71,-10.2601230111837
1.715,-10.3959583606126
1.72,-10.5267575427495
1.725,-10.6528396000289
1.73,-10.774569571465
1.735,-10.8923521020189
1.74,-11.0066247900152
1.745,-11.1178514802565
1.75,-11.2265156885823
1.755,-11.3331143146766
1.76,-11.4381517668025
1.765,-11.5421345875141
1.77,-11.6455666355837
1.775,-11.7489448481507
1.78,-11.8527555796799
1.785,-11.9574714913502
1.79,-12.0635489461718
1.795,-12.1714258512445
1.8,-12.2815198786407
1.805,-12.3942269897791
1.81,-12.5099201841234
