"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.43800633701997
2,3.43499485020841
4,3.43082627490339
6,3.4258172091194
8,3.42023364077991
10,3.41427362898377
12,3.40805115181046
14,3.40158214102414
16,3.39477361873077
18,3.38741665352586
20,3.37918358043193
22,3.36962960831069
24,3.35819860648646
26,3.34423255678868
28,3.32698391114265
30,3.30562993120408
32,3.27928801529194
34,3.24703103571846
36,3.20790180228578
38,3.16092591392908
40,3.10512243633715
42,3.03951202626969
44,2.96312229464875
46,2.87499034717569
48,2.77416255560548
50,2.659691692097
52,2.53063160402514
54,2.38602962028527
56,2.22491686639455
58,2.04629662847315
60,1.84913084847695
62,1.63232475643918
64,1.39470954974657
66,1.13502291236358
68,0.851887023923565
70,0.5437835328293
72,0.209024749467461
74,-0.154279956872617
76,-0.548263915735232
78,-0.975350854684243
80,-1.43831285828802
82,-1.94034154879495
84,-2.48513618787556
86,-3.07701313790754
88,-3.7210415806901
90,-4.42320982399748
92,-5.19062304427664
94,-6.03172221707529
96,-6.95648353252219
98,-7.97647806160402
100,-9.10446650907185
102,-10.3526767040588
104,-11.7275709693791
106,-13.2157153090778
108,-14.7495341419591
110,-16.1426041913259
112,-17.0462261060822
114,-17.1284772320056
116,-16.4370287984025
118,-15.3391316985737
120,-14.1548037168433
122,-13.0408543450063
124,-12.0504701167418
126,-11.1921245706912
128,-10.4584925811699
130,-9.83806228096299
132,-9.31935621975954
134,-8.89227374915149
136,-8.54836451056607
138,-8.28073364125557
140,-8.08384520054585
142,-7.95332173483341
144,-7.88577270067954
146,-7.87865985579668
148,-7.93019920928191
150,-8.03929701469994
152,-8.20551775525915
154,-8.42908363743749
156,-8.7109073055638
158,-9.05266231270804
160,-9.45689962313604
162,-9.92722365697883
164,-10.4685491015027
166,-11.0874715408148
168,-11.792803607901
170,-12.5963582309559
172,-13.5141081282698
174,-14.5679225348544
176,-15.7881682913823
178,-17.2174457085364
180,-18.9149054186376
