"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.60960014332034
2,3.58693118329415
4,3.56372028933598
6,3.53989862672901
8,3.51540914674136
10,3.49020911677593
12,3.46427222878351
14,3.43759022989832
16,3.4101740143504
18,3.3820541101171
20,3.35328048880573
22,3.32392162449494
24,3.29406272847134
26,3.26380309380128
28,3.23325249818392
30,3.20252663692228
32,3.1717415909345
34,3.14100737748507
36,3.1104206826414
38,3.08005693199314
40,3.04996191623161
42,3.0201432458981
44,2.99056195923829
46,2.96112464261199
48,2.93167643872026
50,2.90199530972046
52,2.87178788787343
54,2.84068718611326
56,2.80825235813206
58,2.7739705981637
60,2.73726116257107
62,2.69748138753613
64,2.65393447841262
66,2.60587876415489
68,2.5525380500762
70,2.4931126668053
72,2.42679080283254
74,2.35275972029039
76,2.27021648472647
78,2.17837788477443
80,2.07648927175177
82,1.96383210761474
84,1.83973006844909
86,1.70355360680606
88,1.55472292774535
90,1.39270937934966
92,1.21703529838057
94,1.02727238580569
96,0.823038715597428
98,0.603994504057119
100,0.369836786511784
102,0.120293164001384
104,-0.144885205211737
106,-0.425931185754592
108,-0.723069628205884
110,-1.03652552521891
112,-1.36653217389158
114,-1.71333916541068
116,-2.07722003608469
118,-2.45847943267278
120,-2.85745966984019
122,-3.27454658903561
124,-3.71017466658976
126,-4.16483136512444
128,-4.63906077772811
130,-5.13346668106157
132,-5.6487151954805
134,-6.18553735377308
136,-6.74473201533503
138,-7.32716974514132
140,-7.93379853020268
142,-8.5656525650081
144,-9.22386585231187
146,-9.9096931095057
148,-10.6245415484943
150,-11.3700186587673
152,-12.1480033861009
154,-12.9607513804453
156,-13.8110497623655
158,-14.7024438685541
160,-15.6395688850898
162,-16.6286351925797
164,-17.6781411505449
166,-18.7999270038437
168,-20.0107482432096
170,-21.334646785051
172,-22.8065191073459
174,-24.4772203849153
176,-26.4189742972192
178,-28.7186044064035
180,-31.3754583731646
