CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.30576377877972,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,2,90,2.25,3.25781262684611,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,4,90,2.25,3.20957774769099,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,6,90,2.25,3.16163377333349,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,8,90,2.25,3.11452714734774,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,10,90,2.25,3.06875319760126,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,12,90,2.25,3.0247324849518,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,14,90,2.25,2.9827876987422,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,16,90,2.25,2.9431224788902,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,18,90,2.25,2.9058035282218,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,20,90,2.25,2.87074722054064,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,22,90,2.25,2.83771161427256,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,24,90,2.25,2.80629437636666,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,26,90,2.25,2.77593665459111,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,28,90,2.25,2.74593246820966,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,30,90,2.25,2.71544277714313,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,32,90,2.25,2.68351308651727,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,34,90,2.25,2.64909327539141,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,36,90,2.25,2.61105831044525,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,38,90,2.25,2.5682286010291,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,40,90,2.25,2.51938893954458,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,42,90,2.25,2.46330521181044,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,44,90,2.25,2.39873831785073,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,46,90,2.25,2.32445498308784,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,48,90,2.25,2.23923534177402,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,50,90,2.25,2.14187732764649,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,52,90,2.25,2.03119800928262,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,54,90,2.25,1.90603206408183,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,56,90,2.25,1.76522760362788,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,58,90,2.25,1.60763955413854,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
Phi90,60,90,2.25,1.43212076799383,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
