"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.31624031894165
2,3.27353481224614
4,3.22956492624369
6,3.18496636072652
8,3.14038248183827
10,3.09643945118765
12,3.05371885142921
14,3.01272909638805
16,2.97387717715896
18,2.9374424549253
20,2.90355422433137
22,2.8721746114721
24,2.84308803596638
26,2.81589798452093
28,2.79003126852989
30,2.76474934350584
32,2.73916573060027
34,2.71226816612579
36,2.68294385640471
38,2.65000614544702
40,2.61222099641046
42,2.56833190753035
44,2.51708218099904
46,2.45723379005351
48,2.38758240352577
50,2.30696839854934
52,2.21428390445621
54,2.10847606942117
56,1.98854683028343
58,1.8535495048462
60,1.70258252683237
62,1.53478061849202
64,1.34930365487461
66,1.14532342473922
68,0.922008441009974
70,0.678506901187324
72,0.413927846009067
74,0.127320512879178
76,-0.182348170497679
78,-0.516218054829779
80,-0.875562340988787
82,-1.26181640899914
84,-1.67660901853626
86,-2.12179584819315
88,-2.59949498854514
90,-3.11212326711694
92,-3.6624308312236
94,-4.2535286327436
96,-4.88889819323406
98,-5.57236309494907
100,-6.3079828991308
102,-7.09979482203284
104,-7.95126214169399
106,-8.86416639373291
108,-9.8364686298793
110,-10.8583478820816
112,-11.9053488416245
114,-12.9281171449886
116,-13.8418787889744
118,-14.5285083534989
120,-14.872087279005
122,-14.8239796298386
124,-14.4380190318383
126,-13.8325026464227
128,-13.1254830998635
130,-12.4009567423706
132,-11.7077740539497
134,-11.0703141874746
136,-10.4986103312207
138,-9.99504636097247
140,-9.55821246749862
142,-9.18498334814097
144,-8.87159561501436
146,-8.61418766196119
148,-8.4090581040787
150,-8.25278012318911
152,-8.14224449949702
154,-8.07466970945545
156,-8.04759921363396
158,-8.05889632981592
160,-8.10674184597171
162,-8.18963664631286
164,-8.30640997792353
166,-8.45623297878262
168,-8.63863639545819
170,-8.85353084473164
172,-9.10122736082334
174,-9.38245512693335
176,-9.69837190950132
178,-10.0505602607338
180,-10.4409980834501
