"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.5862651972146
2,3.56750533812441
4,3.54580269954909
6,3.52109926196066
8,3.49336076753511
10,3.4625786119633
12,3.42877165448766
14,3.39198789516509
16,3.35230594333925
18,3.30983617521451
20,3.26472145260253
22,3.21713725121641
24,3.16729102771792
26,3.11542064300361
28,3.06179165826618
30,3.00669333366763
32,2.95043319026213
34,2.89333004659995
36,2.83570551331577
38,2.7778740209404
40,2.72013156444305
42,2.66274346578898
44,2.60593157321708
46,2.54986142071588
48,2.49462994987923
50,2.44025443623467
52,2.38666325342881
54,2.3336890464679
56,2.28106477117974
58,2.22842289978114
60,2.17529790667515
62,2.1211319532784
64,2.06528350596861
66,2.00703846544394
68,1.94562327261214
70,1.88021939297239
72,1.80997856892523
74,1.73403826211975
76,1.65153677601194
78,1.56162764015615
80,1.46349294002022
82,1.35635537833425
84,1.23948894762433
86,1.1122281730016
88,0.973975946633631
90,0.824210020170962
92,0.662488250084772
94,0.488452705927689
96,0.301832756130764
98,0.102447243483216
100,-0.10979414379904
102,-0.334890206524641
104,-0.572748180820014
106,-0.823184203950274
108,-1.08592420343822
110,-1.36060510336511
112,-1.64677622606663
114,-1.94390074721493
116,-2.25135703995043
118,-2.56843972309836
120,-2.89436021480453
122,-3.22824659275701
124,-3.56914258326422
126,-3.91600555223982
128,-4.26770345987749
130,-4.62301087449731
132,-4.98060432387012
134,-5.33905749353745
136,-5.69683705306715
138,-6.05230018432123
140,-6.4036951689786
142,-6.74916661881699
144,-7.08676703954937
146,-7.41447633432669
148,-7.73023050286541
150,-8.03196012064785
152,-8.31763817650174
154,-8.58533556256023
156,-8.83328109404699
158,-9.0599216221207
160,-9.2639768817897
162,-9.44448346857168
164,-9.60082294402518
166,-9.73273053743109
168,-9.84028303542376
170,-9.92386685553302
172,-9.98412952953679
174,-10.0219194754651
176,-10.0382197685237
178,-10.0340815931603
180,-10.0105623183044
