"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.841293548246
2,3.81307892926662
4,3.78206879040963
6,3.74826176179788
8,3.71167581542022
10,3.67235025205856
12,3.63034763376577
14,3.58575558953352
16,3.53868839813024
18,3.48928822843368
20,3.43772589517896
22,3.38420096852756
24,3.32894106131062
26,3.27220011071848
28,3.21425547446014
30,3.15540367802398
32,3.09595468249885
34,3.03622459370597
36,2.97652680419289
38,2.91716164915833
40,2.85840476239053
42,2.80049443275511
44,2.74361837673437
46,2.68790044666876
48,2.63338787503082
50,2.58003969993626
52,2.52771701614864
54,2.47617564338751
56,2.42506170003894
58,2.37391042223972
60,2.32214838875391
62,2.26909911855724
64,2.21399181997929
66,2.15597290595829
68,2.09411976399832
70,2.02745619065216
72,1.95496887118567
74,1.87562430185629
76,1.78838560659802
78,1.69222878067427
80,1.58615798902592
82,1.46921964542992
84,1.34051509102716
86,1.19921177068898
88,1.04455286912758
90,0.87586541401409
92,0.69256688088129
94,0.494170345778303
96,0.280288228853271
98,0.0506346580922848
100,-0.194973539517309
102,-0.45661723866178
104,-0.734276854740409
106,-1.02783569141856
108,-1.3370848817949
110,-1.66173000887384
112,-2.0013994711191
114,-2.35565461233077
116,-2.72400155666699
118,-3.10590457601793
120,-3.50080066808728
122,-3.90811484389051
124,-4.32727542269721
126,-4.75772842579132
128,-5.19894996698951
130,-5.65045537847489
132,-6.11180370404837
134,-6.58259615127755
136,-7.06246712278209
138,-7.551066537738
140,-8.0480322910225
142,-8.5529518586809
144,-9.06531222913619
146,-9.58443752193053
148,-10.1094138843964
150,-10.6390016147204
152,-11.1715350947511
154,-11.7048122501594
156,-12.2359771843988
158,-12.7614026899584
160,-13.27658380008
162,-13.7760594180863
164,-14.2533857554549
166,-14.7011911726182
168,-15.1113439790635
170,-15.475258514448
172,-15.784346268422
174,-16.0305868809434
176,-16.2071542514629
178,-16.3089993645592
180,-16.3332812742279
