"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.24794390974122
2,3.1988046121753
4,3.14899547330009
6,3.09923043750051
8,3.05022062972324
10,3.00264622933669
12,2.95712618461845
14,2.91418729215448
16,2.87423442207323
18,2.83752378108813
20,2.80414102751369
22,2.77398576834715
24,2.74676349530518
26,2.72198540712303
28,2.69897589976878
30,2.67688687660759
32,2.65471752166801
34,2.63133785114102
36,2.60551423630128
38,2.57593516425284
40,2.54123573126195
42,2.50001969010125
44,2.45087823745975
46,2.39240507731893
48,2.32320759289996
50,2.24191418167033
52,2.14717794858796
54,2.03767701759911
56,1.91211172304755
58,1.76919889689078
60,1.60766339004112
62,1.42622686983033
64,1.22359382977101
66,0.998434637341631
68,0.749365331076955
70,0.474923756692314
72,0.173541497361134
74,-0.156489101854489
76,-0.517053697898087
78,-0.910261596754581
80,-1.33849961156502
82,-1.80449567823452
84,-2.31139388604198
86,-2.86284236838601
88,-3.46309448069099
90,-4.1171208065484
92,-4.83072243733836
94,-5.6106194539381
96,-6.46445086604868
98,-7.40053672706873
100,-8.42705892144745
102,-9.54987946795144
104,-10.7672659804644
106,-12.057990282213
108,-13.3572858560888
110,-14.5202207272447
112,-15.3076812438058
114,-15.4889190327774
116,-15.0437358933505
118,-14.184474587196
120,-13.1605919968355
122,-12.1328601287916
124,-11.1765493658697
126,-10.3184259590096
128,-9.56302230566584
130,-8.90598544570955
132,-8.34006437570871
134,-7.85761300088635
136,-7.45154990079683
138,-7.1156575456877
140,-6.8446100172361
142,-6.63389859550591
144,-6.4797277961537
146,-6.37891182819835
148,-6.32878275161669
150,-6.32711356906299
152,-6.37205619927196
154,-6.46209310320565
156,-6.59600105763181
158,-6.77282562797538
160,-6.99186500132816
162,-7.25266183583567
164,-7.55500152632012
166,-7.8989146076788
168,-8.28467965325867
170,-8.71282052867784
172,-9.18408745644814
174,-9.69940367495807
176,-10.2597461734083
178,-10.8659060314565
180,-11.5180348120263
