"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.28444454637012
2,3.25756892588973
4,3.22942400615327
6,3.19997281780131
8,3.16919683395996
10,3.13709779278109
12,3.10369930249565
14,3.06904815066202
16,3.03321521907419
18,2.99629588852744
20,2.95840980517957
22,2.91969987459764
24,2.88033035278581
26,2.84048391745176
28,2.80035762901195
30,2.76015773020157
32,2.72009328547236
34,2.6803687251337
36,2.64117543136243
38,2.60268257909257
40,2.56502751825448
42,2.52830604771614
44,2.4925629781829
46,2.45778340454169
48,2.42388510277952
50,2.39071243048538
52,2.35803204426974
54,2.32553065694834
56,2.29281494987466
58,2.25941364131037
60,2.22478160085915
62,2.188305802635
64,2.14931283374178
66,2.10707762450572
68,2.06083304401145
70,2.00978000693799
72,1.95309776105813
74,1.88995406310168
76,1.81951499753623
78,1.74095424214853
80,1.65346163116066
82,1.55625090749089
84,1.44856658872377
86,1.3296898958585
88,1.19894371057039
90,1.0556965369541
92,0.899365449380066
94,0.729418011198039
96,0.545373151496496
98,0.34680099066288
100,0.133321611440096
102,-0.0953972184896196
104,-0.339643353061544
106,-0.599664566732264
108,-0.87567378748477
110,-1.16785518076841
112,-1.47637097367449
114,-1.80136887967222
116,-2.14298995525646
118,-2.50137669254786
120,-2.87668112800479
122,-3.26907272867404
124,-3.67874580527852
126,-4.10592619683003
128,-4.55087697440652
130,-5.01390292102665
132,-5.49535355724279
134,-5.9956244928853
136,-6.51515688587736
138,-7.05443476621992
140,-7.61397991731764
142,-8.19434386720996
144,-8.7960962808749
146,-9.41980858444601
148,-10.0660308676702
150,-10.7352587977926
152,-11.4278851035934
154,-12.1441266176088
156,-12.8839120585274
158,-13.6467064374824
160,-14.4312334652825
162,-15.2350357555496
164,-16.0537833875581
166,-16.8802097623293
168,-17.7025424193314
170,-18.5023704144868
172,-19.2521902833897
174,-19.9136063150555
176,-20.4383512553686
178,-20.7750537031534
180,-20.8826900354645
