"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.5839995391679
1.005,-1.45551201559145
1.01,-1.34339685702962
1.015,-1.24560364035435
1.02,-1.1603148683862
1.025,-1.08593649536713
1.03,-1.02108252809627
1.035,-0.96455648411586
1.04,-0.915331623538639
1.045,-0.872531210535966
1.05,-0.835409576735877
1.055,-0.803334418894756
1.06,-0.775770535158449
1.065,-0.752265059952653
1.07,-0.732434173941564
1.075,-0.715951224292251
1.08,-0.702536177510284
1.085,-0.691946331470374
1.09,-0.683968226566563
1.095,-0.678410711694239
1.1,-0.675099134171237
1.105,-0.673870630240705
1.11,-0.674570492384607
1.115,-0.67704958063542
1.12,-0.68116272812879
1.125,-0.686768068306596
1.13,-0.693727185495337
1.135,-0.701905965678704
1.14,-0.71117600383323
1.145,-0.721416411362959
1.15,-0.732515864103104
1.155,-0.744374738895823
1.16,-0.756907204309979
1.165,-0.770043156894514
1.17,-0.783729925769746
1.175,-0.797933702339004
1.18,-0.812640685497176
1.185,-0.827857963476878
1.19,-0.843614179714617
1.195,-0.859960051012054
1.2,-0.876968821811053
1.205,-0.894736749284133
1.21,-0.913383721340043
1.215,-0.933054115019475
1.22,-0.953918007650575
1.225,-0.976172859020769
1.23,-1.00004579094064
1.235,-1.02579660180021
1.24,-1.05372166830866
1.245,-1.08415890384934
1.25,-1.11749396035157
1.255,-1.15416787286091
1.26,-1.1946863422736
1.265,-1.23963081154104
1.27,-1.28967137638011
1.275,-1.34558131496382
1.28,-1.40825250051199
1.285,-1.47870996193549
1.29,-1.55812201034602
1.295,-1.64779902979428
1.3,-1.74916823469578
1.305,-1.86370193250135
1.31,-1.99276124281383
1.315,-2.13729457342383
1.32,-2.29730322076097
1.325,-2.47097101286386
1.33,-2.6533978523371
1.335,-2.83507813190832
1.34,-3.00075479391381
1.345,-3.13002070786055
1.35,-3.20135982292621
1.355,-3.19979670104277
1.36,-3.12461879362399
1.365,-2.99135043199078
1.37,-2.82577672322379
1.375,-2.65438882444559
1.38,-2.49739085335983
1.385,-2.36660074107342
1.39,-2.26678774089224
1.395,-2.19813817992438
1.4,-2.15843930365385
1.405,-2.14455022466487
1.41,-2.15323142356214
1.415,-2.18153950145876
1.42,-2.22697028612689
1.425,-2.28747325340847
1.43,-2.36140892103251
1.435,-2.44748701557367
1.44,-2.54470352537785
1.445,-2.6522842165662
1.45,-2.76963694125327
1.455,-2.89631266621542
1.46,-3.03197419818036
1.465,-3.17637132438761
1.47,-3.32932113534642
1.475,-3.4906924591214
1.48,-3.66039352365761
1.485,-3.83836213761638
1.49,-4.02455782767726
1.495,-4.21895548928181
1.5,-4.42154020096492
1.505,-4.63230292380749
1.51,-4.85123686127996
1.515,-5.07833429445755
1.52,-5.31358373627369
1.525,-5.55696726850442
1.53,-5.80845793839431
1.535,-6.06801709966204
1.54,-6.33559158617104
1.545,-6.61111060671001
1.55,-6.89448224687499
1.555,-7.18558945973646
1.56,-7.4842854216579
1.565,-7.79038812436936
1.57,-8.10367407062038
1.575,-8.42387094042101
1.58,-8.75064910078649
1.585,-9.0836118478164
1.59,-9.4222843009649
1.595,-9.76610092215902
1.6,-10.1143917153847
1.605,-10.4663672854994
1.61,-10.8211031094283
1.615,-11.1775236093344
1.62,-11.5343869236804
1.625,-11.8902716489548
1.63,-12.2435672591968
1.635,-12.5924703673753
1.64,-12.9349894060341
1.645,-13.2689605700245
1.65,-13.5920778387872
1.655,-13.9019394124297
1.66,-14.1961117989316
1.665,-14.4722109945698
1.67,-14.7279977689311
1.675,-14.9614812776838
1.68,-15.1710225925866
1.685,-15.3554279330283
1.69,-15.5140210653677
1.695,-15.6466859056087
1.7,-15.7538737473633
1.705,-15.8365741357006
1.71,-15.8962532249885
1.715,-15.9347674294634
1.72,-15.9542625096338
1.725,-15.9570686482974
1.73,-15.9456007886868
1.735,-15.9222711194779
1.74,-15.8894177915014
1.745,-15.8492513303904
1.75,-15.8038181415803
1.755,-15.7549791314704
1.76,-15.7044007560051
1.765,-15.6535556196102
1.77,-15.6037299150597
1.775,-15.5560353631878
1.78,-15.511423760019
1.785,-15.4707026870773
1.79,-15.4345513419871
1.795,-15.4035357803098
1.8,-15.3781231219171
1.805,-15.3586944716861
1.81,-15.3455564449075
1.815,-15.3389512837174
1.82,-15.3390656126118
1.825,-15.3460379177636
1.83,-15.359964853735
1.835,-15.380906487956
1.84,-15.4088905922502
1.845,-15.4439160848029
1.85,-15.4859557174705
1.855,-15.5349580936949
1.86,-15.590849092544
1.865,-15.6535327651746
1.87,-15.7228917617545
1.875,-15.7987873398231
1.88,-15.8810589993886
1.885,-15.9695237858449
1.89,-16.063975299106
1.895,-16.164182446235
1.9,-16.2698879753044
1.905,-16.380806830262
1.91,-16.4966243701474
1.915,-16.6169945010144
1.92,-16.7415377751941
1.925,-16.8698395197991
1.93,-17.0014480641978
1.935,-17.1358731439684
1.94,-17.2725845657762
1.945,-17.4110112226336
1.95,-17.5505405508556
1.955,-17.6905185172284
1.96,-17.8302502159187
1.965,-17.9690011379322
1.97,-18.1059991502503
