"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,2.87396447095994
2,2.80872760179131
4,2.74222817592454
6,2.67538230780047
8,2.60917684833003
10,2.54463715569151
12,2.48278795828698
14,2.4246085870998
16,2.37098462036294
18,2.32265871158583
20,2.28018392716495
22,2.24388316190264
24,2.21381802076511
26,2.18976991192028
28,2.17123504045144
30,2.1574336674736
32,2.14733261348648
34,2.13967876078474
36,2.1330404316516
38,2.12585309059178
40,2.11646584781485
42,2.10318565149148
44,2.08431671954226
46,2.05819353486963
48,2.0232064853572
50,1.97781988246254
52,1.92058259245112
54,1.85013185151098
56,1.76519102529568
58,1.66456214409883
60,1.54711403024684
62,1.4117667651048
64,1.25747314368129
66,1.08319765208452
68,0.887893387076044
70,0.670477222556309
72,0.429803416885837
74,0.164635748956664
76,-0.126381826142113
78,-0.444756088906419
80,-0.792177158296738
82,-1.17055286161452
84,-1.58204473473654
86,-2.02910499059315
88,-2.51451268197177
90,-3.04140507774985
92,-3.61329601253617
94,-4.23406484156067
96,-4.90788416531171
98,-5.6390250618398
100,-6.43142274991476
102,-7.28778116851816
104,-8.20780704565096
106,-9.18485891637915
108,-10.1999344553392
110,-11.2120136712644
112,-12.1461822304258
114,-12.889201592736
116,-13.3140281935772
118,-13.3431027086956
120,-13.0027453734498
122,-12.4038965615141
124,-11.6737619455586
126,-10.9090785833271
128,-10.1682328333555
130,-9.48121322040934
132,-8.86095828496927
134,-8.3112322931559
136,-7.83122902953497
138,-7.4180595721585
140,-7.06803774625927
142,-6.77731909828517
144,-6.54220150219731
146,-6.35925195551932
148,-6.2253461996741
150,-6.13766653759277
152,-6.09368154072388
154,-6.09111995139681
156,-6.12794508900817
158,-6.2023328811005
160,-6.31265489634257
162,-6.45746671635813
164,-6.63550123190922
166,-6.84566573556518
168,-7.08704083506028
170,-7.35887808154241
172,-7.66059163230278
174,-7.99173703081954
176,-8.35196696909753
178,-8.74094922694881
180,-9.15822520230112
