"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.21033603491045
2,3.182333688941
4,3.15377198355775
6,3.12508150615577
8,3.0966557963029
10,3.06883322789093
12,3.04187906512396
14,3.01596871249712
16,2.99117317732662
18,2.96744766539295
20,2.94462403715788
22,2.92240757916551
24,2.90037822089472
26,2.87799598863238
28,2.85461017475144
30,2.82947144884842
32,2.80174597219861
34,2.77053051087118
36,2.73486757307878
38,2.69375970791418
40,2.64618227200745
42,2.59109417045793
44,2.52744628191144
46,2.45418746214506
48,2.37026816935359
50,2.2746418576888
52,2.16626434017841
54,2.04409133012289
56,1.90707433767034
58,1.7541550342355
60,1.58425811144586
62,1.39628256261747
64,1.1890912110289
66,0.961498205624222
68,0.712254103317042
70,0.440028056553197
72,0.143386520751922
74,-0.179232218600789
76,-0.52954853433571
78,-0.909477961196955
80,-1.32117491575317
82,-1.76708507026895
84,-2.25000806704898
86,-2.77317244984095
88,-3.34032464248261
90,-3.95583311035483
92,-4.62480656881893
94,-5.35321917202812
96,-6.14802132640964
98,-7.01718140152797
100,-7.96952638553881
102,-9.01407093555714
104,-10.1581129620292
106,-11.4024526756992
108,-12.7302301826623
110,-14.0833398889353
112,-15.3233298820012
114,-16.206829109565
116,-16.4766949493178
118,-16.0839498107782
120,-15.2417247987303
122,-14.2182147715581
124,-13.1882338814613
126,-12.2328574767369
128,-11.3802602986529
130,-10.6347863206558
132,-9.99149484796563
134,-9.44255951306232
136,-8.97988582301659
138,-8.59608755968034
140,-8.28477574834222
142,-8.04057259781799
144,-7.85902657741943
146,-7.73650266303424
148,-7.67007768776257
150,-7.6574518506916
152,-7.69687960789379
154,-7.78712021810105
156,-7.92740741984526
158,-8.11743787054072
160,-8.3573785486073
162,-8.64789407410028
164,-8.99019572882826
166,-9.3861147553798
168,-9.83820309418558
170,-10.349864604851
172,-10.9255178383231
174,-11.5707847118639
176,-12.2926809922024
178,-13.0997370839242
180,-14.0018582353707
