"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.77639203479805
2,3.76611958245456
4,3.75384999372646
6,3.73994190536319
8,3.72471140125322
10,3.70841474051452
12,3.69123192031765
14,3.67325195808605
16,3.6544607133201
18,3.63473193325234
20,3.61382200612952
22,3.59136865759053
24,3.56689355322828
26,3.53980850188023
28,3.50942471708766
30,3.47496441152964
32,3.43557388621368
34,3.39033723832403
36,3.33828984492435
38,3.27843087236064
40,3.20973419616817
42,3.13115727421666
44,3.04164767775862
46,2.94014713437618
48,2.82559306055046
50,2.69691765079373
52,2.55304464009435
54,2.39288386546357
56,2.21532372207296
58,2.01922154316181
60,1.80339183480406
62,1.56659217080861
64,1.30750640223979
66,1.02472466056746
68,0.716719429897478
70,0.381816723756377
72,0.0181611108676618
74,-0.37632703018188
76,-0.804004117346013
78,-1.26756854015377
80,-1.77014192884922
82,-2.31537111808231
84,-2.90755677693655
86,-3.55181630323315
88,-4.25429016531213
90,-5.02240140646889
92,-5.86517454075207
94,-6.79360429086751
96,-7.82101364166239
98,-8.96319034253414
100,-10.237658440831
102,-11.6602028059657
104,-13.2332920446322
106,-14.9123921104388
108,-16.5245967484785
110,-17.6618005831182
112,-17.8319113966296
114,-17.0283173323744
116,-15.7403062898122
118,-14.3823890568504
120,-13.1327228132662
122,-12.0386826290495
124,-11.0994650984671
126,-10.3005026392168
128,-9.62532442489837
130,-9.05913370110825
132,-8.5895748602181
134,-8.20661579525726
136,-7.9022042275223
138,-7.66991425123156
140,-7.50464556139676
142,-7.4023857098335
144,-7.36002967282571
146,-7.37524761274225
148,-7.44639253954042
150,-7.57244162194247
152,-7.75296716434765
154,-7.98813550815384
156,-8.27873437996498
158,-8.62623167084705
160,-9.03287156123051
162,-9.50181768805858
164,-10.0373582268211
166,-10.6451950884849
168,-11.3328498754972
170,-12.1102336466906
172,-12.9904450288959
174,-13.9908728275368
176,-15.13464383733
178,-16.4522072515736
180,-17.9817160930731
