"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.51906992904421
2,3.52421361281184
4,3.52846127247371
6,3.53202381995343
8,3.53503974656785
10,3.53756250731533
12,3.53954982591349
14,3.54085563716662
16,3.54122521574561
18,3.54029380990277
20,3.53758883072421
22,3.53253537419873
24,3.52446460745112
26,3.51262435994713
28,3.4961911439765
30,3.47428279310059
32,3.44597094753474
34,3.41029271699788
36,3.36626099371196
38,3.3128730482195
40,3.24911719728597
42,3.17397746924822
44,3.08643629612605
46,2.98547532771999
48,2.87007448998235
50,2.73920940135464
52,2.59184722232346
54,2.42694095222749
56,2.24342211047109
58,2.04019165294023
60,1.81610888305149
62,1.56997802277308
64,1.30053201194217
66,1.00641300155102
68,0.686148893364413
70,0.338125147490214
72,-0.039449075998181
74,-0.448581561143518
76,-0.891545800671196
78,-1.37093944185808
80,-1.88975415465424
82,-2.45145865503659
84,-3.06009609244439
86,-3.72039523559543
88,-4.43789023492404
90,-5.21903256310474
92,-6.07125283151607
94,-7.00287082110823
96,-8.02261619258381
98,-9.13821190499257
100,-10.3527763835497
102,-11.656350650571
104,-13.0075286005808
106,-14.3001244267374
108,-15.3287172214261
110,-15.8286876984749
112,-15.6648704055282
114,-14.9719736954896
116,-14.0157857008794
118,-13.0037288909105
120,-12.0438617492355
122,-11.1791607246484
124,-10.4209569831585
126,-9.76740374722364
128,-9.2120055074838
130,-8.7472482936672
132,-8.36603937137218
134,-8.06220801705193
136,-7.830619125862
138,-7.66713922518515
140,-7.56855795468358
142,-7.53250864004487
144,-7.55740595553701
146,-7.64240805727043
148,-7.78740680580203
150,-7.99304925196911
152,-8.26079499195318
154,-8.59301688121845
156,-8.99315710393499
158,-9.4659573949988
160,-10.0177925713206
162,-10.6571525551505
164,-11.3953430167848
166,-12.2475128569705
168,-13.2341700127598
170,-14.3833974600774
172,-15.7339041126824
174,-17.3381892202843
176,-19.2601491578122
178,-21.5353666495406
180,-23.9430462531356
