"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.53879692774874
2,3.53748057151972
4,3.53466609233755
6,3.53058190370373
8,3.52538451438038
10,3.51914683434492
12,3.51184835827143
14,3.50336781997042
16,3.49347877970692
18,3.4818484282202
20,3.46803968293196
22,3.45151643414396
24,3.43165159430205
26,3.40773743193222
28,3.37899754890142
30,3.3445997934967
32,3.30366939315109
34,3.2553016333648
36,3.19857349232343
38,3.13255374999236
40,3.05631121165938
42,2.96892080595428
44,2.86946742581828
46,2.75704747039127
48,2.63076811213222
50,2.48974435523271
52,2.33309396919511
54,2.159930377421
56,1.96935355761273
58,1.76043897164539
60,1.53222448974602
62,1.28369520877955
64,1.01376598725742
66,0.721261428723593
68,0.404892936908708
70,0.063232335043971
72,-0.305318619062945
74,-0.702563689022088
76,-1.13055369659805
78,-1.5916355376258
80,-2.08851039752727
82,-2.62430319567798
84,-3.20264546109887
86,-3.82777358794841
88,-4.50464307032261
90,-5.23905536118788
92,-6.0377840143917
94,-6.9086629074835
96,-7.86054341171235
98,-8.90289674617733
100,-10.0445329048243
102,-11.2902058072867
104,-12.632353126627
106,-14.0325600625763
108,-15.3862873568093
110,-16.4823488009727
112,-17.0370458595944
114,-16.8966339969095
116,-16.2011487437853
118,-15.2349205334151
120,-14.2167327109009
122,-13.257447447291
124,-12.3993119927767
126,-11.6522152106505
128,-11.0130353241971
130,-10.4743179572269
132,-10.0278622688748
134,-9.66608931722049
136,-9.38248322363508
138,-9.17166068395165
140,-9.02930462300505
142,-8.95206087539475
144,-8.9374383280765
146,-8.98372824427332
148,-9.08994843477331
150,-9.25581436444164
152,-9.48173864178176
154,-9.76886112263731
156,-10.1191134425594
158,-10.5353239303548
160,-11.0213713830343
162,-11.5823986882514
164,-12.2250984214654
166,-12.958078247509
168,-13.7922923835751
170,-14.7414523925608
172,-15.8221064499945
174,-17.0524044513139
176,-18.4465650271215
178,-19.9963068234748
180,-21.6168371564663
