"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.33609531664081
2,3.33272048319682
4,3.32975527652035
6,3.32751974634085
8,3.32624285346227
10,3.32604437009069
12,3.32691906398706
14,3.32872419901689
16,3.33117119900027
18,3.33382204541059
20,3.33609064090198
22,3.33724900837977
24,3.33643785141221
26,3.33268071446051
28,3.32490077872475
30,3.3119392252641
32,3.29257409040132
34,3.26553861543336
36,3.22953823092395
38,3.18326548929567
40,3.12541244289388
42,3.05468013714419
44,2.96978503475067
46,2.86946229816555
48,2.75246593035271
50,2.61756580883177
52,2.46354164836721
54,2.28917389779301
56,2.0932315205042
58,1.87445652908181
60,1.63154504334232
62,1.36312451618326
64,1.06772661814643
66,0.743755081254677
68,0.389447563126953
70,0.00283028755445826
72,-0.418336171251501
74,-0.876622084969703
76,-1.37500747495958
78,-1.91697814138498
80,-2.5066429063287
82,-3.148876488799
84,-3.84949157686623
86,-4.61543952665517
88,-5.45502650569809
90,-6.37809789763055
92,-7.39605585692745
94,-8.52134989522231
96,-9.76550557404495
98,-11.1333104929908
100,-12.6074108761052
102,-14.1118911246658
104,-15.4471373679956
106,-16.259357763551
108,-16.2449819362919
110,-15.4904496593017
112,-14.3643912451828
114,-13.1684730396387
116,-12.0469019533406
118,-11.0477837244832
120,-10.178165393902
122,-9.43064785391839
124,-8.79407008756708
126,-8.25740376626106
128,-7.81099240572933
130,-7.44679954731222
132,-7.15831428022611
134,-6.94036239101145
136,-6.78891504539671
138,-6.70092603339684
140,-6.67420549028679
142,-6.7073299620989
144,-6.79958669647608
146,-6.9509505155868
148,-7.16209318514801
150,-7.43442738626444
152,-7.77019020973387
154,-8.17257475067431
156,-8.64592328457557
158,-9.19600218314115
160,-9.83038766367046
162,-10.5590023848057
164,-11.3948521719542
166,-12.3550036843704
168,-13.4617569345152
170,-14.7435788029564
172,-16.2338472501561
174,-17.95968555862
176,-19.8922248358645
178,-21.7747588946499
180,-22.8224584219695
