Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationID,S11_File,S11F0_File,PeakGain_File,GainPhi90_File,GainPhi0_File,ProcessedS11_File,ScalarMetrics_File,Patterns_File,Objectives_File,MainPlane,Gmain_Source,S11_Source,Gmain_dBi,Gmain_Cut_dBi,PeakRealizedGain_dBi,FrontToBackRatio_dB,SLL_dB,HPBW_deg,S11_f0_dB,AbsS11_f0_dB,AbsS11_f0_Linear,Objective1_Neg_Gmain,Objective2_SLL,Objective3_HPBW,Objective4_AbsS11,Timestamp,Success
15.1185770827896,44.1076844011796,15.0360889916723,13.1736656745277,19.2130996992491,3.70933996180163,sim_021,W:\Formal\Yagi\DATA\results\sim_021_S11.csv,W:\Formal\Yagi\DATA\results\sim_021_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_021_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_021_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_021_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_021_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_021_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_021_patterns.csv,W:\Formal\Yagi\DATA\results\sim_021_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.09447796482576,3.41137520607874,2.54822398745307,8.82176814173758,-11.087070658289,NaN,-5.23524742918151,5.23524742918151,0.54731535001207,-4.09447796482576,-11.087070658289,NaN,0.54731535001207,2026-04-13 11:33:04,1
16.9746066172571,41.3667336402665,14.8397220848379,16.5501349869897,21.5830966434712,3.14075639383854,sim_022,W:\Formal\Yagi\DATA\results\sim_022_S11.csv,W:\Formal\Yagi\DATA\results\sim_022_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_022_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_022_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_022_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_022_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_022_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_022_patterns.csv,W:\Formal\Yagi\DATA\results\sim_022_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.23086742206562,3.85623001892459,2.33689427483723,20.0200486127134,-11.1719279929153,NaN,-4.51673055275795,4.51673055275795,0.594515897653078,-4.23086742206562,-11.1719279929153,NaN,0.594515897653078,2026-04-13 11:33:53,1
15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,sim_023,W:\Formal\Yagi\DATA\results\sim_023_S11.csv,W:\Formal\Yagi\DATA\results\sim_023_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_023_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_023_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_023_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_023_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_023_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_023_patterns.csv,W:\Formal\Yagi\DATA\results\sim_023_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.59068051798076,3.19957363718426,1.00745226994849,10.6022649689021,-9.40508162225665,NaN,-3.48399501710283,3.48399501710283,0.669576571296416,-3.59068051798076,-9.40508162225665,NaN,0.669576571296416,2026-04-13 11:34:37,1
17.3315705012205,45.5717378638622,16.6307132838133,12.0316792847216,16.8314889570456,3.36414788331844,sim_024,W:\Formal\Yagi\DATA\results\sim_024_S11.csv,W:\Formal\Yagi\DATA\results\sim_024_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_024_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_024_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_024_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_024_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_024_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_024_patterns.csv,W:\Formal\Yagi\DATA\results\sim_024_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.53239213922067,3.06030183372254,1.89348354232392,5.76568572977912,-10.4631410218806,NaN,-5.02601062167947,5.02601062167947,0.560659866035368,-3.53239213922067,-10.4631410218806,NaN,0.560659866035368,2026-04-13 11:35:21,1
16.7247456715954,45.3593079311641,15.381741544398,17.7016902905563,21.7227330052624,2.689043760404,sim_025,W:\Formal\Yagi\DATA\results\sim_025_S11.csv,W:\Formal\Yagi\DATA\results\sim_025_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_025_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_025_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_025_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_025_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_025_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_025_patterns.csv,W:\Formal\Yagi\DATA\results\sim_025_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.68814121328197,4.26810948331734,3.10434718173653,23.9341165820312,-13.105938567184,NaN,-5.14871383832195,5.14871383832195,0.552795256951053,-4.68814121328197,-13.105938567184,NaN,0.552795256951053,2026-04-13 11:36:26,1
15.3691769765636,41.2671922959818,15.5960418288111,16.3545750191101,19.3078211109433,2.82738628566556,sim_026,W:\Formal\Yagi\DATA\results\sim_026_S11.csv,W:\Formal\Yagi\DATA\results\sim_026_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_026_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_026_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_026_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_026_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_026_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_026_patterns.csv,W:\Formal\Yagi\DATA\results\sim_026_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.84191112106886,3.51032731229109,2.14213866522436,13.3063384382689,-10.523805751884,NaN,-4.89613722596884,4.89613722596884,0.569105966410004,-3.84191112106886,-10.523805751884,NaN,0.569105966410004,2026-04-13 11:37:14,1
16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,sim_027,W:\Formal\Yagi\DATA\results\sim_027_S11.csv,W:\Formal\Yagi\DATA\results\sim_027_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_027_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_027_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_027_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_027_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_027_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_027_patterns.csv,W:\Formal\Yagi\DATA\results\sim_027_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.7759260098253,3.50183522443686,1.86960600357782,14.0161140508804,-9.72253865536046,NaN,-4.49423535643283,4.49423535643283,0.596057603269253,-3.7759260098253,-9.72253865536046,NaN,0.596057603269253,2026-04-13 11:37:57,1
16.7109361143748,46.0266175261065,15.601338925168,12.5530552663709,21.9852410730592,4.11981304519086,sim_028,W:\Formal\Yagi\DATA\results\sim_028_S11.csv,W:\Formal\Yagi\DATA\results\sim_028_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_028_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_028_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_028_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_028_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_028_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_028_patterns.csv,W:\Formal\Yagi\DATA\results\sim_028_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.43909147702821,3.76076952725772,1.45956682823808,11.5159897033323,-11.8152431971641,NaN,-3.04129490418384,3.04129490418384,0.704588020201204,-4.43909147702821,-11.8152431971641,NaN,0.704588020201204,2026-04-13 11:39:02,1
15.3904227166161,41.4714928343819,15.6587879672377,17.4249666442585,20.6657163829227,2.75091702112601,sim_029,W:\Formal\Yagi\DATA\results\sim_029_S11.csv,W:\Formal\Yagi\DATA\results\sim_029_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_029_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_029_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_029_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_029_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_029_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_029_patterns.csv,W:\Formal\Yagi\DATA\results\sim_029_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.09175139027501,3.78116383642145,2.52051291975174,15.3919195982833,-11.1500674342261,NaN,-5.17738125874662,5.17738125874662,0.55097378650785,-4.09175139027501,-11.1500674342261,NaN,0.55097378650785,2026-04-13 11:40:06,1
16.3046318877342,43.6622319270901,18.1603635506727,14.9285217051436,16.6789083660285,3.04777907777732,sim_030,W:\Formal\Yagi\DATA\results\sim_030_S11.csv,W:\Formal\Yagi\DATA\results\sim_030_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_030_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_030_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_030_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_030_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_030_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_030_patterns.csv,W:\Formal\Yagi\DATA\results\sim_030_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.36923037462337,3.05315722146122,1.20150977049649,10.7207392543484,-9.95561611693989,NaN,-4.05668077070838,4.05668077070838,0.626853364900131,-3.36923037462337,-9.95561611693989,NaN,0.626853364900131,2026-04-13 11:40:44,1
16.0297779548784,44.7348653399558,14.6536767722749,14.2056038824593,20.0546669935848,3.92153628716586,sim_031,W:\Formal\Yagi\DATA\results\sim_031_S11.csv,W:\Formal\Yagi\DATA\results\sim_031_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_031_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_031_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_031_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_031_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_031_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_031_patterns.csv,W:\Formal\Yagi\DATA\results\sim_031_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.27913981429499,3.65404750591231,2.46930261375866,12.6300016472642,-11.1814672601525,NaN,-4.67498636812309,4.67498636812309,0.583781975162878,-4.27913981429499,-11.1814672601525,NaN,0.583781975162878,2026-04-13 11:41:46,1
15.0924812017635,45.6188508837316,17.1356747296017,15.895916046688,18.9966093030171,2.27407322547522,sim_032,W:\Formal\Yagi\DATA\results\sim_032_S11.csv,W:\Formal\Yagi\DATA\results\sim_032_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_032_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_032_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_032_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_032_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_032_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_032_patterns.csv,W:\Formal\Yagi\DATA\results\sim_032_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.89824110864908,3.57570714660789,2.69846150366218,11.8848485027426,-12.2845337472642,NaN,-6.17291650091925,6.17291650091925,0.491308383635292,-3.89824110864908,-12.2845337472642,NaN,0.491308383635292,2026-04-13 11:42:48,1
16.1135827108173,42.1243307063806,16.2306827513577,14.6429309375448,16.6867862592252,4.44365798248077,sim_033,W:\Formal\Yagi\DATA\results\sim_033_S11.csv,W:\Formal\Yagi\DATA\results\sim_033_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_033_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_033_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_033_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_033_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_033_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_033_patterns.csv,W:\Formal\Yagi\DATA\results\sim_033_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.98208788957427,3.56345955479356,-3.30361237750192,5.3623784439258,-5.13543642769282,NaN,-0.898148288620488,0.898148288620488,0.9017633605755,-3.98208788957427,-5.13543642769282,NaN,0.9017633605755,2026-04-13 11:43:14,1
17.5279103043134,45.0924690604719,16.2777071890186,17.2172415660956,20.4461036341354,4.25818603623062,sim_034,W:\Formal\Yagi\DATA\results\sim_034_S11.csv,W:\Formal\Yagi\DATA\results\sim_034_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_034_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_034_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_034_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_034_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_034_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_034_patterns.csv,W:\Formal\Yagi\DATA\results\sim_034_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.46441617127917,4.11469468467473,1.9815448346552,28.45284412371,-11.66328105025,NaN,-3.61075259611793,3.61075259611793,0.659876056277818,-4.46441617127917,-11.66328105025,NaN,0.659876056277818,2026-04-13 11:44:03,1
18.3673487329709,43.2387530369513,17.5179800979781,13.0232405008241,21.8328632912763,3.81112654347452,sim_035,W:\Formal\Yagi\DATA\results\sim_035_S11.csv,W:\Formal\Yagi\DATA\results\sim_035_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_035_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_035_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_035_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_035_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_035_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_035_patterns.csv,W:\Formal\Yagi\DATA\results\sim_035_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.28291174534729,3.55914224049359,1.30013232937544,11.9642036552032,-11.6927981816995,NaN,-3.03799600327814,3.03799600327814,0.704855673557148,-4.28291174534729,-11.6927981816995,NaN,0.704855673557148,2026-04-13 11:45:21,1
14.6197596400632,40.6105814107854,17.0325187525216,15.1955099027429,20.1104270145135,2.15673156968086,sim_036,W:\Formal\Yagi\DATA\results\sim_036_S11.csv,W:\Formal\Yagi\DATA\results\sim_036_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_036_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_036_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_036_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_036_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_036_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_036_patterns.csv,W:\Formal\Yagi\DATA\results\sim_036_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.85182314151148,3.32303051788317,1.86116095072749,9.84756149298052,-10.9972652440964,NaN,-4.34524597051586,4.34524597051586,0.606369992916489,-3.85182314151148,-10.9972652440964,NaN,0.606369992916489,2026-04-13 11:46:09,1
16.6607547773248,46.6893376297159,15.9827573798483,15.2442946806625,21.7938369527817,3.39102756455698,sim_037,W:\Formal\Yagi\DATA\results\sim_037_S11.csv,W:\Formal\Yagi\DATA\results\sim_037_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_037_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_037_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_037_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_037_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_037_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_037_patterns.csv,W:\Formal\Yagi\DATA\results\sim_037_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.5989611558303,4.04589830893311,2.21705538774986,15.1260636072925,-12.8347526970574,NaN,-3.7452541183873,3.7452541183873,0.649736544035722,-4.5989611558303,-12.8347526970574,NaN,0.649736544035722,2026-04-13 11:47:14,1
17.737703360164,42.1871625052714,15.6643560318742,15.0467811171721,19.159179712866,3.3621994689735,sim_038,W:\Formal\Yagi\DATA\results\sim_038_S11.csv,W:\Formal\Yagi\DATA\results\sim_038_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_038_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_038_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_038_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_038_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_038_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_038_patterns.csv,W:\Formal\Yagi\DATA\results\sim_038_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.89658639020249,3.56260011023094,2.06655668696846,9.73821845353106,-10.5290059974466,NaN,-4.63619324610298,4.63619324610298,0.586395106848936,-3.89658639020249,-10.5290059974466,NaN,0.586395106848936,2026-04-13 11:48:08,1
16.9982657365528,40.3798549354369,16.0436428215178,12.7801373887184,17.337520081226,3.60045531894407,sim_039,W:\Formal\Yagi\DATA\results\sim_039_S11.csv,W:\Formal\Yagi\DATA\results\sim_039_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_039_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_039_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_039_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_039_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_039_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_039_patterns.csv,W:\Formal\Yagi\DATA\results\sim_039_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.50866461913916,3.00324115956938,0.628101142174094,6.96690389336673,-9.10098003791674,NaN,-3.14403170139949,3.14403170139949,0.696303238259635,-3.50866461913916,-9.10098003791674,NaN,0.696303238259635,2026-04-13 11:48:45,1
18.4959236774717,44.3005874592052,17.0008363972795,13.5530004599586,17.8548471772167,2.06657805716325,sim_040,W:\Formal\Yagi\DATA\results\sim_040_S11.csv,W:\Formal\Yagi\DATA\results\sim_040_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_040_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_040_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_040_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_040_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_040_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_040_patterns.csv,W:\Formal\Yagi\DATA\results\sim_040_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.54552651081718,3.33105024255458,1.77830302431539,8.70008659209295,-11.5453051779023,NaN,-4.75861820065315,4.75861820065315,0.578188021436837,-3.54552651081718,-11.5453051779023,NaN,0.578188021436837,2026-04-13 11:49:33,1
14.9019742455731,41.5494603016302,18.342138833171,13.4654612767937,20.961469062125,2.84966267029866,sim_041,W:\Formal\Yagi\DATA\results\sim_041_S11.csv,W:\Formal\Yagi\DATA\results\sim_041_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_041_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_041_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_041_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_041_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_041_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_041_patterns.csv,W:\Formal\Yagi\DATA\results\sim_041_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.9403021645999,3.18811434226515,1.27181380433994,9.4136344662125,-0.0455937133248501,NaN,-3.38132983680445,3.38132983680445,0.677537766523294,-3.9403021645999,-0.0455937133248501,NaN,0.677537766523294,2026-04-13 11:50:28,1
17.6852374236774,46.9372961475563,17.3923288697017,16.4375046381076,17.1473321662858,2.30456290781632,sim_042,W:\Formal\Yagi\DATA\results\sim_042_S11.csv,W:\Formal\Yagi\DATA\results\sim_042_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_042_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_042_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_042_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_042_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_042_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_042_patterns.csv,W:\Formal\Yagi\DATA\results\sim_042_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.62041815178253,3.49924414828485,2.17917317977656,14.9692049260877,-11.3075755435656,NaN,-5.49117705479209,5.49117705479209,0.53142397953488,-3.62041815178253,-11.3075755435656,NaN,0.53142397953488,2026-04-13 11:51:16,1
18.3267071367993,40.5797742849758,18.2387932202032,12.5096090482435,17.5329989693163,3.2413643702362,sim_043,W:\Formal\Yagi\DATA\results\sim_043_S11.csv,W:\Formal\Yagi\DATA\results\sim_043_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_043_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_043_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_043_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_043_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_043_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_043_patterns.csv,W:\Formal\Yagi\DATA\results\sim_043_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.38369579703034,2.96265869869201,0.500319686496931,7.08105113515827,-0.41394689570486,NaN,-3.14104514983208,3.14104514983208,0.696542695951382,-3.38369579703034,-0.41394689570486,NaN,0.696542695951382,2026-04-13 11:52:01,1
15.5535945590275,42.6124109138807,15.8470891146193,13.155153993054,17.7265272834789,2.71401140480726,sim_044,W:\Formal\Yagi\DATA\results\sim_044_S11.csv,W:\Formal\Yagi\DATA\results\sim_044_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_044_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_044_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_044_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_044_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_044_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_044_patterns.csv,W:\Formal\Yagi\DATA\results\sim_044_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.54309938399636,3.14524175469229,2.02061419757982,6.63070671193865,-10.566552600247,NaN,-5.29133891881079,5.29133891881079,0.54379230036971,-3.54309938399636,-10.566552600247,NaN,0.54379230036971,2026-04-13 11:52:49,1
18.2227310627471,44.1795960133075,15.0682125818012,16.3881426487325,18.7317915526613,3.43644707130051,sim_045,W:\Formal\Yagi\DATA\results\sim_045_S11.csv,W:\Formal\Yagi\DATA\results\sim_045_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_045_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_045_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_045_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_045_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_045_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_045_patterns.csv,W:\Formal\Yagi\DATA\results\sim_045_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.05928399416534,3.87939654453047,2.60288508707047,17.6184844192753,-11.4819293058488,NaN,-5.45290812624791,5.45290812624791,0.533770531724373,-4.05928399416534,-11.4819293058488,NaN,0.533770531724373,2026-04-13 11:53:37,1
15.2144245499716,42.7722091430436,15.6996869883397,15.8430225153576,21.6353692545788,2.53919347757102,sim_046,W:\Formal\Yagi\DATA\results\sim_046_S11.csv,W:\Formal\Yagi\DATA\results\sim_046_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_046_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_046_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_046_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_046_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_046_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_046_patterns.csv,W:\Formal\Yagi\DATA\results\sim_046_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.28880007081068,3.78839196266416,2.33715997087082,17.0670155017056,-12.1089249405661,NaN,-4.41318415863098,4.41318415863098,0.601645665297576,-4.28880007081068,-12.1089249405661,NaN,0.601645665297576,2026-04-13 11:54:26,1
18.3421352372321,41.6431776592453,14.5389115837807,15.5252354649249,19.9690000074096,3.44165147364785,sim_047,W:\Formal\Yagi\DATA\results\sim_047_S11.csv,W:\Formal\Yagi\DATA\results\sim_047_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_047_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_047_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_047_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_047_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_047_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_047_patterns.csv,W:\Formal\Yagi\DATA\results\sim_047_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.12306970699766,3.81969780139454,2.17872227393136,18.3521148451738,-10.9219349891156,NaN,-4.42606812269399,4.42606812269399,0.600753893095488,-4.12306970699766,-10.9219349891156,NaN,0.600753893095488,2026-04-13 11:55:10,1
18.3930751469734,44.6928724922484,15.8735328935687,16.7875682737711,18.4687200166294,2.211218498655,sim_048,W:\Formal\Yagi\DATA\results\sim_048_S11.csv,W:\Formal\Yagi\DATA\results\sim_048_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_048_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_048_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_048_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_048_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_048_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_048_patterns.csv,W:\Formal\Yagi\DATA\results\sim_048_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.01770094792568,3.87557313312807,2.76441832360807,23.809939908625,-12.3199702102772,NaN,-6.00893505713291,6.00893505713291,0.500671934188344,-4.01770094792568,-12.3199702102772,NaN,0.500671934188344,2026-04-13 11:55:53,1
