"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.30576377877972
2,3.25781262684611
4,3.20957774769099
6,3.16163377333349
8,3.11452714734774
10,3.06875319760126
12,3.0247324849518
14,2.9827876987422
16,2.9431224788902
18,2.9058035282218
20,2.87074722054064
22,2.83771161427256
24,2.80629437636666
26,2.77593665459111
28,2.74593246820966
30,2.71544277714313
32,2.68351308651727
34,2.64909327539141
36,2.61105831044525
38,2.5682286010291
40,2.51938893954458
42,2.46330521181044
44,2.39873831785073
46,2.32445498308784
48,2.23923534177402
50,2.14187732764649
52,2.03119800928262
54,1.90603206408183
56,1.76522760362788
58,1.60763955413854
60,1.43212076799383
62,1.23751100347063
64,1.02262386519699
66,0.7862317509499
68,0.527048803584935
70,0.243711822651199
72,-0.0652409465322572
74,-0.401393247511663
76,-0.766476552333939
78,-1.16239808849385
80,-1.59127088277938
82,-2.05544500862324
84,-2.55753814118617
86,-3.10046144552194
88,-3.68743290246259
90,-4.32196283861502
92,-5.00778272020691
94,-5.74866268431767
96,-6.54801570609526
98,-7.40809911928859
100,-8.32847065575291
102,-9.30311166647359
104,-10.3153416604059
106,-11.3296917668051
108,-12.281620800179
110,-13.0720240604566
112,-13.583368700274
114,-13.7299699868059
116,-13.5126511297442
118,-13.0184225481826
120,-12.3655744543856
122,-11.6536593736327
124,-10.9476371490997
126,-10.2834674380807
128,-9.67838785858713
130,-9.13900832087389
132,-8.66636839638469
134,-8.25879490799533
136,-7.91343350978252
138,-7.62703907257128
140,-7.39636603889529
142,-7.21834712209599
144,-7.09016203615862
146,-7.00925065912606
148,-6.97329961447167
150,-6.98021764219591
152,-7.02810783788065
154,-7.11524091927972
156,-7.24003155406321
158,-7.40101858566379
160,-7.59684923944715
162,-7.82626678484624
164,-8.08810047147949
166,-8.38125568783214
168,-8.70470105206384
170,-9.05744735486957
172,-9.43851070696907
174,-9.84684860799909
176,-10.2812525978462
178,-10.7401743334257
180,-11.2214532726041
