"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.72708384315619
2,3.70783062982366
4,3.68583021448096
6,3.6610165853026
8,3.6333437726053
10,3.60278846861815
12,3.56935258112212
14,3.53306563381381
16,3.49398690004817
18,3.45220713056468
20,3.4078497115085
22,3.36107106866313
24,3.31206012000393
26,3.2610365746257
28,3.20824788525669
30,3.153964687389
32,3.09847460348302
34,3.04207435758371
36,2.98506023404214
38,2.92771702136027
40,2.87030570288806
42,2.81305028133761
44,2.75612424203553
46,2.69963725677346
48,2.64362279205119
50,2.58802730039805
52,2.53270163355294
54,2.47739522010008
56,2.42175340357272
58,2.36531815309923
60,2.30753215599206
62,2.24774610170119
64,2.18522879014167
66,2.11917956163474
68,2.04874246142628
70,1.9730215224577
72,1.89109657215433
74,1.80203903319554
76,1.70492728175858
78,1.59886123562923
80,1.48297595575582
82,1.35645414752053
84,1.21853753451766
86,1.06853714346896
88,0.905842582411544
90,0.729930416017621
92,0.540371743884577
94,0.336839072730078
96,0.119112544804968
98,-0.112914454362069
100,-0.359230332558933
102,-0.619701046978024
104,-0.89406670814952
106,-1.18193921161468
108,-1.48280112304457
110,-1.79600607753617
112,-2.12078097192503
114,-2.4562302230995
116,-2.80134232812474
118,-3.15499888690341
120,-3.51598613093729
122,-3.88300884277271
124,-4.2547063567256
126,-4.62967011750287
128,-5.00646206305213
130,-5.38363292232712
132,-5.75973941209138
134,-6.13335931133126
136,-6.50310350935291
138,-6.86762436922336
140,-7.22562010505006
142,-7.57583530025833
144,-7.91705813685527
146,-8.24811529571317
148,-8.56786576080668
150,-8.87519486650503
152,-9.16900984155474
154,-9.4482378318225
156,-9.71182696285715
158,-9.95875049629419
160,-10.1880136224576
162,-10.3986620022751
164,-10.5897909030455
166,-10.760553719304
168,-10.9101688505817
170,-11.037924297732
172,-11.1431798719297
174,-11.2253674863765
176,-11.2839905062915
178,-11.3186234611875
180,-11.3289134964672
