"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.79873260736212
1.005,-1.62482917866624
1.01,-1.47695770143232
1.015,-1.35127845106544
1.02,-1.24430092012439
1.025,-1.15297691145669
1.03,-1.0747180759755
1.035,-1.00737081249006
1.04,-0.949170400817489
1.045,-0.898687789508102
1.05,-0.854776616865199
1.055,-0.81652429562069
1.06,-0.783208741025207
1.065,-0.754261064193409
1.07,-0.729233915169516
1.075,-0.707774890448159
1.08,-0.689604354843513
1.085,-0.674497067120521
1.09,-0.662267082728671
1.095,-0.652755500860421
1.1,-0.64582070816379
1.105,-0.641330838698306
1.11,-0.639158216105556
1.115,-0.639175570306683
1.12,-0.641253830683866
1.125,-0.645261295504689
1.13,-0.651063968848048
1.135,-0.658526846953748
1.14,-0.667515930475848
1.145,-0.677900741043591
1.15,-0.689557131731255
1.155,-0.702370201795441
1.16,-0.71623715519912
1.165,-0.731069977785831
1.17,-0.74679784668269
1.175,-0.7633692246894
1.18,-0.780753629463252
1.185,-0.798943100272308
1.19,-0.817953412761232
1.195,-0.837825114145017
1.2,-0.858624467795698
1.205,-0.880444408123239
1.21,-0.903405615120369
1.215,-0.927657824225843
1.22,-0.95338149249231
1.225,-0.980789947412867
1.23,-1.01013215069422
1.235,-1.04169621553719
1.24,-1.07581382113297
1.245,-1.11286566860188
1.25,-1.15328811152782
1.255,-1.19758105871833
1.26,-1.24631716386633
1.265,-1.30015214605015
1.27,-1.3598357564785
1.275,-1.42622230038582
1.28,-1.50027853478093
1.285,-1.58308485367669
1.29,-1.67582239399741
1.295,-1.77973320427522
1.3,-1.89603173763464
1.305,-2.02573235424889
1.31,-2.16933879745745
1.315,-2.32632118004177
1.32,-2.49429862540414
1.325,-2.6678915469784
1.33,-2.83738779634667
1.335,-2.98778355045481
1.34,-3.09938022917384
1.345,-3.15141411801959
1.35,-3.1290064552765
1.355,-3.03059538989958
1.36,-2.87062352321455
1.365,-2.67472535243396
1.37,-2.47059819881442
1.375,-2.28041191803902
1.38,-2.11781662434447
1.385,-1.98875417141705
1.39,-1.89386174843407
1.395,-1.83084402690531
1.4,-1.79617748069709
1.405,-1.78612085373058
1.41,-1.79722046815823
1.415,-1.82650842578361
1.42,-1.87153718266463
1.425,-1.93033823467373
1.43,-2.00135292270285
1.435,-2.08335915590126
1.44,-2.17540445156457
1.445,-2.27674882368413
1.45,-2.38681781526765
1.455,-2.50516462642186
1.46,-2.63143987664102
1.465,-2.76536754760876
1.47,-2.9067258265937
1.475,-3.05533178859809
1.48,-3.21102906454272
1.485,-3.37367782319946
1.49,-3.54314654213847
1.495,-3.71930516007024
1.5,-3.90201929435023
1.505,-4.09114527813872
1.51,-4.28652582637132
1.515,-4.48798618220497
1.52,-4.69533062915486
1.525,-4.90833928131885
1.53,-5.12676508696657
1.535,-5.35033100102965
1.54,-5.57872730101252
1.545,-5.81160903963167
1.55,-6.04859364693381
1.555,-6.28925871534796
1.56,-6.53314002345275
1.565,-6.77972987823945
1.57,-7.02847588100287
1.575,-7.27878024791453
1.58,-7.5299998414751
1.585,-7.78144709141585
1.59,-8.03239200052158
1.595,-8.28206543889385
1.6,-8.52966392542025
1.605,-8.77435607345349
1.61,-9.01529083493872
1.615,-9.25160761038726
1.62,-9.48244819989824
1.625,-9.70697045435429
1.63,-9.9243633510467
1.635,-10.133863073564
1.64,-10.3347695350861
1.645,-10.5264626636934
1.65,-10.7084176855752
1.655,-10.8802186133227
1.66,-11.041569183475
1.665,-11.1923005943827
1.67,-11.3323755672158
1.675,-11.4618884749492
1.68,-11.5810615339245
1.685,-11.6902373030912
1.69,-11.7898679601147
1.695,-11.8805019983699
1.7,-11.9627690992676
1.705,-12.0373639748052
1.71,-12.1050299494119
1.715,-12.1665429693894
1.72,-12.2226966085588
1.725,-12.2742884977511
1.73,-12.3221084600861
1.735,-12.3669284970326
1.74,-12.4094946515382
1.745,-12.4505206793362
1.75,-12.4906833895554
1.755,-12.5306194698148
1.76,-12.5709235860847
1.765,-12.6121475397603
1.77,-12.6548002694284
1.775,-12.699348498702
1.78,-12.7462178508255
1.785,-12.7957942727367
1.79,-12.8484256338139
1.795,-12.904423386181
1.8,-12.9640641932562
1.805,-13.0275914506989
1.81,-13.0952166388403
1.815,-13.1671204581115
1.82,-13.2434537090831
1.825,-13.3243378868126
1.83,-13.4098654655602
1.835,-13.5000998550077
1.84,-13.5950750132696
1.845,-13.6947947056518
1.85,-13.799231401745
1.855,-13.9083248074987
1.86,-14.0219800339269
1.865,-14.1400654106037
1.87,-14.2624099607131
1.875,-14.3888005657885
1.88,-14.5189788630684
1.885,-14.6526379373067
1.89,-14.7894188924868
1.895,-14.9289074176555
1.9,-15.070630495153
1.905,-15.2140534384984
1.91,-15.3585774900225
1.915,-15.5035382528989
1.92,-15.6482052750988
1.925,-15.791783138996
1.93,-15.933414433177
1.935,-16.0721849841969
1.94,-16.2071316961576
1.945,-16.3372532755821
1.95,-16.4615240001275
1.955,-16.5789105179517
1.96,-16.6883914419565
1.965,-16.7889792402873
1.97,-16.8797436421133
1.975,-16.9598355065885
1.98,-17.0285098810282
1.985,-17.0851468417456
1.99,-17.1292687020457
1.995,-17.1605523071028
2,-17.1788354146975
2.005,-17.1841165601884
2.01,-17.1765482782814
2.015,-17.1564240437735
2.02,-17.124159736384
2.025,-17.0802707780965
2.03,-17.0253463009092
2.035,-16.9600217677922
2.04,-16.884951402014
2.045,-16.8007816092879
2.05,-16.7081263423526
2.055,-16.6075450989734
2.06,-16.4995239969639
2.065,-16.3844601594589
2.07,-16.2626494853477
2.075,-16.1342777784425
2.08,-15.999415161297
2.085,-15.8580136963084
2.09,-15.7099081646806
2.095,-15.5548199977137
2.1,-15.3923643985609
2.105,-15.2220607200607
2.11,-15.0433461606376
2.115,-14.8555927930774
2.12,-14.6581278417064
2.125,-14.4502569696037
2.13,-14.2312901344547
2.135,-14.000569334646
2.14,-13.757497321425
2.145,-13.5015661320669
2.15,-13.2323841411832
2.155,-12.9497002688388
2.16,-12.6534240518135
2.165,-12.3436404880056
2.17,-12.0206188919704
2.175,-11.6848154182339
2.18,-11.3368693673835
2.185,-10.9775938290199
2.19,-10.6079615794497
2.195,-10.2290873981513
2.2,-9.84220807359278
2.205,-9.44866133657158
2.21,-9.04986480811843
2.215,-8.64729581290595
2.22,-8.24247262748452
2.225,-7.83693744390012
2.23,-7.43224106552511
