"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.57799396863012
2,3.54693688817533
4,3.51298461372483
6,3.47678146325561
8,3.43900349592694
10,3.40033480004536
12,3.36144071151901
14,3.32293897967829
16,3.28537019704078
18,3.24916904116226
20,3.21463799278647
22,3.18192515684248
24,3.1510076026473
26,3.12168126525478
28,3.09355794877719
30,3.06606940650957
32,3.03847791654768
34,3.00989229799209
36,2.9792879779476
38,2.94552955303308
40,2.90739429103195
42,2.86359516275685
44,2.81280223811462
46,2.75366157418871
48,2.68481102059299
50,2.60489263214007
52,2.51256158799661
54,2.40649166011866
56,2.28537735282441
58,2.14793285813375
60,1.99288794991504
62,1.81898088638182
64,1.62494831569215
66,1.40951209060134
68,1.17136279845433
70,0.90913970101316
72,0.621406649029399
74,0.306623379113469
76,-0.0368885989228891
78,-0.410986576042371
80,-0.817755074585294
82,-1.25956398479314
84,-1.73913884966097
86,-2.25964649599136
88,-2.82480012508185
90,-3.43898897263284
92,-4.10743843754544
94,-4.83640634582305
96,-5.63341759842738
98,-6.50752727533641
100,-7.46956693689499
102,-8.53223273793153
104,-9.70961707934122
106,-11.0151009077196
108,-12.454723736922
110,-14.008760322449
112,-15.586556279265
114,-16.9459880003592
116,-17.6737073447498
118,-17.4813376585872
120,-16.5630519198464
122,-15.3447457225532
124,-14.1138567552219
126,-12.9885112565961
128,-12.0000546846498
130,-11.1467737016428
132,-10.4168168127584
134,-9.79663801459172
136,-9.27377991831623
138,-8.83758322004247
140,-8.47917953184395
142,-8.19126905242843
144,-7.96786323073476
146,-7.80405223380032
148,-7.69581254603317
150,-7.63985442069107
152,-7.63350427162879
154,-7.67461651038063
156,-7.76151010712789
158,-7.89292624673778
160,-8.06800447549726
162,-8.28627555006813
164,-8.54766974581339
166,-8.85253959271082
168,-9.20169575693004
170,-9.59645380588854
172,-10.0386873263251
174,-10.5308781675665
176,-11.0761451289064
178,-11.6782134482003
180,-12.3412492665078
