"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.84437448028939
2,3.84455785937155
4,3.84221159194731
6,3.83775596100265
8,3.83157443748774
10,3.82399413077636
12,3.81526671898689
14,3.80555087572972
16,3.79489719580774
18,3.78323651764539
20,3.77037234519091
22,3.75597780072183
24,3.7395972190346
26,3.72065215844838
28,3.69845129336073
30,3.67220340141611
32,3.64103249064982
34,3.60399403985588
36,3.56009134638829
38,3.50829107502105
40,3.44753725657559
42,3.37676316953119
44,3.29490072645273
46,3.2008871586939
48,3.09366893240256
50,2.97220292781239
52,2.83545496949137
54,2.68239580958923
56,2.51199464418059
58,2.32321019098812
60,2.11497928154424
62,1.88620282745397
64,1.63572891189185
66,1.3623326338361
68,1.06469219018088
70,0.741360511870968
72,0.390731561791039
74,0.0110001359904363
76,-0.399886338604698
78,-0.844285978671913
80,-1.32493317192263
82,-1.8450252384625
84,-2.40832941950689
86,-3.01931578062092
88,-3.68332279821334
90,-4.40676293574105
92,-5.19737363347488
94,-6.06451007475634
96,-7.01944723695576
98,-8.07557634705486
100,-9.24815322568922
102,-10.5526309471195
104,-11.9989063886734
106,-13.5744156889358
108,-15.200145316852
110,-16.6436429714105
112,-17.4712341638717
114,-17.3352086357078
116,-16.4100853527601
118,-15.1576513816104
120,-13.8942412675619
122,-12.7471988013818
124,-11.7487084713399
126,-10.8959445243345
128,-10.1759253299439
130,-9.57433889491586
132,-9.0783132917509
134,-8.67704723303527
136,-8.3617349868269
138,-8.12529872275349
140,-7.96210560203417
142,-7.86772502055341
144,-7.83873811795965
146,-7.8725975329139
148,-7.96753207077288
150,-8.12249159902992
152,-8.33712959647273
154,-8.61182356403183
156,-8.9477369016338
158,-9.34693021941681
160,-9.81253612669323
162,-10.3490206559001
164,-10.9625690214565
166,-11.6616578510376
168,-12.4579190812289
170,-13.3674802532543
172,-14.4131205897663
174,-15.6279003932209
176,-17.0616182196942
178,-18.7930789555749
180,-20.9551327373545
