"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-4.02416499569754
1.005,-3.5127613401948
1.01,-3.08378456093375
1.015,-2.7227135285727
1.02,-2.41757243804326
1.025,-2.15854659201136
1.03,-1.93762754353167
1.035,-1.74829922751576
1.04,-1.58526827487833
1.045,-1.44423705989046
1.05,-1.32171557457384
1.055,-1.21486715745512
1.06,-1.12138290571487
1.065,-1.0393799000856
1.07,-0.967318918190932
1.075,-0.903937943813562
1.08,-0.84819840351793
1.085,-0.799241630070772
1.09,-0.75635354427839
1.095,-0.718935959415257
1.1,-0.686483249944976
1.105,-0.658563397030054
1.11,-0.63480263679629
1.115,-0.614873102680918
1.12,-0.59848297893323
1.125,-0.585368776047023
1.13,-0.575289407313927
1.135,-0.56802179472824
1.14,-0.563357767337852
1.145,-0.561102040292934
1.15,-0.561071082027636
1.155,-0.563092693195922
1.16,-0.567006136371751
1.165,-0.572662671559935
1.17,-0.579926369995578
1.175,-0.588675097689926
1.18,-0.598801580407078
1.185,-0.610214482629668
1.19,-0.62283945384962
1.195,-0.636620115461217
1.2,-0.651518980003749
1.205,-0.667518311049102
1.21,-0.684620946420208
1.215,-0.702851119641657
1.22,-0.722255324736095
1.225,-0.742903278006689
1.23,-0.764889037691068
1.235,-0.788332348759285
1.24,-0.813380286023707
1.245,-0.840209274345872
1.25,-0.869027569997105
1.255,-0.900078291618647
1.26,-0.93364309142727
1.265,-0.970046554768535
1.27,-1.00966140424257
1.275,-1.05291455551059
1.28,-1.10029401222447
1.285,-1.15235647522333
1.29,-1.20973533995597
1.295,-1.273148407117
1.3,-1.34340404018028
1.305,-1.42140352065905
1.31,-1.50813574796451
1.315,-1.60465786704827
1.32,-1.71205141997424
1.325,-1.83133766347647
1.33,-1.96332737759868
1.335,-2.10837024785144
1.34,-2.26595967579194
1.345,-2.43414953042368
1.35,-2.60877018442278
1.355,-2.78252839742548
1.36,-2.94428132671249
1.365,-3.0790814575957
1.37,-3.16981358054088
1.375,-3.20093751354455
1.38,-3.16360204158149
1.385,-3.059732583766
1.39,-2.9023943142206
1.395,-2.71188260754023
1.4,-2.50983376092221
1.405,-2.31441216635315
1.41,-2.13809969721789
1.415,-1.98777272253464
1.42,-1.86596885542489
