"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-2.57635160173605
1.005,-2.30729367794106
1.01,-2.06695665396633
1.015,-1.85423554920048
1.02,-1.6674617698177
1.025,-1.50459480842767
1.03,-1.36339061796414
1.035,-1.24153992244597
1.04,-1.13677447239651
1.045,-1.04694283855732
1.05,-0.970059589738081
1.055,-0.904332752135281
1.06,-0.848174593049726
1.065,-0.800200341179139
1.07,-0.759218733220046
1.075,-0.724217469332839
1.08,-0.694345896578592
1.085,-0.668896585016957
1.09,-0.647286937428003
1.095,-0.629041576169254
1.1,-0.613775962044885
1.105,-0.60118149831538
1.11,-0.591012236645843
1.115,-0.583073212310688
1.12,-0.577210378551943
1.125,-0.573302073596779
1.13,-0.571251930763233
1.135,-0.570983127293057
1.14,-0.572433858052136
1.145,-0.575553914464396
1.15,-0.580302246335969
1.155,-0.586645384419711
1.16,-0.594556604692975
1.165,-0.60401572139005
1.17,-0.615009404737508
1.175,-0.627531930819165
1.18,-0.641586284638986
1.185,-0.65718555275555
1.19,-0.67435455829588
1.195,-0.693131708231698
1.2,-0.713571040100576
1.205,-0.735744472589463
1.21,-0.759744281396546
1.215,-0.785685838495287
1.22,-0.813710669346903
1.225,-0.843989898747247
1.23,-0.876728171717308
1.235,-0.912168150701503
1.24,-0.950595703230851
1.245,-0.992345902926661
1.25,-1.03780996708324
1.255,-1.08744323862978
1.26,-1.14177427605682
1.265,-1.20141501983638
1.27,-1.26707182088433
1.275,-1.33955678414597
1.28,-1.41979829747307
1.285,-1.50884861942934
1.29,-1.6078847313515
1.295,-1.71819592374148
1.3,-1.84114721302367
1.305,-1.97810092840483
1.31,-2.13026892422841
1.315,-2.29845473799402
1.32,-2.48263082945257
1.325,-2.68128917360581
1.33,-2.89052553013165
1.335,-3.10291193923518
1.34,-3.30643982800039
1.345,-3.48420262205766
1.35,-3.61586361217154
1.355,-3.68177670770798
1.36,-3.66922327342639
1.365,-3.5779725232178
1.37,-3.42152835978414
1.375,-3.22288290078697
1.38,-3.0074143445758
1.385,-2.79685740604594
1.39,-2.60642010024146
1.395,-2.44473262506447
1.4,-2.31528290859871
1.405,-2.21817697274867
