"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.23883677912473
2,3.20495795830987
4,3.17091279078366
6,3.13721449015367
8,3.10433640701941
10,3.07268940650254
12,3.04259898239324
14,3.01428351600707
16,2.98783513647234
18,2.96320453808735
20,2.94019085592141
22,2.91843731433008
24,2.89743288944344
26,2.8765197272022
28,2.85490559910383
30,2.83168031622211
32,2.80583479708885
34,2.7762814107214
36,2.74187428186134
38,2.70142842146292
40,2.65373679082479
42,2.59758467968972
44,2.53176103968759
46,2.45506663713041
48,2.36631905738706
50,2.26435470160903
52,2.14802796859475
54,2.01620781866387
56,1.86777188370188
58,1.70159822928898
60,1.51655480066258
62,1.31148650105343
64,1.08519976228673
66,0.836444373714439
68,0.563892233741375
70,0.266112573115526
72,-0.0584569361779163
74,-0.41154393538374
76,-0.795080941249291
78,-1.21125188749539
80,-1.66254705890944
82,-2.15182803880815
84,-2.68240434150668
86,-3.25812301963155
88,-3.8834711114756
90,-4.56368698658574
92,-5.30486750312177
94,-6.11403681854159
96,-6.99909482052349
98,-7.96845459941348
100,-9.02993245646197
102,-10.1879042127071
104,-11.4365797428277
106,-12.7452210969044
108,-14.0299195015382
110,-15.1173605966597
112,-15.754117977307
114,-15.7523285878782
116,-15.1703481825001
118,-14.2518198209256
120,-13.2254883433042
122,-12.2239301691888
124,-11.3049854359581
126,-10.4871994644096
128,-9.77180566006064
130,-9.15340535403221
132,-8.62466296054071
134,-8.17823515078972
136,-7.80748668676747
138,-7.50669126780903
140,-7.27102446963519
142,-7.09648234835753
144,-6.97978281073507
146,-6.91827318640818
148,-6.90985275698189
150,-6.95291281485802
152,-7.04629447879467
154,-7.18926388951015
156,-7.38150460480544
158,-7.62312759205553
160,-7.91470000147896
162,-8.25729483165599
164,-8.6525646437101
166,-9.10284359539461
168,-9.61128308515054
170,-10.1820267152171
172,-10.8204287223487
174,-11.533312868025
176,-12.3292466517643
178,-13.2187441437683
180,-14.2141449213811
