"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.83508258245477
2,3.80928758802538
4,3.78183313416637
6,3.75266427843334
8,3.72174297430828
10,3.6890500060337
12,3.65458666179703
14,3.61837608412692
16,3.58046421725432
18,3.54092025361822
20,3.49983646749932
22,3.45732731500648
24,3.4135276785192
26,3.36859014238179
28,3.32268120707967
30,3.27597638268543
32,3.22865414951915
34,3.1808888339368
36,3.13284251758004
38,3.08465617517216
40,3.03644031319846
42,2.98826545235909
44,2.94015285260297
46,2.89206591315893
48,2.84390268496355
50,2.79548990544212
52,2.74657890533395
54,2.69684364761263
56,2.64588104665416
58,2.59321359162113
60,2.53829417304284
62,2.48051289715481
64,2.41920557840787
66,2.35366353343364
68,2.28314426283179
70,2.20688259996036
72,2.124101924901
74,2.03402508120421
76,1.93588468609635
78,1.82893258472986
80,1.71244825977254
82,1.58574606450256
84,1.44818119751149
86,1.29915437856398
88,1.13811521787122
90,0.964564295748601
92,0.778053987725015
94,0.578188083346605
96,0.36462025691354
98,0.137051456793766
100,-0.104773711926475
102,-0.36107152793935
104,-0.632024523926133
106,-0.917787581869095
108,-1.21849463671521
110,-1.53426585922863
112,-1.86521517718413
114,-2.21145798436375
116,-2.57311888055732
118,-2.95033928442761
120,-3.34328476610148
122,-3.7521519588871
124,-4.17717493041629
126,-4.61863092306657
128,-5.07684541134334
130,-5.55219646878253
132,-6.04511848660801
134,-6.55610533721274
136,-7.0857131219043
138,-7.63456267547667
140,-8.20334200591871
142,-8.79280880254822
144,-9.40379301038812
146,-10.0371991744104
148,-10.6940076860013
150,-11.3752730096818
152,-12.0821150717468
154,-12.8156966283368
156,-13.5771735105758
158,-14.3675942922345
160,-15.1877079661319
162,-16.037607508716
164,-16.9160862458568
166,-17.8195045483419
168,-18.7398580108475
170,-19.6616526066542
172,-20.5573218640595
174,-21.3817924438291
176,-22.0692847724501
178,-22.539351003126
180,-22.719294190853
