"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.56049541389743
2,3.54146442484907
4,3.5211146170283
6,3.49978569737346
8,3.47777195030557
10,3.45530804566305
12,3.43255521946539
14,3.40958857672459
16,3.38638626438966
18,3.36282119520261
20,3.33865586990541
22,3.31354065495558
24,3.28701564315526
26,3.25851597899093
28,3.22738029519391
30,3.19286170665401
32,3.15414066153738
34,3.11033886839011
36,3.06053350416987
38,3.00377095511038
40,2.93907943719704
42,2.86547996918365
44,2.78199531095399
46,2.68765661753627
48,2.58150768124875
50,2.4626067322902
52,2.3300258366581
54,2.18284796826832
56,2.02016184106846
58,1.84105457014046
60,1.64460219248745
62,1.42985802253345
64,1.19583874758681
66,0.941508086335825
68,0.665757738517358
70,0.367385243471504
72,0.0450682339959738
74,-0.302665588310216
76,-0.677473629728159
78,-1.08123985824182
80,-1.51612397568752
82,-1.98462013846944
84,-2.48962751363234
86,-3.03453543857432
88,-3.62332632648463
90,-4.26069938125703
92,-4.95221681690031
94,-5.70446962284026
96,-6.52524724226875
98,-7.42366349104409
100,-8.41011208794768
102,-9.49573161314087
104,-10.6905859041445
106,-11.9986263127892
108,-13.404969926376
110,-14.8469039252531
112,-16.1620747521066
114,-17.0539292033592
116,-17.2228848519587
118,-16.6616583982368
120,-15.6647630145066
122,-14.5346299137713
124,-13.4403356975755
126,-12.4488471344573
128,-11.5775333451599
130,-10.8240641059879
132,-10.1796051798147
134,-9.63406044286158
136,-9.17797481134947
138,-8.80310362677569
140,-8.50247313201874
142,-8.27026486256031
144,-8.10165584601192
146,-7.99266457313892
148,-7.94001949769311
150,-7.94105374171788
152,-7.99362496026877
154,-8.09605804705787
156,-8.24710847611198
158,-8.44594470910532
160,-8.69214890144099
162,-8.98573598079355
164,-9.32719201013981
166,-9.71753357271314
168,-10.1583907005776
170,-10.6521164981291
172,-11.2019267444118
174,-11.8120714852528
176,-12.4880356591694
178,-13.2367514644104
180,-14.0667673551919
