"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.21033603491045
2,3.18427514576485
4,3.15730324661786
6,3.12935959595142
8,3.10039175712184
10,3.07035841968838
12,3.03923217055253
14,3.007002143943
16,2.97367646342586
18,2.93928437162589
20,2.90387792521036
22,2.8675331154322
24,2.83035026021775
26,2.7924535049739
28,2.75398926892165
30,2.71512348494042
32,2.6760375065711
34,2.63692259831262
36,2.59797298585957
38,2.55937752096365
40,2.52131010843812
42,2.48391914517386
44,2.44731632502522
46,2.41156525900541
48,2.37667043611656
50,2.34256709520412
52,2.30911258324297
54,2.27607973485723
56,2.24315272113289
58,2.20992568814302
60,2.17590434778329
62,2.1405105104038
64,2.10308937727522
66,2.06291925763721
68,2.01922325358467
70,1.97118237533811
72,1.91794951298976
74,1.85866369671317
76,1.79246411939209
78,1.7185034645485
80,1.63596016807129
82,1.54404933469822
84,1.44203212112805
86,1.32922348084328
88,1.20499823734886
90,1.06879551087848
92,0.920121568737698
94,0.758551202635629
96,0.583727759642522
98,0.395361969154192
100,0.193229718789906
102,-0.0228310603832044
104,-0.252924232745542
106,-0.49709984834581
108,-0.75535890432031
110,-1.02765828827669
112,-1.31391570310953
114,-1.61401435901088
116,-1.92780720226447
118,-2.25512043180826
120,-2.59575603365228
122,-2.94949304027506
124,-3.31608719746269
126,-3.69526869527803
128,-4.08673759388415
130,-4.49015655028013
132,-4.90514043100469
134,-5.33124238224872
136,-5.76793592835897
138,-6.21459269116129
140,-6.67045537880438
142,-7.13460580240909
144,-7.60592786710673
146,-8.08306578421261
148,-8.56437820358499
150,-9.04788961349966
152,-9.53124123830783
154,-10.0116447988062
156,-10.4858438556369
158,-10.9500889169045
160,-11.4001338182073
162,-11.8312616859767
164,-12.2383485467717
166,-12.6159707775682
168,-12.9585586944789
170,-13.2605926804079
172,-13.5168310904617
174,-13.7225522428352
176,-13.8737880338368
178,-13.9675257666619
180,-14.0018582353707
