"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.03563152594523
2,3.02114311792334
4,3.00385047238942
6,2.98365797405695
8,2.96049131368373
10,2.9342994769491
12,2.90505689011373
14,2.87276568609608
16,2.83745802496145
18,2.79919837117388
20,2.75808559727199
22,2.71425475137462
24,2.66787829615772
26,2.6191666023202
28,2.568367463268
30,2.51576439339318
32,2.46167348366635
34,2.40643861883762
36,2.35042491315865
38,2.29401029764834
40,2.23757529093115
42,2.18149110429916
44,2.1261063634638
46,2.07173286482176
48,2.01863091052712
50,1.96699487010126
52,1.91693968258799
54,1.8684890303787
56,1.8215658761674
58,1.77598595663243
60,1.73145467614694
62,1.68756765379513
64,1.64381496531304
66,1.59958890916549
68,1.55419493334515
70,1.50686520378745
72,1.45677418804277
74,1.40305557378419
76,1.34481983900059
78,1.28117183209332
80,1.21122779481855
82,1.13413135691669
84,1.0490681365744
86,0.955278685562944
88,0.852069614505178
90,0.738822817499784
92,0.61500278407825
94,0.480162040075813
96,0.333944798882741
98,0.176088933101717
100,0.00642639676348221
102,-0.175117757049566
104,-0.368527606224732
106,-0.573699668409872
108,-0.790447106071309
110,-1.01850462883318
112,-1.25753387444947
114,-1.50712902753386
116,-1.76682241201035
118,-2.03608977179794
120,-2.3143549380952
122,-2.60099357512595
124,-2.89533570412547
126,-3.19666673247903
128,-3.50422676557078
130,-3.81720805633228
132,-4.13475055342011
134,-4.45593564312783
136,-4.77977833988321
138,-5.10521836008795
140,-5.43111070558592
142,-5.75621657406082
144,-6.07919558789347
146,-6.39860046959261
148,-6.71287536541876
150,-7.02035900032557
152,-7.31929370737207
154,-7.60784108870647
156,-7.88410462147447
158,-8.14615893180098
160,-8.39208476669302
162,-8.62000797752809
164,-8.82814020252101
166,-9.01481852794454
168,-9.17854133491137
170,-9.31799786841048
172,-9.43208978784214
174,-9.51994397146075
176,-9.58091696967229
178,-9.61459251269702
180,-9.62077417056801
