"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.05315722146122
2,2.99987858348254
4,2.94476387361647
6,2.88870816088855
8,2.83266482161572
10,2.77761512269944
12,2.72453213546729
14,2.67434013411638
16,2.62787129208053
18,2.58582210702457
20,2.54871244245778
22,2.51685025246254
24,2.49030486699936
26,2.4688911298309
28,2.45216574908578
30,2.43943606859189
32,2.42978027536814
34,2.42207701484934
36,2.41504164592757
38,2.40726601972125
40,2.39725871490712
42,2.38348304287183
44,2.36439073692088
46,2.33844993661951
48,2.30416675977766
50,2.2601003397608
52,2.20487164977044
54,2.13716672603477
56,2.05573505000105
58,1.95938388123513
60,1.84696927877268
62,1.71738443906229
64,1.56954583843953
66,1.40237751570091
68,1.21479367740067
70,1.00567966042421
72,0.773871143685851
74,0.518131360306148
76,0.237125917912392
78,-0.0706053185940052
80,-0.40667999613868
82,-0.772909595942019
84,-1.17134141324561
86,-1.60430749899082
88,-2.07448202205269
90,-2.58494851261555
92,-3.1392780664472
94,-3.74161832828831
96,-4.39678986023405
98,-5.11037902593048
100,-5.88879973857803
102,-6.73925919389509
104,-7.66948025143736
106,-8.68685045938876
108,-9.79626709226433
110,-10.9951065773421
112,-12.2622195825634
114,-13.5363555393439
116,-14.6841392364423
118,-15.4875050301851
120,-15.7293533000283
122,-15.3717237472617
124,-14.5948569521923
126,-13.6332053239727
128,-12.6488512925004
130,-11.7227581187633
132,-10.8864017355482
134,-10.1472882198436
136,-9.50275314044391
138,-8.94643507025726
140,-8.47110376758727
142,-8.06981410443149
144,-7.73631859170516
146,-7.46516242961544
148,-7.25165105967861
150,-7.09177448908175
152,-6.98212499135918
154,-6.91982330959429
156,-6.90245889547867
158,-6.9280455451516
160,-6.99499208511922
162,-7.10208715155815
164,-7.24849695575364
166,-7.43377493556611
168,-7.65788220575012
170,-7.92121763783747
172,-8.22465610450417
174,-8.56959270219455
176,-8.95798919662633
178,-9.3924156671309
180,-9.87607364922683
