"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.78141954487408
2,3.75832635563509
4,3.73395393684706
6,3.70870119269726
8,3.68291043422499
10,3.6568495440879
12,3.63069525051029
14,3.60451844346356
16,3.57827238190193
18,3.55178447913769
20,3.52475212566808
22,3.49674273618961
24,3.46719791830571
26,3.43544138522166
28,3.40069000171914
30,3.36206718317659
32,3.31861777277218
34,3.26932350300784
36,3.21311819554247
38,3.14890195239333
40,3.07555372274334
42,2.99194177355071
44,2.89693173192097
46,2.78939198973002
48,2.66819635774728
50,2.53222392322117
52,2.3803561007117
54,2.21147087237219
56,2.02443419351357
58,1.81808849473267
60,1.59123814469694
62,1.34263164741183
64,1.0709402311639
66,0.774732336346991
68,0.452443314405198
70,0.102339392708326
72,-0.277525384530394
74,-0.689360995547403
76,-1.1357044515124
78,-1.61949723458761
80,-2.14418159642174
82,-2.71382173339758
84,-3.33325793704651
86,-4.0083044150389
88,-4.74600431463511
90,-5.55495736621781
92,-6.44573261886658
94,-7.43135927199878
96,-8.52781798747721
98,-9.75422969122382
100,-11.1317429275364
102,-12.6779872824011
104,-14.3876263635852
106,-16.1738669600785
108,-17.7364017042614
110,-18.486364608171
112,-18.0415729515446
114,-16.7878594413537
116,-15.3145052279989
118,-13.9217435301939
120,-12.6969251808697
122,-11.6462982937924
124,-10.7532603853395
126,-9.99771112939816
128,-9.36156642165965
130,-8.82985993943727
132,-8.39055078826987
134,-8.03403181764633
136,-7.75264040284383
138,-7.54024917253133
140,-7.3919439163997
142,-7.30377659144428
144,-7.27257848647544
146,-7.29582056855202
148,-7.37151096616926
150,-7.49812226463329
152,-7.67454353100504
154,-7.90005376874577
156,-8.17431491506651
158,-8.49738362091722
160,-8.86974194395248
162,-9.29234773034535
164,-9.76670575267682
166,-10.2949602999019
168,-10.8800081505105
170,-11.5256260390585
172,-12.2365950885642
174,-13.018777656784
176,-13.8790398930475
178,-14.824770250674
180,-15.8624151465559
