"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.10836446728204
2,4.08168205530941
4,4.05316054733192
6,4.02278195988325
8,3.99053785908824
10,3.95643102548598
12,3.9204769897705
14,3.88270537596665
16,3.84316097168497
18,3.80190442975019
20,3.75901249305603
22,3.71457762657049
24,3.66870693876557
26,3.6215202811897
28,3.57314743112029
30,3.5237242895302
32,3.47338806560011
34,3.42227146933913
36,3.37049599388572
38,3.31816443562923
40,3.26535286880099
42,3.21210235574738
44,3.15841072803819
46,3.1042248101768
48,3.04943347115271
50,2.99386187548114
52,2.93726726347988
54,2.87933652231245
56,2.81968571995278
58,2.7578616715377
60,2.69334550104948
62,2.62555806070674
64,2.55386698457347
66,2.47759508823528
68,2.39602978649404
70,2.30843318628735
72,2.21405251999461
74,2.11213061034922
76,2.00191609652975
78,1.88267319556847
80,1.75369081844658
82,1.61429090169322
84,1.4638358499244
86,1.30173501096249
88,1.12745012271507
90,0.940499680715446
92,0.740462178810293
94,0.526978175150163
96,0.299751133939068
98,0.0585469929842349
100,-0.196807589444843
102,-0.466428345212674
104,-0.750377883170437
106,-1.04867154348535
108,-1.36128457291863
110,-1.68816052712567
112,-2.02922075080885
114,-2.38437472668564
116,-2.75353102436812
118,-3.13660852619286
120,-3.53354756530887
122,-3.9443205884438
124,-4.36894195734005
126,-4.80747653263773
128,-5.26004674299402
130,-5.72683792811205
132,-6.20810185109271
134,-6.70415839350062
136,-7.21539556277138
138,-7.74226803982985
140,-8.2852945549425
142,-8.84505437598498
144,-9.42218308941173
146,-10.0173675959772
148,-10.6313397442126
150,-11.2648671430937
152,-11.9187381966958
154,-12.5937359001358
156,-13.2905907915271
158,-14.0098966409834
160,-14.7519613614283
162,-15.5165478597655
164,-16.3024320241471
166,-17.1066651761943
168,-17.9233787935561
170,-18.7419324015427
172,-19.5442578777523
174,-20.3015870936528
176,-20.971698367112
178,-21.4995506390813
180,-21.8255443165713
