CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.96162762248694,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,2,90,2.25,3.95759744894902,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,4,90,2.25,3.95003211539438,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,6,90,2.25,3.93936445897396,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,8,90,2.25,3.92602444752021,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,10,90,2.25,3.91042205946494,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,12,90,2.25,3.89292914361067,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,14,90,2.25,3.87386093307381,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,16,90,2.25,3.85345799697353,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,18,90,2.25,3.83186947747348,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,20,90,2.25,3.80913846214242,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,22,90,2.25,3.78519027170522,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,24,90,2.25,3.75982429939483,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,26,90,2.25,3.73270982908835,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,28,90,2.25,3.70338600419231,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,30,90,2.25,3.67126584447737,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,32,90,2.25,3.6356439438068,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,34,90,2.25,3.59570725631877,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,36,90,2.25,3.5505482140337,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,38,90,2.25,3.49917932722167,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,40,90,2.25,3.44054840135257,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,42,90,2.25,3.37355355219965,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,44,90,2.25,3.2970572974513,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,46,90,2.25,3.20989912899652,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,48,90,2.25,3.11090610469863,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,50,90,2.25,2.99890112451318,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,52,90,2.25,2.8727086603651,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
Phi90,54,90,2.25,2.73115778461362,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
