"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.38665103875607
2,3.36358905661782
4,3.33903236098444
6,3.3129084044245
8,3.28516165043628
10,3.2557564729409
12,3.22467982784495
14,3.19194360371319
16,3.15758654230334
18,3.12167560359444
20,3.08430663559525
22,3.04560419876174
24,3.0057203908251
26,2.96483252306698
28,2.92313951644461
30,2.88085691801481
32,2.83821048660407
34,2.79542836209083
36,2.75273191365099
38,2.71032545527236
40,2.66838511573434
42,2.62704724677425
44,2.58639683735133
46,2.54645646322079
48,2.50717632975224
50,2.46842595486877
52,2.42998798491087
54,2.39155454087919
56,2.35272636280691
58,2.31301486738499
60,2.27184707280412
62,2.22857319034338
64,2.18247654840856
66,2.13278541209091
68,2.07868619594789
70,2.01933754079068
72,1.95388473359905
74,1.88147398679148
76,1.80126615062836
78,1.71244950176952
80,1.61425132395525
82,1.5059480670068
84,1.38687393336455
86,1.256427794701
88,1.11407838402185
90,0.959367741772428
92,0.791912919475602
94,0.611405963642597
96,0.417612218721462
98,0.210367003301606
100,-0.0104292688961595
102,-0.244817430512901
104,-0.492787245234829
106,-0.754286283708758
108,-1.02922980009325
110,-1.31751137513792
112,-1.61901404541041
114,-1.93362159230193
116,-2.2612296225045
118,-2.6017560378779
120,-2.95515047092763
122,-3.32140225555384
124,-3.70054651277801
126,-4.09266795701171
128,-4.49790206647494
130,-4.9164333048091
132,-5.34849011970438
134,-5.79433646524457
136,-6.25425958143436
138,-6.72855369783241
140,-7.21749918594877
142,-7.7213364406496
144,-8.24023339254803
146,-8.77424500292202
148,-9.32326232480923
150,-9.8869476796411
152,-10.4646511577787
154,-11.0553020036737
156,-11.657266603094
158,-12.2681631147358
160,-12.8846221594615
162,-13.5019852197812
164,-14.1139408669758
166,-14.7121190135405
168,-15.2857020320202
170,-15.8211737835644
172,-16.302406725022
174,-16.7113482327433
176,-17.0295335502176
178,-17.2404307015372
180,-17.3321998167676
