"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.16773927561931
2,3.14885254035365
4,3.12882709017581
6,3.10756193414304
8,3.08497608305106
10,3.06101098013747
12,3.03563254118598
14,3.00883275397178
16,2.9806307731951
18,2.95107343361597
20,2.92023509258981
22,2.88821670539794
24,2.85514403462071
26,2.82116490032409
28,2.78644539291771
30,2.75116499673773
32,2.71551061061131
34,2.67966950179996
36,2.64382129044051
38,2.60812913002759
40,2.57273032112075
42,2.53772666435601
44,2.50317491798996
46,2.46907776726782
48,2.43537573116514
50,2.40194042147088
52,2.36856952739292
54,2.33498382688161
56,2.30082642828606
58,2.26566433061471
60,2.22899226770424
62,2.19023868209504
64,2.1487735688716
66,2.10391784667868
68,2.05495385808694
70,2.00113657650114
72,1.94170510056515
74,1.87589404545429
76,1.80294448766505
78,1.72211417922537
80,1.63268681211078
82,1.53398017838476
84,1.42535313181122
86,1.30621130950321
88,1.17601161606679
90,1.03426550734812
92,0.88054113687082
94,0.714464446533009
96,0.53571929563081
98,0.344046730425844
100,0.13924350189482
102,-0.0788400565091809
104,-0.310302674967943
106,-0.555195195668687
108,-0.81352389422855
110,-1.08525393464756
112,-1.37031280485692
114,-1.66859356336757
116,-1.97995770805391
118,-2.30423745630295
120,-2.6412372025234
122,-2.99073389557711
124,-3.35247605662715
126,-3.72618113908663
128,-4.11153091905802
130,-4.50816459957775
132,-4.91566931841546
134,-5.33356777122557
136,-5.761302704722
138,-6.19821810489195
140,-6.64353701141806
142,-7.09633604146355
144,-7.55551691493904
146,-8.01977555004843
148,-8.48756964960842
150,-8.9570861242843
152,-9.42621018208057
154,-9.89249841417017
156,-10.3531586546601
158,-10.8050396829348
160,-11.2446338467703
162,-11.6680952958651
164,-12.0712756736205
166,-12.4497778936239
168,-12.7990272830218
170,-13.1143583401527
172,-13.3911151152156
174,-13.6247640675115
176,-13.8110199453696
178,-13.9459867976013
180,-14.0263160605772
