"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.83508258245477
2,3.83357666096767
4,3.82969448204252
6,3.82374328361644
8,3.81597837255132
10,3.80658919505203
12,3.79568661994533
14,3.78329207923166
16,3.76932911447386
18,3.75361773268325
20,3.73587179397383
22,3.71569945325904
24,3.69260648028004
26,3.66600210645573
28,3.63520691004539
30,3.59946216358479
32,3.55794003303256
34,3.50975403310267
36,3.45396919874054
38,3.38961151587536
40,3.31567625135236
42,3.23113491894788
44,3.13494070451273
46,3.02603224068494
48,2.9033356658335
50,2.76576492172379
52,2.61222024120098
54,2.44158475408049
56,2.25271910034672
58,2.04445388854423
60,1.8155797768829
62,1.5648348865609
64,1.29088918073611
66,0.99232535601883
68,0.66761569208342
70,0.315094183674789
72,-0.0670768669583335
74,-0.480946791673465
76,-0.928824216949034
78,-1.41333380586578
80,-1.93748353054334
82,-2.50474373852773
84,-3.11913842153517
86,-3.78534670713363
88,-4.50880679915231
90,-5.29580128726651
92,-6.1534728400163
94,-7.08965243632068
96,-8.11223279862818
98,-9.22748713307108
100,-10.4360146417061
102,-11.7235898134974
104,-13.0422923949337
106,-14.2789518012069
108,-15.2297133956746
110,-15.6541124339127
112,-15.4524872834583
114,-14.7673134047636
116,-13.8442129552361
118,-12.8712925389969
120,-11.9477413116837
122,-11.1142182108977
124,-10.3822757466048
126,-9.75096913019333
128,-9.21473473242729
130,-8.76684065629974
132,-8.40080160593047
134,-8.11089630369633
136,-7.89230268600962
138,-7.74108041831227
140,-7.65410220828249
142,-7.62897826338674
144,-7.66399289534244
146,-7.75806132211186
148,-7.91071041566251
150,-8.12208604930423
152,-8.39299032969933
154,-8.72495381602898
156,-9.1203508116949
158,-9.58257032232065
160,-10.1162620742775
162,-10.7276874086387
164,-11.4252210710245
166,-12.220075219049
168,-13.12735561142
170,-14.1676136560328
172,-15.3691068811984
174,-16.7708904385928
176,-18.4259359447054
178,-20.3981595388548
180,-22.7192941908529
