"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.40524504766321
2,4.37330840570026
4,4.33981029310173
6,4.30480655858274
8,4.26835926730461
10,4.23053779338145
12,4.19141957063989
14,4.15109043569322
16,4.10964449516637
18,4.06718344996134
20,4.02381531485225
22,3.97965248241026
24,3.93480909700561
26,3.88939772776458
28,3.84352535868691
30,3.79728874881374
32,3.7507692538001
34,3.70402724016833
36,3.65709626193362
38,3.6099772027999
40,3.56263261221011
42,3.51498147699091
44,3.46689466969258
46,3.41819129869008
48,3.36863615384055
50,3.31793839673208
52,3.26575158953374
54,3.21167509554149
56,3.15525682271412
58,3.095997223819
60,3.03335441765385
62,2.96675025843342
64,2.89557715661292
66,2.81920544436897
68,2.73699108142791
70,2.64828350953169
72,2.55243348345663
74,2.44880072979615
76,2.33676130850715
78,2.21571457384953
80,2.0850896489175
82,1.94435134042306
84,1.79300542755277
86,1.63060326114366
88,1.45674560829741
90,1.2710856744925
92,1.0733312321398
94,0.863245783308083
96,0.640648686881213
98,0.405414188315368
100,0.157469304670997
102,-0.103209460582209
104,-0.376600569267682
106,-0.662643027023055
108,-0.961243007690113
110,-1.27228139834433
112,-1.59562209548006
114,-1.93112084229989
116,-2.27863436420887
118,-2.63802953853995
120,-3.00919232888539
122,-3.39203622697523
124,-3.78650997735274
126,-4.19260441209432
128,-4.61035829272653
130,-5.03986314085018
132,-5.48126713289084
134,-5.93477823186132
136,-6.40066682332265
138,-6.87926820662208
140,-7.37098535809076
142,-7.87629242099211
144,-8.39573937553911
146,-8.9299582834256
148,-9.4796713566367
150,-10.0457008226958
152,-10.6289800685591
154,-11.2305647083498
156,-11.8516408065083
158,-12.493525105268
160,-13.1576480809736
162,-13.8455038360753
164,-14.5585392697086
166,-15.2979354310076
168,-16.0642014163629
170,-16.856448851605
172,-17.6711374339536
174,-18.4999885580561
176,-19.3267219790269
178,-20.1225101216095
180,-20.8411123462171
